 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.1324983E+06 0.2571224E-06 0.2646143E-06 0.2700717E-06 0.2740792E-06 0.2769963E-06 0.2790855E-06 0.2805463E-06 0.2815428E-06 0.2821993E-06 0.2826175E-06 0.2828760E-06 0.2830283E-06 0.2831151E-06
 0.1288536E+06 0.2590569E-06 0.2666323E-06 0.2721516E-06 0.2762049E-06 0.2791557E-06 0.2812692E-06 0.2827469E-06 0.2837551E-06 0.2844194E-06 0.2848423E-06 0.2851040E-06 0.2852581E-06 0.2853459E-06
 0.1253093E+06 0.2610167E-06 0.2686772E-06 0.2742594E-06 0.2783595E-06 0.2813445E-06 0.2834827E-06 0.2849778E-06 0.2859979E-06 0.2866699E-06 0.2870979E-06 0.2873627E-06 0.2875186E-06 0.2876075E-06
 0.1218625E+06 0.2630018E-06 0.2707489E-06 0.2763952E-06 0.2805429E-06 0.2835629E-06 0.2857262E-06 0.2872390E-06 0.2882710E-06 0.2889511E-06 0.2893842E-06 0.2896521E-06 0.2898098E-06 0.2898997E-06
 0.1185103E+06 0.2650121E-06 0.2728474E-06 0.2785588E-06 0.2827550E-06 0.2858105E-06 0.2879995E-06 0.2895303E-06 0.2905746E-06 0.2912628E-06 0.2917011E-06 0.2919721E-06 0.2921318E-06 0.2922228E-06
 0.1152505E+06 0.2670477E-06 0.2749726E-06 0.2807504E-06 0.2849958E-06 0.2880875E-06 0.2903026E-06 0.2918516E-06 0.2929085E-06 0.2936050E-06 0.2940486E-06 0.2943229E-06 0.2944845E-06 0.2945766E-06
 0.1120804E+06 0.2691085E-06 0.2771245E-06 0.2829698E-06 0.2872655E-06 0.2903940E-06 0.2926356E-06 0.2942032E-06 0.2952730E-06 0.2959778E-06 0.2964267E-06 0.2967044E-06 0.2968679E-06 0.2969611E-06
 0.1089974E+06 0.2711945E-06 0.2793033E-06 0.2852173E-06 0.2895640E-06 0.2927300E-06 0.2949985E-06 0.2965851E-06 0.2976678E-06 0.2983813E-06 0.2988356E-06 0.2991167E-06 0.2992822E-06 0.2993766E-06
 0.1059992E+06 0.2733059E-06 0.2815089E-06 0.2874928E-06 0.2918914E-06 0.2950955E-06 0.2973916E-06 0.2989975E-06 0.3000934E-06 0.3008155E-06 0.3012755E-06 0.3015599E-06 0.3017275E-06 0.3018230E-06
 0.1030835E+06 0.2754428E-06 0.2837417E-06 0.2897965E-06 0.2942479E-06 0.2974908E-06 0.2998148E-06 0.3014404E-06 0.3025497E-06 0.3032807E-06 0.3037463E-06 0.3040343E-06 0.3042040E-06 0.3043007E-06
 0.1002481E+06 0.2776052E-06 0.2860015E-06 0.2921285E-06 0.2966336E-06 0.2999160E-06 0.3022684E-06 0.3039140E-06 0.3050370E-06 0.3057770E-06 0.3062484E-06 0.3065399E-06 0.3067117E-06 0.3068096E-06
 0.9749050E+05 0.2797933E-06 0.2882886E-06 0.2944891E-06 0.2990489E-06 0.3023713E-06 0.3047527E-06 0.3064186E-06 0.3075555E-06 0.3083047E-06 0.3087820E-06 0.3090771E-06 0.3092510E-06 0.3093501E-06
 0.9480886E+05 0.2820074E-06 0.2906033E-06 0.2968785E-06 0.3014937E-06 0.3048570E-06 0.3072678E-06 0.3089544E-06 0.3101054E-06 0.3108640E-06 0.3113472E-06 0.3116460E-06 0.3118220E-06 0.3119224E-06
 0.9220100E+05 0.2842476E-06 0.2929458E-06 0.2992968E-06 0.3039685E-06 0.3073732E-06 0.3098140E-06 0.3115216E-06 0.3126870E-06 0.3134551E-06 0.3139443E-06 0.3142470E-06 0.3144252E-06 0.3145268E-06
 0.8966479E+05 0.2865140E-06 0.2953162E-06 0.3017444E-06 0.3064735E-06 0.3099205E-06 0.3123916E-06 0.3141205E-06 0.3153007E-06 0.3160784E-06 0.3165738E-06 0.3168802E-06 0.3170607E-06 0.3171636E-06
 0.8719842E+05 0.2888069E-06 0.2977148E-06 0.3042214E-06 0.3090089E-06 0.3124988E-06 0.3150009E-06 0.3167515E-06 0.3179465E-06 0.3187341E-06 0.3192359E-06 0.3195461E-06 0.3197289E-06 0.3198331E-06
 0.8479989E+05 0.2911267E-06 0.3001419E-06 0.3067282E-06 0.3115751E-06 0.3151086E-06 0.3176422E-06 0.3194149E-06 0.3206251E-06 0.3214227E-06 0.3219308E-06 0.3222450E-06 0.3224301E-06 0.3225356E-06
 0.8246733E+05 0.2934735E-06 0.3025978E-06 0.3092651E-06 0.3141723E-06 0.3177502E-06 0.3203158E-06 0.3221111E-06 0.3233366E-06 0.3241444E-06 0.3246590E-06 0.3249772E-06 0.3251646E-06 0.3252715E-06
 0.8019888E+05 0.2958477E-06 0.3050828E-06 0.3118324E-06 0.3168010E-06 0.3204240E-06 0.3230222E-06 0.3248404E-06 0.3260815E-06 0.3268996E-06 0.3274208E-06 0.3277431E-06 0.3279331E-06 0.3280413E-06
 0.7799288E+05 0.2982494E-06 0.3075972E-06 0.3144306E-06 0.3194614E-06 0.3231304E-06 0.3257617E-06 0.3276031E-06 0.3288602E-06 0.3296889E-06 0.3302166E-06 0.3305432E-06 0.3307355E-06 0.3308451E-06
 0.7584756E+05 0.3006790E-06 0.3101413E-06 0.3170599E-06 0.3221541E-06 0.3258697E-06 0.3285346E-06 0.3303997E-06 0.3316730E-06 0.3325124E-06 0.3330470E-06 0.3333778E-06 0.3335726E-06 0.3336836E-06
 0.7376119E+05 0.3031370E-06 0.3127156E-06 0.3197206E-06 0.3248794E-06 0.3286423E-06 0.3313415E-06 0.3332307E-06 0.3345205E-06 0.3353707E-06 0.3359123E-06 0.3362473E-06 0.3364448E-06 0.3365573E-06
 0.7173228E+05 0.3056235E-06 0.3153204E-06 0.3224132E-06 0.3276376E-06 0.3314488E-06 0.3341827E-06 0.3360965E-06 0.3374030E-06 0.3382643E-06 0.3388130E-06 0.3391523E-06 0.3393522E-06 0.3394663E-06
 0.6975917E+05 0.3081389E-06 0.3179559E-06 0.3251383E-06 0.3304291E-06 0.3342894E-06 0.3370588E-06 0.3389974E-06 0.3403210E-06 0.3411935E-06 0.3417494E-06 0.3420933E-06 0.3422958E-06 0.3424113E-06
 0.6784028E+05 0.3106836E-06 0.3206228E-06 0.3278960E-06 0.3332546E-06 0.3371648E-06 0.3399701E-06 0.3419340E-06 0.3432750E-06 0.3441590E-06 0.3447222E-06 0.3450706E-06 0.3452758E-06 0.3453928E-06
 0.6597422E+05 0.3132581E-06 0.3233213E-06 0.3306868E-06 0.3361144E-06 0.3400752E-06 0.3429172E-06 0.3449069E-06 0.3462654E-06 0.3471611E-06 0.3477318E-06 0.3480848E-06 0.3482927E-06 0.3484113E-06
 0.6415950E+05 0.3158625E-06 0.3260518E-06 0.3335113E-06 0.3390089E-06 0.3430214E-06 0.3459006E-06 0.3479165E-06 0.3492931E-06 0.3502005E-06 0.3507787E-06 0.3511364E-06 0.3513471E-06 0.3514672E-06
 0.6239464E+05 0.3184975E-06 0.3288150E-06 0.3363698E-06 0.3419388E-06 0.3460037E-06 0.3489208E-06 0.3509634E-06 0.3523581E-06 0.3532777E-06 0.3538636E-06 0.3542259E-06 0.3544395E-06 0.3545613E-06
 0.6067838E+05 0.3211632E-06 0.3316110E-06 0.3392630E-06 0.3449044E-06 0.3490226E-06 0.3519783E-06 0.3540479E-06 0.3554613E-06 0.3563931E-06 0.3569868E-06 0.3573541E-06 0.3575704E-06 0.3576938E-06
 0.5900932E+05 0.3238603E-06 0.3344405E-06 0.3421912E-06 0.3479062E-06 0.3520787E-06 0.3550736E-06 0.3571707E-06 0.3586030E-06 0.3595474E-06 0.3601491E-06 0.3605212E-06 0.3607405E-06 0.3608655E-06
 0.5738617E+05 0.3265891E-06 0.3373039E-06 0.3451549E-06 0.3509448E-06 0.3551726E-06 0.3582074E-06 0.3603326E-06 0.3617841E-06 0.3627411E-06 0.3633509E-06 0.3637281E-06 0.3639503E-06 0.3640769E-06
 0.5580763E+05 0.3293502E-06 0.3402017E-06 0.3481547E-06 0.3540209E-06 0.3583048E-06 0.3613802E-06 0.3635339E-06 0.3650050E-06 0.3659749E-06 0.3665929E-06 0.3669752E-06 0.3672005E-06 0.3673289E-06
 0.5427256E+05 0.3321438E-06 0.3431344E-06 0.3511912E-06 0.3571348E-06 0.3614758E-06 0.3645925E-06 0.3667752E-06 0.3682662E-06 0.3692494E-06 0.3698757E-06 0.3702633E-06 0.3704915E-06 0.3706217E-06
 0.5277970E+05 0.3349705E-06 0.3461025E-06 0.3542648E-06 0.3602873E-06 0.3646864E-06 0.3678450E-06 0.3700573E-06 0.3715686E-06 0.3725651E-06 0.3731999E-06 0.3735928E-06 0.3738242E-06 0.3739561E-06
 0.5132787E+05 0.3378309E-06 0.3491066E-06 0.3573761E-06 0.3634787E-06 0.3679369E-06 0.3711383E-06 0.3733808E-06 0.3749125E-06 0.3759227E-06 0.3765663E-06 0.3769646E-06 0.3771992E-06 0.3773329E-06
 0.4991602E+05 0.3407253E-06 0.3521471E-06 0.3605257E-06 0.3667099E-06 0.3712283E-06 0.3744732E-06 0.3767462E-06 0.3782990E-06 0.3793230E-06 0.3799754E-06 0.3803791E-06 0.3806169E-06 0.3807525E-06
 0.4854300E+05 0.3436542E-06 0.3552246E-06 0.3637142E-06 0.3699814E-06 0.3745610E-06 0.3778501E-06 0.3801543E-06 0.3817284E-06 0.3827665E-06 0.3834280E-06 0.3838372E-06 0.3840783E-06 0.3842157E-06
 0.4720771E+05 0.3466183E-06 0.3583398E-06 0.3669423E-06 0.3732938E-06 0.3779356E-06 0.3812698E-06 0.3836057E-06 0.3852015E-06 0.3862540E-06 0.3869247E-06 0.3873396E-06 0.3875841E-06 0.3877234E-06
 0.4590919E+05 0.3496180E-06 0.3614931E-06 0.3702104E-06 0.3766479E-06 0.3813531E-06 0.3847331E-06 0.3871011E-06 0.3887192E-06 0.3897862E-06 0.3904661E-06 0.3908869E-06 0.3911347E-06 0.3912760E-06
 0.4464638E+05 0.3526538E-06 0.3646851E-06 0.3735192E-06 0.3800441E-06 0.3848138E-06 0.3882404E-06 0.3906413E-06 0.3922819E-06 0.3933638E-06 0.3940532E-06 0.3944798E-06 0.3947311E-06 0.3948744E-06
 0.4341831E+05 0.3557264E-06 0.3679166E-06 0.3768693E-06 0.3834832E-06 0.3883185E-06 0.3917926E-06 0.3942271E-06 0.3958904E-06 0.3969875E-06 0.3976867E-06 0.3981193E-06 0.3983741E-06 0.3985194E-06
 0.4222399E+05 0.3588363E-06 0.3711880E-06 0.3802618E-06 0.3869660E-06 0.3918681E-06 0.3953905E-06 0.3978590E-06 0.3995457E-06 0.4006582E-06 0.4013672E-06 0.4018060E-06 0.4020644E-06 0.4022117E-06
 0.4106255E+05 0.3619839E-06 0.3745000E-06 0.3836967E-06 0.3904931E-06 0.3954632E-06 0.3990349E-06 0.4015379E-06 0.4032484E-06 0.4043767E-06 0.4050957E-06 0.4055405E-06 0.4058026E-06 0.4059520E-06
 0.3993306E+05 0.3651701E-06 0.3778533E-06 0.3871751E-06 0.3940652E-06 0.3991046E-06 0.4027263E-06 0.4052646E-06 0.4069994E-06 0.4081436E-06 0.4088727E-06 0.4093240E-06 0.4095898E-06 0.4097413E-06
 0.3883461E+05 0.3683953E-06 0.3812485E-06 0.3906977E-06 0.3976831E-06 0.4027930E-06 0.4064658E-06 0.4090400E-06 0.4107994E-06 0.4119599E-06 0.4126994E-06 0.4131571E-06 0.4134267E-06 0.4135804E-06
 0.3776640E+05 0.3716601E-06 0.3846863E-06 0.3942651E-06 0.4013477E-06 0.4065292E-06 0.4102539E-06 0.4128648E-06 0.4146491E-06 0.4158262E-06 0.4165765E-06 0.4170406E-06 0.4173140E-06 0.4174699E-06
 0.3672758E+05 0.3749653E-06 0.3881675E-06 0.3978781E-06 0.4050595E-06 0.4103140E-06 0.4140915E-06 0.4167397E-06 0.4185496E-06 0.4197436E-06 0.4205046E-06 0.4209755E-06 0.4212529E-06 0.4214111E-06
 0.3571730E+05 0.3783113E-06 0.3916925E-06 0.4015374E-06 0.4088195E-06 0.4141484E-06 0.4179798E-06 0.4206659E-06 0.4225018E-06 0.4237130E-06 0.4244850E-06 0.4249626E-06 0.4252440E-06 0.4254044E-06
 0.3473484E+05 0.3816990E-06 0.3952624E-06 0.4052438E-06 0.4126284E-06 0.4180331E-06 0.4219193E-06 0.4246439E-06 0.4265064E-06 0.4277352E-06 0.4285182E-06 0.4290029E-06 0.4292884E-06 0.4294511E-06
 0.3377940E+05 0.3851289E-06 0.3988777E-06 0.4089982E-06 0.4164869E-06 0.4219689E-06 0.4259108E-06 0.4286749E-06 0.4305645E-06 0.4318109E-06 0.4326055E-06 0.4330972E-06 0.4333869E-06 0.4335520E-06
 0.3285024E+05 0.3886018E-06 0.4025391E-06 0.4128012E-06 0.4203962E-06 0.4259567E-06 0.4299555E-06 0.4327597E-06 0.4346768E-06 0.4359414E-06 0.4367476E-06 0.4372465E-06 0.4375404E-06 0.4377080E-06
 0.3194662E+05 0.3921183E-06 0.4062476E-06 0.4166538E-06 0.4243571E-06 0.4299975E-06 0.4340544E-06 0.4368993E-06 0.4388444E-06 0.4401277E-06 0.4409456E-06 0.4414518E-06 0.4417501E-06 0.4419201E-06
 0.3106788E+05 0.3956791E-06 0.4100038E-06 0.4205568E-06 0.4283702E-06 0.4340920E-06 0.4382080E-06 0.4410947E-06 0.4430682E-06 0.4443704E-06 0.4452005E-06 0.4457141E-06 0.4460167E-06 0.4461892E-06
 0.3021331E+05 0.3992851E-06 0.4138087E-06 0.4245111E-06 0.4324366E-06 0.4382414E-06 0.4424175E-06 0.4453467E-06 0.4473493E-06 0.4486707E-06 0.4495131E-06 0.4500344E-06 0.4503415E-06 0.4505166E-06
 0.2938222E+05 0.4029370E-06 0.4176631E-06 0.4285174E-06 0.4365573E-06 0.4424467E-06 0.4466841E-06 0.4496565E-06 0.4516888E-06 0.4530298E-06 0.4538847E-06 0.4544137E-06 0.4547255E-06 0.4549032E-06
 0.2857402E+05 0.4066354E-06 0.4215675E-06 0.4325768E-06 0.4407331E-06 0.4467087E-06 0.4510086E-06 0.4540250E-06 0.4560875E-06 0.4574486E-06 0.4583163E-06 0.4588531E-06 0.4591696E-06 0.4593500E-06
 0.2778804E+05 0.4103812E-06 0.4255231E-06 0.4366903E-06 0.4449651E-06 0.4510286E-06 0.4553920E-06 0.4584533E-06 0.4605468E-06 0.4619280E-06 0.4628087E-06 0.4633538E-06 0.4636749E-06 0.4638580E-06
 0.2702367E+05 0.4141752E-06 0.4295307E-06 0.4408585E-06 0.4492543E-06 0.4554071E-06 0.4598356E-06 0.4629427E-06 0.4650673E-06 0.4664696E-06 0.4673635E-06 0.4679166E-06 0.4682428E-06 0.4684286E-06
 0.2628034E+05 0.4180182E-06 0.4335912E-06 0.4450826E-06 0.4536016E-06 0.4598456E-06 0.4643402E-06 0.4674939E-06 0.4696506E-06 0.4710740E-06 0.4719815E-06 0.4725432E-06 0.4728740E-06 0.4730627E-06
 0.2555746E+05 0.4219109E-06 0.4377054E-06 0.4493638E-06 0.4580081E-06 0.4643451E-06 0.4689071E-06 0.4721082E-06 0.4742977E-06 0.4757427E-06 0.4766640E-06 0.4772340E-06 0.4775700E-06 0.4777615E-06
 0.2485446E+05 0.4258543E-06 0.4418744E-06 0.4537027E-06 0.4624749E-06 0.4689066E-06 0.4735373E-06 0.4767871E-06 0.4790097E-06 0.4804767E-06 0.4814121E-06 0.4819908E-06 0.4823319E-06 0.4825263E-06
 0.2417078E+05 0.4298494E-06 0.4460992E-06 0.4581006E-06 0.4670031E-06 0.4735314E-06 0.4782322E-06 0.4815312E-06 0.4837880E-06 0.4852775E-06 0.4862270E-06 0.4868148E-06 0.4871611E-06 0.4873585E-06
 0.2350592E+05 0.4338970E-06 0.4503807E-06 0.4625583E-06 0.4715937E-06 0.4782204E-06 0.4829926E-06 0.4863423E-06 0.4886335E-06 0.4901459E-06 0.4911102E-06 0.4917069E-06 0.4920587E-06 0.4922592E-06
 0.2285935E+05 0.4379978E-06 0.4547198E-06 0.4670774E-06 0.4762479E-06 0.4829750E-06 0.4878201E-06 0.4912211E-06 0.4935476E-06 0.4950834E-06 0.4960627E-06 0.4966688E-06 0.4970259E-06 0.4972295E-06
 0.2223055E+05 0.4421529E-06 0.4591177E-06 0.4716585E-06 0.4809670E-06 0.4877965E-06 0.4927159E-06 0.4961694E-06 0.4985319E-06 0.5000915E-06 0.5010860E-06 0.5017015E-06 0.5020642E-06 0.5022710E-06
 0.2161907E+05 0.4463632E-06 0.4635754E-06 0.4763029E-06 0.4857521E-06 0.4926859E-06 0.4976811E-06 0.5011881E-06 0.5035874E-06 0.5051713E-06 0.5061813E-06 0.5068065E-06 0.5071748E-06 0.5073848E-06
 0.2102440E+05 0.4506297E-06 0.4680939E-06 0.4810117E-06 0.4906044E-06 0.4976447E-06 0.5027172E-06 0.5062787E-06 0.5087155E-06 0.5103242E-06 0.5113501E-06 0.5119851E-06 0.5123592E-06 0.5125725E-06
 0.2044607E+05 0.4549534E-06 0.4726745E-06 0.4857862E-06 0.4955253E-06 0.5026743E-06 0.5078256E-06 0.5114427E-06 0.5139179E-06 0.5155519E-06 0.5165938E-06 0.5172388E-06 0.5176188E-06 0.5178355E-06
