 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.6168990E+04 0.2491108E-06 0.2556538E-06 0.2612186E-06 0.2661414E-06 0.2705993E-06 0.2747063E-06 0.2785312E-06 0.2821370E-06 0.2855478E-06 0.2887895E-06 0.2919058E-06 0.2948788E-06 0.2977327E-06
 0.5692237E+04 0.2504194E-06 0.2569401E-06 0.2624837E-06 0.2673861E-06 0.2718241E-06 0.2759117E-06 0.2797175E-06 0.2833044E-06 0.2866967E-06 0.2899200E-06 0.2930180E-06 0.2959729E-06 0.2988091E-06
 0.5252328E+04 0.2517697E-06 0.2582693E-06 0.2637928E-06 0.2686758E-06 0.2730949E-06 0.2771639E-06 0.2809516E-06 0.2845204E-06 0.2878949E-06 0.2911006E-06 0.2941811E-06 0.2971188E-06 0.2999377E-06
 0.4846417E+04 0.2531602E-06 0.2596398E-06 0.2651442E-06 0.2700086E-06 0.2744097E-06 0.2784610E-06 0.2822312E-06 0.2857827E-06 0.2891401E-06 0.2923289E-06 0.2953926E-06 0.2983136E-06 0.3011161E-06
 0.4471875E+04 0.2545887E-06 0.2610492E-06 0.2665353E-06 0.2713820E-06 0.2757657E-06 0.2797999E-06 0.2835533E-06 0.2870882E-06 0.2904291E-06 0.2936017E-06 0.2966490E-06 0.2995540E-06 0.3023407E-06
 0.4126278E+04 0.2560520E-06 0.2624942E-06 0.2679626E-06 0.2727922E-06 0.2771591E-06 0.2811768E-06 0.2849139E-06 0.2884327E-06 0.2917576E-06 0.2949143E-06 0.2979459E-06 0.3008353E-06 0.3036065E-06
 0.3807390E+04 0.2575457E-06 0.2639700E-06 0.2694213E-06 0.2742341E-06 0.2785846E-06 0.2825862E-06 0.2863073E-06 0.2898103E-06 0.2931196E-06 0.2962608E-06 0.2992770E-06 0.3021512E-06 0.3049072E-06
 0.3513147E+04 0.2590636E-06 0.2654703E-06 0.2709045E-06 0.2757007E-06 0.2800349E-06 0.2840205E-06 0.2877259E-06 0.2912132E-06 0.2945071E-06 0.2976329E-06 0.3006338E-06 0.3034928E-06 0.3062340E-06
 0.3241643E+04 0.2605974E-06 0.2669861E-06 0.2724030E-06 0.2771823E-06 0.2815001E-06 0.2854695E-06 0.2891590E-06 0.2926306E-06 0.2959088E-06 0.2990193E-06 0.3020047E-06 0.3048486E-06 0.3075747E-06
 0.2991122E+04 0.2621350E-06 0.2685048E-06 0.2739036E-06 0.2786655E-06 0.2829663E-06 0.2869190E-06 0.2905920E-06 0.2940474E-06 0.2973095E-06 0.3004042E-06 0.3033739E-06 0.3062022E-06 0.3089129E-06
 0.2759961E+04 0.2636596E-06 0.2700089E-06 0.2753882E-06 0.2801313E-06 0.2844139E-06 0.2883488E-06 0.2920044E-06 0.2954426E-06 0.2986878E-06 0.3017658E-06 0.3047189E-06 0.3075309E-06 0.3102254E-06
 0.2546665E+04 0.2651475E-06 0.2714734E-06 0.2768308E-06 0.2815530E-06 0.2858154E-06 0.2897307E-06 0.2933672E-06 0.2967866E-06 0.3000134E-06 0.3030732E-06 0.3060083E-06 0.3088027E-06 0.3114798E-06
 0.2349853E+04 0.2665657E-06 0.2728638E-06 0.2781956E-06 0.2828936E-06 0.2871329E-06 0.2910258E-06 0.2946406E-06 0.2980387E-06 0.3012447E-06 0.3042842E-06 0.3071992E-06 0.3099738E-06 0.3126316E-06
 0.2168251E+04 0.2687632E-06 0.2750691E-06 0.2804060E-06 0.2851073E-06 0.2893485E-06 0.2932425E-06 0.2968576E-06 0.3002554E-06 0.3034607E-06 0.3064989E-06 0.3094123E-06 0.3121850E-06 0.3148406E-06
 0.2000684E+04 0.2720664E-06 0.2784299E-06 0.2838149E-06 0.2885580E-06 0.2928365E-06 0.2967645E-06 0.3004107E-06 0.3038376E-06 0.3070700E-06 0.3101338E-06 0.3130715E-06 0.3158672E-06 0.3185446E-06
 0.1846067E+04 0.2761292E-06 0.2825836E-06 0.2880453E-06 0.2928559E-06 0.2971953E-06 0.3011790E-06 0.3048769E-06 0.3083523E-06 0.3116305E-06 0.3147375E-06 0.3177167E-06 0.3205518E-06 0.3232670E-06
 0.1703399E+04 0.2807759E-06 0.2873461E-06 0.2929061E-06 0.2978033E-06 0.3022210E-06 0.3062768E-06 0.3100417E-06 0.3135802E-06 0.3169179E-06 0.3200815E-06 0.3231149E-06 0.3260018E-06 0.3287665E-06
 0.1571756E+04 0.2859067E-06 0.2926129E-06 0.2982885E-06 0.3032880E-06 0.3077983E-06 0.3119394E-06 0.3157837E-06 0.3193971E-06 0.3228056E-06 0.3260364E-06 0.3291345E-06 0.3320830E-06 0.3349069E-06
 0.1450288E+04 0.2914632E-06 0.2983230E-06 0.3041293E-06 0.3092446E-06 0.3138599E-06 0.3180977E-06 0.3220322E-06 0.3257306E-06 0.3292197E-06 0.3325271E-06 0.3356988E-06 0.3387176E-06 0.3416091E-06
 0.1338206E+04 0.2974095E-06 0.3044386E-06 0.3103894E-06 0.3156328E-06 0.3203642E-06 0.3247092E-06 0.3287437E-06 0.3325364E-06 0.3361148E-06 0.3395073E-06 0.3427609E-06 0.3458578E-06 0.3488243E-06
 0.1234787E+04 0.3037232E-06 0.3109367E-06 0.3170448E-06 0.3224277E-06 0.3272858E-06 0.3317478E-06 0.3358914E-06 0.3397872E-06 0.3434633E-06 0.3469487E-06 0.3502918E-06 0.3534743E-06 0.3565230E-06
 0.1139360E+04 0.3103911E-06 0.3178033E-06 0.3240810E-06 0.3296146E-06 0.3346095E-06 0.3391978E-06 0.3434595E-06 0.3474668E-06 0.3512485E-06 0.3548346E-06 0.3582746E-06 0.3615496E-06 0.3646874E-06
 0.1051307E+04 0.3174055E-06 0.3250305E-06 0.3314900E-06 0.3371851E-06 0.3423267E-06 0.3470506E-06 0.3514389E-06 0.3555660E-06 0.3594612E-06 0.3631554E-06 0.3666997E-06 0.3700743E-06 0.3733080E-06
 0.9700599E+03 0.3247627E-06 0.3326143E-06 0.3392676E-06 0.3451349E-06 0.3504332E-06 0.3553019E-06 0.3598255E-06 0.3640805E-06 0.3680971E-06 0.3719069E-06 0.3755626E-06 0.3790438E-06 0.3823800E-06
 0.8950915E+03 0.3324611E-06 0.3405534E-06 0.3474126E-06 0.3534629E-06 0.3589276E-06 0.3639503E-06 0.3686178E-06 0.3730090E-06 0.3771548E-06 0.3810878E-06 0.3848621E-06 0.3884569E-06 0.3919024E-06
 0.8259169E+03 0.3405016E-06 0.3488485E-06 0.3559256E-06 0.3621698E-06 0.3678110E-06 0.3729970E-06 0.3778172E-06 0.3823527E-06 0.3866356E-06 0.3906993E-06 0.3945998E-06 0.3983152E-06 0.4018767E-06
 0.7620882E+03 0.3488833E-06 0.3574987E-06 0.3648060E-06 0.3712550E-06 0.3770825E-06 0.3824410E-06 0.3874226E-06 0.3921109E-06 0.3965389E-06 0.4007410E-06 0.4047748E-06 0.4086180E-06 0.4123025E-06
 0.7031923E+03 0.3576069E-06 0.3665051E-06 0.3740546E-06 0.3807193E-06 0.3867433E-06 0.3922837E-06 0.3974355E-06 0.4022850E-06 0.4068660E-06 0.4112141E-06 0.4153889E-06 0.4193669E-06 0.4231813E-06
 0.6488481E+03 0.3676230E-06 0.3758661E-06 0.3836701E-06 0.3905614E-06 0.3967919E-06 0.4025236E-06 0.4078545E-06 0.4128735E-06 0.4176156E-06 0.4221175E-06 0.4264406E-06 0.4305606E-06 0.4345118E-06
 0.5987037E+03 0.3803523E-06 0.3855778E-06 0.3936482E-06 0.4007770E-06 0.4072239E-06 0.4131562E-06 0.4186748E-06 0.4238717E-06 0.4287829E-06 0.4334460E-06 0.4379249E-06 0.4421941E-06 0.4462890E-06
 0.5524345E+03 0.3936901E-06 0.3956314E-06 0.4039800E-06 0.4113567E-06 0.4180296E-06 0.4241714E-06 0.4298863E-06 0.4352691E-06 0.4403570E-06 0.4451889E-06 0.4498307E-06 0.4542560E-06 0.4585013E-06
 0.5097411E+03 0.4076742E-06 0.4076742E-06 0.4146486E-06 0.4222831E-06 0.4291911E-06 0.4355509E-06 0.4426835E-06 0.4470463E-06 0.4528488E-06 0.4573259E-06 0.4621374E-06 0.4667252E-06 0.4711273E-06
 0.4703472E+03 0.4223450E-06 0.4223450E-06 0.4256252E-06 0.4335263E-06 0.4449368E-06 0.4472627E-06 0.4592879E-06 0.4592879E-06 0.4700343E-06 0.4700343E-06 0.4787161E-06 0.4795651E-06 0.4860468E-06
 0.4339977E+03 0.4377465E-06 0.4377465E-06 0.4377465E-06 0.4450359E-06 0.4615914E-06 0.4615914E-06 0.4767608E-06 0.4767608E-06 0.4881312E-06 0.4881312E-06 0.4973243E-06 0.4973243E-06 0.5050917E-06
 0.4004574E+03 0.4539258E-06 0.4539258E-06 0.4539258E-06 0.4567268E-06 0.4791134E-06 0.4791134E-06 0.4951615E-06 0.4951615E-06 0.5072031E-06 0.5072031E-06 0.5169465E-06 0.5169465E-06 0.5251843E-06
 0.3695092E+03 0.4709339E-06 0.4709339E-06 0.4709339E-06 0.4709339E-06 0.4975620E-06 0.4975620E-06 0.5145547E-06 0.5145547E-06 0.5273187E-06 0.5273187E-06 0.5376553E-06 0.5376553E-06 0.5464006E-06
 0.3409527E+03 0.4888262E-06 0.4888262E-06 0.4888262E-06 0.4888262E-06 0.5170012E-06 0.5170012E-06 0.5350105E-06 0.5350105E-06 0.5485532E-06 0.5485532E-06 0.5595299E-06 0.5595299E-06 0.5688234E-06
 0.3146031E+03 0.5076623E-06 0.5076623E-06 0.5076623E-06 0.5076623E-06 0.5375005E-06 0.5375005E-06 0.5566053E-06 0.5566053E-06 0.5709885E-06 0.5709885E-06 0.5826569E-06 0.5826569E-06 0.5925434E-06
 0.2902899E+03 0.5275074E-06 0.5275074E-06 0.5275074E-06 0.5275074E-06 0.5591357E-06 0.5591357E-06 0.5794225E-06 0.5794225E-06 0.5947140E-06 0.5947140E-06 0.6071309E-06 0.6071309E-06 0.6176596E-06
 0.2678557E+03 0.5260712E-06 0.5415550E-06 0.5484317E-06 0.5484317E-06 0.5772714E-06 0.5819893E-06 0.5964259E-06 0.6035531E-06 0.6134862E-06 0.6198276E-06 0.6290398E-06 0.6330555E-06 0.6433741E-06
 0.2471552E+03 0.5467105E-06 0.5631130E-06 0.5705119E-06 0.5705119E-06 0.6010154E-06 0.6061514E-06 0.6213806E-06 0.6290967E-06 0.6395417E-06 0.6464364E-06 0.6561174E-06 0.6605445E-06 0.6714092E-06
 0.2280545E+03 0.5684274E-06 0.5858162E-06 0.5938315E-06 0.5938315E-06 0.6260713E-06 0.6317203E-06 0.6477429E-06 0.6561624E-06 0.6670937E-06 0.6746583E-06 0.6847758E-06 0.6897231E-06 0.7011055E-06
 0.2104299E+03 0.5912726E-06 0.6097201E-06 0.6184815E-06 0.6184815E-06 0.6525066E-06 0.6588040E-06 0.6755875E-06 0.6848699E-06 0.6962242E-06 0.7046227E-06 0.7151040E-06 0.7207289E-06 0.7325589E-06
 0.1941674E+03 0.6152883E-06 0.6348712E-06 0.6445612E-06 0.6445612E-06 0.6803794E-06 0.6875206E-06 0.7049797E-06 0.7153510E-06 0.7270053E-06 0.7364722E-06 0.7471806E-06 0.7537143E-06 0.7658546E-06
 0.1791617E+03 0.6405017E-06 0.6613001E-06 0.6721795E-06 0.6721795E-06 0.7097297E-06 0.7179999E-06 0.7359654E-06 0.7477507E-06 0.7594886E-06 0.7703645E-06 0.7810633E-06 0.7888473E-06 0.8010561E-06
 0.1653157E+03 0.6669148E-06 0.6890107E-06 0.7014553E-06 0.7014553E-06 0.7405668E-06 0.7503850E-06 0.7685576E-06 0.7814292E-06 0.7936910E-06 0.8054226E-06 0.8167730E-06 0.8263144E-06 0.8381885E-06
 0.1525398E+03 0.6944905E-06 0.7179650E-06 0.7325196E-06 0.7325196E-06 0.7728516E-06 0.7848335E-06 0.8027171E-06 0.8164664E-06 0.8295736E-06 0.8421224E-06 0.8542712E-06 0.8659398E-06 0.8772140E-06
 0.1407511E+03 0.7231345E-06 0.7480635E-06 0.7655161E-06 0.7655161E-06 0.8064724E-06 0.8215194E-06 0.8383259E-06 0.8530073E-06 0.8670130E-06 0.8804310E-06 0.8934298E-06 0.9059225E-06 0.9180002E-06
 0.1298736E+03 0.7526735E-06 0.7791214E-06 0.8006030E-06 0.8006030E-06 0.8412168E-06 0.8587030E-06 0.8751562E-06 0.8908168E-06 0.9057671E-06 0.9200998E-06 0.9339935E-06 0.9473546E-06 0.9602796E-06
 0.1198367E+03 0.7828330E-06 0.8108444E-06 0.8350648E-06 0.8379553E-06 0.8767421E-06 0.8953322E-06 0.9128373E-06 0.9295111E-06 0.9454395E-06 0.9607198E-06 0.9755415E-06 0.9898035E-06 0.1003608E-05
 0.1105754E+03 0.8132235E-06 0.8428134E-06 0.8684253E-06 0.8777660E-06 0.9125550E-06 0.9322624E-06 0.9508329E-06 0.9685335E-06 0.9854536E-06 0.1001695E-05 0.1017459E-05 0.1032636E-05 0.1047334E-05
 0.1020299E+03 0.8433452E-06 0.8744887E-06 0.9014708E-06 0.9202494E-06 0.9480160E-06 0.9688245E-06 0.9884452E-06 0.1007158E-05 0.1025056E-05 0.1042246E-05 0.1058939E-05 0.1075019E-05 0.1090599E-05
 0.9414481E+02 0.8726261E-06 0.9052516E-06 0.9335399E-06 0.9589896E-06 0.9823871E-06 0.1004245E-05 0.1024866E-05 0.1044543E-05 0.1063373E-05 0.1081466E-05 0.1099043E-05 0.1115983E-05 0.1132404E-05
 0.8686909E+02 0.9004979E-06 0.9344851E-06 0.9639721E-06 0.9905146E-06 0.1014929E-05 0.1037746E-05 0.1059282E-05 0.1079840E-05 0.1099520E-05 0.1118438E-05 0.1136822E-05 0.1154546E-05 0.1171732E-05
 0.8015566E+02 0.9264956E-06 0.9616834E-06 0.9922245E-06 0.1019726E-05 0.1045030E-05 0.1068686E-05 0.1091020E-05 0.1112346E-05 0.1132766E-05 0.1152400E-05 0.1171485E-05 0.1189888E-05 0.1207737E-05
 0.7396105E+02 0.9503482E-06 0.9865500E-06 0.1017977E-05 0.1046282E-05 0.1072329E-05 0.1096683E-05 0.1119679E-05 0.1141640E-05 0.1162671E-05 0.1182894E-05 0.1202554E-05 0.1221514E-05 0.1239905E-05
 0.6824518E+02 0.9720220E-06 0.1009045E-05 0.1041186E-05 0.1070132E-05 0.1096770E-05 0.1121677E-05 0.1145194E-05 0.1167653E-05 0.1189160E-05 0.1209841E-05 0.1229947E-05 0.1249336E-05 0.1268144E-05
 0.6297104E+02 0.9917006E-06 0.1029366E-05 0.1062058E-05 0.1091496E-05 0.1118582E-05 0.1143905E-05 0.1167811E-05 0.1190639E-05 0.1212498E-05 0.1233514E-05 0.1253944E-05 0.1273643E-05 0.1292749E-05
 0.5810450E+02 0.1009717E-05 0.1047871E-05 0.1080975E-05 0.1110776E-05 0.1138188E-05 0.1163809E-05 0.1187992E-05 0.1211079E-05 0.1233181E-05 0.1254427E-05 0.1275076E-05 0.1294983E-05 0.1314286E-05
 0.5361405E+02 0.1026474E-05 0.1064992E-05 0.1098398E-05 0.1128458E-05 0.1156100E-05 0.1181926E-05 0.1206296E-05 0.1229554E-05 0.1251813E-05 0.1273204E-05 0.1293990E-05 0.1314023E-05 0.1333445E-05
 0.4947064E+02 0.1042372E-05 0.1081164E-05 0.1114789E-05 0.1145032E-05 0.1172830E-05 0.1198793E-05 0.1223281E-05 0.1246645E-05 0.1268998E-05 0.1290473E-05 0.1311332E-05 0.1331432E-05 0.1350912E-05
 0.4564744E+02 0.1057772E-05 0.1096774E-05 0.1130561E-05 0.1160933E-05 0.1188837E-05 0.1214888E-05 0.1239449E-05 0.1262873E-05 0.1285276E-05 0.1306791E-05 0.1327682E-05 0.1347805E-05 0.1367303E-05
 0.4211970E+02 0.1072977E-05 0.1112147E-05 0.1146059E-05 0.1176527E-05 0.1204505E-05 0.1230612E-05 0.1255216E-05 0.1278671E-05 0.1301095E-05 0.1322622E-05 0.1343518E-05 0.1363638E-05 0.1383126E-05
 0.3886460E+02 0.1088229E-05 0.1127546E-05 0.1161561E-05 0.1192105E-05 0.1220138E-05 0.1246284E-05 0.1270914E-05 0.1294384E-05 0.1316812E-05 0.1338336E-05 0.1359220E-05 0.1379323E-05 0.1398787E-05
 0.3586106E+02 0.1103721E-05 0.1143173E-05 0.1177284E-05 0.1207895E-05 0.1235975E-05 0.1262152E-05 0.1286800E-05 0.1310276E-05 0.1332703E-05 0.1354216E-05 0.1375082E-05 0.1395160E-05 0.1414593E-05
 0.3308964E+02 0.1119601E-05 0.1159189E-05 0.1193394E-05 0.1224072E-05 0.1252198E-05 0.1278405E-05 0.1303071E-05 0.1326554E-05 0.1348978E-05 0.1370479E-05 0.1391327E-05 0.1411380E-05 0.1430782E-05
 0.3053240E+02 0.1135987E-05 0.1175717E-05 0.1210022E-05 0.1240773E-05 0.1268950E-05 0.1295193E-05 0.1319880E-05 0.1343374E-05 0.1365799E-05 0.1387293E-05 0.1408126E-05 0.1428158E-05 0.1447532E-05
 0.2817278E+02 0.1152972E-05 0.1192857E-05 0.1227273E-05 0.1258105E-05 0.1286343E-05 0.1312629E-05 0.1337346E-05 0.1360859E-05 0.1383292E-05 0.1404787E-05 0.1425612E-05 0.1445629E-05 0.1464983E-05
 0.2599553E+02 0.1170634E-05 0.1210691E-05 0.1245232E-05 0.1276158E-05 0.1304468E-05 0.1330808E-05 0.1355566E-05 0.1379107E-05 0.1401559E-05 0.1423063E-05 0.1443889E-05 0.1463901E-05 0.1483243E-05
 0.2398654E+02 0.1189042E-05 0.1229288E-05 0.1263971E-05 0.1295007E-05 0.1323402E-05 0.1349810E-05 0.1374620E-05 0.1398201E-05 0.1420682E-05 0.1442207E-05 0.1463046E-05 0.1483062E-05 0.1502403E-05
 0.2213280E+02 0.1208256E-05 0.1248712E-05 0.1283555E-05 0.1314716E-05 0.1343212E-05 0.1369701E-05 0.1394578E-05 0.1418212E-05 0.1440736E-05 0.1462293E-05 0.1483156E-05 0.1503189E-05 0.1522540E-05
 0.2042233E+02 0.1228331E-05 0.1269021E-05 0.1304043E-05 0.1335348E-05 0.1363961E-05 0.1390547E-05 0.1415504E-05 0.1439206E-05 0.1461785E-05 0.1483388E-05 0.1504289E-05 0.1524351E-05 0.1543723E-05
 0.1884405E+02 0.1249324E-05 0.1290271E-05 0.1325493E-05 0.1356960E-05 0.1385708E-05 0.1412407E-05 0.1437460E-05 0.1461245E-05 0.1483894E-05 0.1505556E-05 0.1526507E-05 0.1546611E-05 0.1566017E-05
 0.1738774E+02 0.1271288E-05 0.1312518E-05 0.1347962E-05 0.1379611E-05 0.1408511E-05 0.1435342E-05 0.1460507E-05 0.1484389E-05 0.1507122E-05 0.1528858E-05 0.1549873E-05 0.1570032E-05 0.1589487E-05
 0.1604398E+02 0.1294280E-05 0.1335819E-05 0.1371508E-05 0.1403360E-05 0.1432432E-05 0.1459410E-05 0.1484704E-05 0.1508700E-05 0.1531533E-05 0.1553357E-05 0.1574451E-05 0.1594680E-05 0.1614195E-05
 0.1480406E+02 0.1318357E-05 0.1360234E-05 0.1396192E-05 0.1428268E-05 0.1457531E-05 0.1484676E-05 0.1510116E-05 0.1534241E-05 0.1557191E-05 0.1579118E-05 0.1600305E-05 0.1620617E-05 0.1640207E-05
 0.1365997E+02 0.1343582E-05 0.1385825E-05 0.1422077E-05 0.1454399E-05 0.1483874E-05 0.1511203E-05 0.1536808E-05 0.1561080E-05 0.1584161E-05 0.1606208E-05 0.1627504E-05 0.1647914E-05 0.1667593E-05
 0.1260430E+02 0.1370019E-05 0.1412657E-05 0.1449229E-05 0.1481820E-05 0.1511528E-05 0.1539062E-05 0.1564849E-05 0.1589286E-05 0.1612516E-05 0.1634698E-05 0.1656118E-05 0.1676641E-05 0.1696424E-05
 0.1163021E+02 0.1397736E-05 0.1440802E-05 0.1477720E-05 0.1510604E-05 0.1540567E-05 0.1568327E-05 0.1594315E-05 0.1618934E-05 0.1642331E-05 0.1664664E-05 0.1686225E-05 0.1706876E-05 0.1726778E-05
 0.1073140E+02 0.1426808E-05 0.1470334E-05 0.1507626E-05 0.1540829E-05 0.1571069E-05 0.1599075E-05 0.1625285E-05 0.1650105E-05 0.1673686E-05 0.1696188E-05 0.1717906E-05 0.1738702E-05 0.1758737E-05
 0.9902056E+01 0.1457314E-05 0.1501334E-05 0.1539030E-05 0.1572577E-05 0.1603118E-05 0.1631392E-05 0.1657844E-05 0.1682885E-05 0.1706668E-05 0.1729358E-05 0.1751249E-05 0.1772206E-05 0.1792391E-05
 0.9136803E+01 0.1489340E-05 0.1533889E-05 0.1572019E-05 0.1605938E-05 0.1636804E-05 0.1665370E-05 0.1692084E-05 0.1717367E-05 0.1741372E-05 0.1764266E-05 0.1786349E-05 0.1807484E-05 0.1827836E-05
 0.8430690E+01 0.1522977E-05 0.1568093E-05 0.1606690E-05 0.1641007E-05 0.1672225E-05 0.1701106E-05 0.1728106E-05 0.1753651E-05 0.1777897E-05 0.1801016E-05 0.1823309E-05 0.1844640E-05 0.1865175E-05
 0.7779148E+01 0.1558325E-05 0.1604048E-05 0.1643143E-05 0.1677890E-05 0.1709486E-05 0.1738707E-05 0.1766015E-05 0.1791845E-05 0.1816354E-05 0.1839716E-05 0.1862239E-05 0.1883784E-05 0.1904519E-05
 0.7177958E+01 0.1595491E-05 0.1641862E-05 0.1681492E-05 0.1716699E-05 0.1748702E-05 0.1778288E-05 0.1805930E-05 0.1832066E-05 0.1856859E-05 0.1880486E-05 0.1903258E-05 0.1925036E-05 0.1945991E-05
 0.6623230E+01 0.1634593E-05 0.1681654E-05 0.1721856E-05 0.1757556E-05 0.1789994E-05 0.1819973E-05 0.1847974E-05 0.1874441E-05 0.1899542E-05 0.1923455E-05 0.1946498E-05 0.1968529E-05 0.1989722E-05
 0.6111372E+01 0.1675755E-05 0.1723553E-05 0.1764365E-05 0.1800593E-05 0.1833499E-05 0.1863899E-05 0.1892285E-05 0.1919109E-05 0.1944541E-05 0.1968763E-05 0.1992097E-05 0.2014402E-05 0.2035855E-05
 0.5639071E+01 0.1719115E-05 0.1767699E-05 0.1809162E-05 0.1845953E-05 0.1879359E-05 0.1910212E-05 0.1939011E-05 0.1966218E-05 0.1992006E-05 0.2016561E-05 0.2040211E-05 0.2062812E-05 0.2084544E-05
 0.5203272E+01 0.1764823E-05 0.1814242E-05 0.1856400E-05 0.1893793E-05 0.1927734E-05 0.1959071E-05 0.1988313E-05 0.2015931E-05 0.2042101E-05 0.2067015E-05 0.2091004E-05 0.2113924E-05 0.2135958E-05
 0.4801151E+01 0.1813038E-05 0.1863348E-05 0.1906248E-05 0.1944283E-05 0.1978796E-05 0.2010650E-05 0.2040366E-05 0.2068424E-05 0.2095006E-05 0.2120304E-05 0.2144657E-05 0.2167921E-05 0.2190280E-05
 0.4430108E+01 0.1863938E-05 0.1915197E-05 0.1958886E-05 0.1997608E-05 0.2032730E-05 0.2065138E-05 0.2095362E-05 0.2123892E-05 0.2150913E-05 0.2176624E-05 0.2201369E-05 0.2225001E-05 0.2247711E-05
 0.4087739E+01 0.1917715E-05 0.1969984E-05 0.2014515E-05 0.2053968E-05 0.2089742E-05 0.2122741E-05 0.2153508E-05 0.2182543E-05 0.2210036E-05 0.2236189E-05 0.2261354E-05 0.2285383E-05 0.2308468E-05
 0.3771829E+01 0.1974579E-05 0.2027923E-05 0.2073351E-05 0.2113584E-05 0.2150054E-05 0.2183685E-05 0.2215032E-05 0.2244607E-05 0.2272604E-05 0.2299232E-05 0.2324847E-05 0.2349301E-05 0.2372789E-05
 0.3480334E+01 0.2034758E-05 0.2089247E-05 0.2135632E-05 0.2176697E-05 0.2213909E-05 0.2248215E-05 0.2280182E-05 0.2310335E-05 0.2338872E-05 0.2366007E-05 0.2392105E-05 0.2417014E-05 0.2440936E-05
