 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.2516629E+06 0.3685779E-07 0.3786556E-07 0.3859756E-07 0.3913396E-07 0.3952381E-07 0.3980272E-07 0.3999756E-07 0.4013042E-07 0.4021792E-07 0.4027362E-07 0.4030808E-07 0.4032836E-07 0.4033993E-07
 0.2447404E+06 0.3703869E-07 0.3805264E-07 0.3878917E-07 0.3932890E-07 0.3972119E-07 0.4000184E-07 0.4019791E-07 0.4033161E-07 0.4041965E-07 0.4047572E-07 0.4051039E-07 0.4053080E-07 0.4054244E-07
 0.2380084E+06 0.3723088E-07 0.3825161E-07 0.3899310E-07 0.3953650E-07 0.3993146E-07 0.4021404E-07 0.4041146E-07 0.4054607E-07 0.4063473E-07 0.4069118E-07 0.4072609E-07 0.4074665E-07 0.4075836E-07
 0.2314616E+06 0.3743329E-07 0.3846133E-07 0.3920818E-07 0.3975556E-07 0.4015341E-07 0.4043807E-07 0.4063695E-07 0.4077256E-07 0.4086187E-07 0.4091875E-07 0.4095390E-07 0.4097462E-07 0.4098643E-07
 0.2250947E+06 0.3764502E-07 0.3868086E-07 0.3943346E-07 0.3998507E-07 0.4038602E-07 0.4067291E-07 0.4087335E-07 0.4101001E-07 0.4110004E-07 0.4115735E-07 0.4119279E-07 0.4121366E-07 0.4122556E-07
 0.2189031E+06 0.3786531E-07 0.3890941E-07 0.3966808E-07 0.4022417E-07 0.4062841E-07 0.4091765E-07 0.4111974E-07 0.4125755E-07 0.4134831E-07 0.4140610E-07 0.4144184E-07 0.4146288E-07 0.4147488E-07
 0.2128818E+06 0.3809351E-07 0.3914629E-07 0.3991134E-07 0.4047216E-07 0.4087985E-07 0.4117158E-07 0.4137540E-07 0.4151440E-07 0.4160595E-07 0.4166424E-07 0.4170028E-07 0.4172151E-07 0.4173361E-07
 0.2070260E+06 0.3832908E-07 0.3939094E-07 0.4016267E-07 0.4072841E-07 0.4113972E-07 0.4143404E-07 0.4163969E-07 0.4177993E-07 0.4187230E-07 0.4193111E-07 0.4196749E-07 0.4198891E-07 0.4200111E-07
 0.2013314E+06 0.3857154E-07 0.3964284E-07 0.4042152E-07 0.4099241E-07 0.4140748E-07 0.4170451E-07 0.4191206E-07 0.4205359E-07 0.4214682E-07 0.4220618E-07 0.4224289E-07 0.4226451E-07 0.4227683E-07
 0.1957935E+06 0.3882048E-07 0.3990158E-07 0.4068747E-07 0.4126370E-07 0.4168268E-07 0.4198251E-07 0.4219204E-07 0.4233491E-07 0.4242903E-07 0.4248896E-07 0.4252602E-07 0.4254784E-07 0.4256028E-07
 0.1904079E+06 0.3907557E-07 0.4016679E-07 0.4096014E-07 0.4154189E-07 0.4196491E-07 0.4226765E-07 0.4247922E-07 0.4262349E-07 0.4271852E-07 0.4277904E-07 0.4281646E-07 0.4283850E-07 0.4285106E-07
 0.1851703E+06 0.3933649E-07 0.4043816E-07 0.4123921E-07 0.4182665E-07 0.4225385E-07 0.4255959E-07 0.4277326E-07 0.4291897E-07 0.4301495E-07 0.4307607E-07 0.4311387E-07 0.4313613E-07 0.4314882E-07
 0.1800769E+06 0.3960299E-07 0.4071541E-07 0.4152438E-07 0.4211770E-07 0.4254919E-07 0.4285803E-07 0.4307386E-07 0.4322105E-07 0.4331801E-07 0.4337976E-07 0.4341794E-07 0.4344043E-07 0.4345324E-07
 0.1751236E+06 0.3987484E-07 0.4099830E-07 0.4181542E-07 0.4241478E-07 0.4285069E-07 0.4316270E-07 0.4338076E-07 0.4352948E-07 0.4362745E-07 0.4368984E-07 0.4372841E-07 0.4375113E-07 0.4376407E-07
 0.1703064E+06 0.4015186E-07 0.4128665E-07 0.4211212E-07 0.4271767E-07 0.4315811E-07 0.4347340E-07 0.4369375E-07 0.4384403E-07 0.4394303E-07 0.4400608E-07 0.4404505E-07 0.4406801E-07 0.4408110E-07
 0.1656218E+06 0.4043386E-07 0.4158026E-07 0.4241430E-07 0.4302618E-07 0.4347128E-07 0.4378991E-07 0.4401261E-07 0.4416451E-07 0.4426456E-07 0.4432828E-07 0.4436768E-07 0.4439089E-07 0.4440411E-07
 0.1610661E+06 0.4072070E-07 0.4187898E-07 0.4272178E-07 0.4334018E-07 0.4379004E-07 0.4411210E-07 0.4433720E-07 0.4449073E-07 0.4459188E-07 0.4465629E-07 0.4469611E-07 0.4471957E-07 0.4473294E-07
 0.1566356E+06 0.4101228E-07 0.4218270E-07 0.4303447E-07 0.4365952E-07 0.4411425E-07 0.4443981E-07 0.4466737E-07 0.4482259E-07 0.4492485E-07 0.4498995E-07 0.4503023E-07 0.4505394E-07 0.4506746E-07
 0.1523271E+06 0.4130846E-07 0.4249129E-07 0.4335222E-07 0.4398406E-07 0.4444377E-07 0.4477292E-07 0.4500301E-07 0.4515994E-07 0.4526333E-07 0.4532917E-07 0.4536988E-07 0.4539386E-07 0.4540753E-07
 0.1481371E+06 0.4160917E-07 0.4280467E-07 0.4367495E-07 0.4431372E-07 0.4477852E-07 0.4511134E-07 0.4534399E-07 0.4550268E-07 0.4560723E-07 0.4567381E-07 0.4571498E-07 0.4573924E-07 0.4575306E-07
 0.1440624E+06 0.4191432E-07 0.4312274E-07 0.4400258E-07 0.4464843E-07 0.4511843E-07 0.4545497E-07 0.4569025E-07 0.4585074E-07 0.4595647E-07 0.4602380E-07 0.4606545E-07 0.4608997E-07 0.4610395E-07
 0.1400996E+06 0.4222386E-07 0.4344546E-07 0.4433503E-07 0.4498811E-07 0.4546341E-07 0.4580377E-07 0.4604171E-07 0.4620404E-07 0.4631099E-07 0.4637910E-07 0.4642120E-07 0.4644601E-07 0.4646015E-07
 0.1362460E+06 0.4253774E-07 0.4377276E-07 0.4467225E-07 0.4533270E-07 0.4581340E-07 0.4615765E-07 0.4639834E-07 0.4656252E-07 0.4667070E-07 0.4673959E-07 0.4678220E-07 0.4680729E-07 0.4682160E-07
 0.1324983E+06 0.4285589E-07 0.4410459E-07 0.4501421E-07 0.4568217E-07 0.4616837E-07 0.4651659E-07 0.4676006E-07 0.4692615E-07 0.4703558E-07 0.4710528E-07 0.4714837E-07 0.4717375E-07 0.4718822E-07
 0.1288536E+06 0.4317831E-07 0.4444095E-07 0.4536087E-07 0.4603646E-07 0.4652829E-07 0.4688055E-07 0.4712685E-07 0.4729489E-07 0.4740561E-07 0.4747610E-07 0.4751971E-07 0.4754540E-07 0.4756004E-07
 0.1253093E+06 0.4350496E-07 0.4478179E-07 0.4571219E-07 0.4639558E-07 0.4689311E-07 0.4724949E-07 0.4749869E-07 0.4766871E-07 0.4778071E-07 0.4785206E-07 0.4789618E-07 0.4792217E-07 0.4793698E-07
 0.1218625E+06 0.4383582E-07 0.4512708E-07 0.4606817E-07 0.4675950E-07 0.4726285E-07 0.4762342E-07 0.4787556E-07 0.4804758E-07 0.4816093E-07 0.4823313E-07 0.4827776E-07 0.4830406E-07 0.4831905E-07
 0.1185103E+06 0.4417090E-07 0.4547684E-07 0.4642880E-07 0.4712820E-07 0.4763748E-07 0.4800232E-07 0.4825746E-07 0.4843153E-07 0.4854624E-07 0.4861929E-07 0.4866447E-07 0.4869107E-07 0.4870624E-07
 0.1152505E+06 0.4451018E-07 0.4583106E-07 0.4679408E-07 0.4750169E-07 0.4801700E-07 0.4838619E-07 0.4864438E-07 0.4882054E-07 0.4893662E-07 0.4901055E-07 0.4905628E-07 0.4908321E-07 0.4909857E-07
 0.1120804E+06 0.4485366E-07 0.4618973E-07 0.4716401E-07 0.4787999E-07 0.4840143E-07 0.4877505E-07 0.4903633E-07 0.4921463E-07 0.4933211E-07 0.4940693E-07 0.4945321E-07 0.4948047E-07 0.4949601E-07
 0.1089974E+06 0.4520135E-07 0.4655288E-07 0.4753859E-07 0.4826308E-07 0.4879077E-07 0.4916889E-07 0.4943333E-07 0.4961380E-07 0.4973271E-07 0.4980844E-07 0.4985528E-07 0.4988287E-07 0.4989860E-07
 0.1059992E+06 0.4555327E-07 0.4692051E-07 0.4791786E-07 0.4865100E-07 0.4918505E-07 0.4956775E-07 0.4983542E-07 0.5001807E-07 0.5013844E-07 0.5021511E-07 0.5026251E-07 0.5029044E-07 0.5030636E-07
 0.1030835E+06 0.4590944E-07 0.4729265E-07 0.4830184E-07 0.4904377E-07 0.4958428E-07 0.4997163E-07 0.5024258E-07 0.5042747E-07 0.5054932E-07 0.5062693E-07 0.5067493E-07 0.5070320E-07 0.5071932E-07
 0.1002481E+06 0.4626986E-07 0.4766931E-07 0.4869053E-07 0.4944142E-07 0.4998850E-07 0.5038060E-07 0.5065488E-07 0.5084204E-07 0.5096539E-07 0.5104396E-07 0.5109255E-07 0.5112118E-07 0.5113750E-07
 0.9749050E+05 0.4663456E-07 0.4805052E-07 0.4908398E-07 0.4984398E-07 0.5039775E-07 0.5079467E-07 0.5107233E-07 0.5126182E-07 0.5138670E-07 0.5146625E-07 0.5151543E-07 0.5154441E-07 0.5156093E-07
 0.9480886E+05 0.4700359E-07 0.4843632E-07 0.4948223E-07 0.5025148E-07 0.5081205E-07 0.5121387E-07 0.5149498E-07 0.5168682E-07 0.5181326E-07 0.5189380E-07 0.5194361E-07 0.5197294E-07 0.5198967E-07
 0.9220100E+05 0.4737697E-07 0.4882675E-07 0.4988531E-07 0.5066395E-07 0.5123144E-07 0.5163825E-07 0.5192287E-07 0.5211711E-07 0.5224513E-07 0.5232668E-07 0.5237712E-07 0.5240683E-07 0.5242377E-07
 0.8966479E+05 0.4775473E-07 0.4922183E-07 0.5029325E-07 0.5108148E-07 0.5165600E-07 0.5206789E-07 0.5235605E-07 0.5255275E-07 0.5268238E-07 0.5276494E-07 0.5281602E-07 0.5284610E-07 0.5286325E-07
 0.8719842E+05 0.4813690E-07 0.4962162E-07 0.5070611E-07 0.5150407E-07 0.5208574E-07 0.5250278E-07 0.5279457E-07 0.5299375E-07 0.5312502E-07 0.5320864E-07 0.5326035E-07 0.5329082E-07 0.5330818E-07
 0.8479989E+05 0.4852355E-07 0.5002615E-07 0.5112393E-07 0.5193178E-07 0.5252073E-07 0.5294302E-07 0.5323849E-07 0.5344019E-07 0.5357313E-07 0.5365782E-07 0.5371019E-07 0.5374104E-07 0.5375863E-07
 0.8246733E+05 0.4891470E-07 0.5043549E-07 0.5154677E-07 0.5236468E-07 0.5296102E-07 0.5338865E-07 0.5368787E-07 0.5389214E-07 0.5402677E-07 0.5411254E-07 0.5416558E-07 0.5419682E-07 0.5421463E-07
 0.8019888E+05 0.4931042E-07 0.5084969E-07 0.5197468E-07 0.5280282E-07 0.5340668E-07 0.5383973E-07 0.5414278E-07 0.5434964E-07 0.5448600E-07 0.5457287E-07 0.5462659E-07 0.5465825E-07 0.5467629E-07
 0.7799288E+05 0.4971072E-07 0.5126877E-07 0.5240773E-07 0.5324624E-07 0.5385777E-07 0.5429634E-07 0.5460325E-07 0.5481279E-07 0.5495090E-07 0.5503887E-07 0.5509330E-07 0.5512535E-07 0.5514362E-07
 0.7584756E+05 0.5011568E-07 0.5169281E-07 0.5284596E-07 0.5369504E-07 0.5431434E-07 0.5475852E-07 0.5506938E-07 0.5528161E-07 0.5542151E-07 0.5551062E-07 0.5556575E-07 0.5559822E-07 0.5561673E-07
 0.7376119E+05 0.5052537E-07 0.5212189E-07 0.5328944E-07 0.5414928E-07 0.5477647E-07 0.5522635E-07 0.5554124E-07 0.5575621E-07 0.5589792E-07 0.5598820E-07 0.5604403E-07 0.5607694E-07 0.5609569E-07
 0.7173228E+05 0.5093980E-07 0.5255603E-07 0.5373823E-07 0.5460900E-07 0.5524423E-07 0.5569992E-07 0.5601888E-07 0.5623665E-07 0.5638020E-07 0.5647166E-07 0.5652822E-07 0.5656154E-07 0.5658056E-07
 0.6975917E+05 0.5135906E-07 0.5299531E-07 0.5419243E-07 0.5507429E-07 0.5571769E-07 0.5617928E-07 0.5650239E-07 0.5672301E-07 0.5686843E-07 0.5696109E-07 0.5701841E-07 0.5705216E-07 0.5707141E-07
 0.6784028E+05 0.5178320E-07 0.5343981E-07 0.5465207E-07 0.5554522E-07 0.5619696E-07 0.5666453E-07 0.5699187E-07 0.5721538E-07 0.5736270E-07 0.5745658E-07 0.5751465E-07 0.5754885E-07 0.5756835E-07
 0.6597422E+05 0.5221229E-07 0.5388958E-07 0.5511724E-07 0.5602187E-07 0.5668205E-07 0.5715574E-07 0.5748737E-07 0.5771380E-07 0.5786309E-07 0.5795820E-07 0.5801704E-07 0.5805170E-07 0.5807145E-07
 0.6415950E+05 0.5264639E-07 0.5434470E-07 0.5558800E-07 0.5650432E-07 0.5717311E-07 0.5765299E-07 0.5798899E-07 0.5821843E-07 0.5836967E-07 0.5846605E-07 0.5852567E-07 0.5856078E-07 0.5858080E-07
 0.6239464E+05 0.5308558E-07 0.5480525E-07 0.5606445E-07 0.5699265E-07 0.5767017E-07 0.5815639E-07 0.5849683E-07 0.5872929E-07 0.5888257E-07 0.5898022E-07 0.5904062E-07 0.5907622E-07 0.5909651E-07
 0.6067838E+05 0.5352989E-07 0.5527127E-07 0.5654667E-07 0.5748695E-07 0.5817335E-07 0.5866600E-07 0.5901093E-07 0.5924652E-07 0.5940183E-07 0.5950078E-07 0.5956200E-07 0.5959806E-07 0.5961862E-07
 0.5900932E+05 0.5397943E-07 0.5574288E-07 0.5703472E-07 0.5798728E-07 0.5868273E-07 0.5918191E-07 0.5953144E-07 0.5977017E-07 0.5992757E-07 0.6002786E-07 0.6008989E-07 0.6012643E-07 0.6014726E-07
 0.5738617E+05 0.5443425E-07 0.5622013E-07 0.5752870E-07 0.5849374E-07 0.5919840E-07 0.5970422E-07 0.6005845E-07 0.6030037E-07 0.6045988E-07 0.6056152E-07 0.6062438E-07 0.6066142E-07 0.6068253E-07
 0.5580763E+05 0.5489445E-07 0.5670313E-07 0.5802870E-07 0.5900645E-07 0.5972046E-07 0.6023305E-07 0.6059202E-07 0.6083721E-07 0.6099888E-07 0.6110188E-07 0.6116561E-07 0.6120315E-07 0.6122455E-07
 0.5427256E+05 0.5536008E-07 0.5719194E-07 0.5853480E-07 0.5952546E-07 0.6024899E-07 0.6076846E-07 0.6113227E-07 0.6138078E-07 0.6154465E-07 0.6164904E-07 0.6171364E-07 0.6175169E-07 0.6177338E-07
 0.5277970E+05 0.5583122E-07 0.5768664E-07 0.5904709E-07 0.6005089E-07 0.6078411E-07 0.6131057E-07 0.6167931E-07 0.6193120E-07 0.6209729E-07 0.6220311E-07 0.6226859E-07 0.6230716E-07 0.6232914E-07
 0.5132787E+05 0.5630797E-07 0.5818735E-07 0.5956568E-07 0.6058282E-07 0.6132590E-07 0.6185949E-07 0.6223325E-07 0.6248856E-07 0.6265692E-07 0.6276420E-07 0.6283058E-07 0.6286968E-07 0.6289197E-07
 0.4991602E+05 0.5679039E-07 0.5869413E-07 0.6009064E-07 0.6112138E-07 0.6187449E-07 0.6241533E-07 0.6279418E-07 0.6305300E-07 0.6322367E-07 0.6333241E-07 0.6339970E-07 0.6343934E-07 0.6346193E-07
 0.4854300E+05 0.5727857E-07 0.5920707E-07 0.6062207E-07 0.6166666E-07 0.6242996E-07 0.6297817E-07 0.6336223E-07 0.6362459E-07 0.6379761E-07 0.6390787E-07 0.6397607E-07 0.6401625E-07 0.6403916E-07
 0.4720771E+05 0.5777262E-07 0.5972630E-07 0.6116012E-07 0.6221876E-07 0.6299243E-07 0.6354815E-07 0.6393749E-07 0.6420347E-07 0.6437889E-07 0.6449068E-07 0.6455984E-07 0.6460058E-07 0.6462381E-07
 0.4590919E+05 0.5827259E-07 0.6025187E-07 0.6170482E-07 0.6277780E-07 0.6356204E-07 0.6412539E-07 0.6452009E-07 0.6478978E-07 0.6496763E-07 0.6508095E-07 0.6515108E-07 0.6519239E-07 0.6521594E-07
 0.4464638E+05 0.5877858E-07 0.6078390E-07 0.6225632E-07 0.6334386E-07 0.6413885E-07 0.6470998E-07 0.6511015E-07 0.6538359E-07 0.6556393E-07 0.6567883E-07 0.6574994E-07 0.6579182E-07 0.6581570E-07
 0.4341831E+05 0.5929071E-07 0.6132251E-07 0.6281471E-07 0.6391707E-07 0.6472300E-07 0.6530204E-07 0.6570781E-07 0.6598504E-07 0.6616790E-07 0.6628444E-07 0.6635655E-07 0.6639902E-07 0.6642323E-07
 0.4222399E+05 0.5980905E-07 0.6186777E-07 0.6338014E-07 0.6449756E-07 0.6531462E-07 0.6590172E-07 0.6631316E-07 0.6659429E-07 0.6677972E-07 0.6689790E-07 0.6697102E-07 0.6701409E-07 0.6703865E-07
 0.4106255E+05 0.6033368E-07 0.6241979E-07 0.6395266E-07 0.6508545E-07 0.6591385E-07 0.6650915E-07 0.6692634E-07 0.6721144E-07 0.6739949E-07 0.6751934E-07 0.6759347E-07 0.6763716E-07 0.6766206E-07
 0.3993306E+05 0.6086473E-07 0.6297871E-07 0.6453243E-07 0.6568082E-07 0.6652077E-07 0.6712442E-07 0.6754749E-07 0.6783663E-07 0.6802734E-07 0.6814887E-07 0.6822408E-07 0.6826838E-07 0.6829364E-07
 0.3883461E+05 0.6140229E-07 0.6354461E-07 0.6511955E-07 0.6628384E-07 0.6713554E-07 0.6774769E-07 0.6817675E-07 0.6846999E-07 0.6866342E-07 0.6878668E-07 0.6886296E-07 0.6890790E-07 0.6893352E-07
 0.3776640E+05 0.6194645E-07 0.6411760E-07 0.6571414E-07 0.6689464E-07 0.6775827E-07 0.6837907E-07 0.6881425E-07 0.6911165E-07 0.6930784E-07 0.6943289E-07 0.6951024E-07 0.6955582E-07 0.6958181E-07
 0.3672758E+05 0.6249734E-07 0.6469782E-07 0.6631634E-07 0.6751329E-07 0.6838910E-07 0.6901871E-07 0.6946010E-07 0.6976176E-07 0.6996077E-07 0.7008761E-07 0.7016610E-07 0.7021234E-07 0.7023870E-07
 0.3571730E+05 0.6305504E-07 0.6528536E-07 0.6692625E-07 0.6814000E-07 0.6902820E-07 0.6966679E-07 0.7011450E-07 0.7042050E-07 0.7062237E-07 0.7075105E-07 0.7083065E-07 0.7087755E-07 0.7090430E-07
 0.3473484E+05 0.6361969E-07 0.6588036E-07 0.6754402E-07 0.6877485E-07 0.6967567E-07 0.7032340E-07 0.7077753E-07 0.7108797E-07 0.7129277E-07 0.7142328E-07 0.7150406E-07 0.7155165E-07 0.7157878E-07
 0.3377940E+05 0.6419137E-07 0.6648294E-07 0.6816978E-07 0.6941797E-07 0.7033167E-07 0.7098869E-07 0.7144940E-07 0.7176434E-07 0.7197209E-07 0.7210453E-07 0.7218649E-07 0.7223476E-07 0.7226229E-07
 0.3285024E+05 0.6477021E-07 0.6709322E-07 0.6880365E-07 0.7006955E-07 0.7099634E-07 0.7166284E-07 0.7213024E-07 0.7244976E-07 0.7266054E-07 0.7279492E-07 0.7287807E-07 0.7292706E-07 0.7295499E-07
 0.3194662E+05 0.6535633E-07 0.6771134E-07 0.6944579E-07 0.7072974E-07 0.7166984E-07 0.7234602E-07 0.7282021E-07 0.7314440E-07 0.7335830E-07 0.7349462E-07 0.7357900E-07 0.7362870E-07 0.7365704E-07
 0.3106788E+05 0.6594983E-07 0.6833740E-07 0.7009631E-07 0.7139862E-07 0.7235230E-07 0.7303833E-07 0.7351948E-07 0.7384841E-07 0.7406545E-07 0.7420381E-07 0.7428940E-07 0.7433984E-07 0.7436860E-07
 0.3021331E+05 0.6655086E-07 0.6897158E-07 0.7075539E-07 0.7207638E-07 0.7304390E-07 0.7373995E-07 0.7422817E-07 0.7456195E-07 0.7478220E-07 0.7492261E-07 0.7500950E-07 0.7506069E-07 0.7508987E-07
 0.2938222E+05 0.6715954E-07 0.6961400E-07 0.7142314E-07 0.7276320E-07 0.7374482E-07 0.7445109E-07 0.7494651E-07 0.7528524E-07 0.7550876E-07 0.7565125E-07 0.7573941E-07 0.7579139E-07 0.7582101E-07
 0.2857402E+05 0.6777597E-07 0.7026478E-07 0.7209975E-07 0.7345921E-07 0.7445519E-07 0.7517187E-07 0.7567463E-07 0.7601839E-07 0.7624525E-07 0.7638987E-07 0.7647935E-07 0.7653210E-07 0.7656217E-07
 0.2778804E+05 0.6840029E-07 0.7092407E-07 0.7278536E-07 0.7416456E-07 0.7517520E-07 0.7590247E-07 0.7641272E-07 0.7676164E-07 0.7699187E-07 0.7713866E-07 0.7722950E-07 0.7728302E-07 0.7731354E-07
 0.2702367E+05 0.6903267E-07 0.7159205E-07 0.7348010E-07 0.7487947E-07 0.7590500E-07 0.7664311E-07 0.7716098E-07 0.7751511E-07 0.7774883E-07 0.7789783E-07 0.7799002E-07 0.7804437E-07 0.7807535E-07
 0.2628034E+05 0.6967319E-07 0.7226882E-07 0.7418416E-07 0.7560405E-07 0.7664478E-07 0.7739391E-07 0.7791956E-07 0.7827902E-07 0.7851627E-07 0.7866753E-07 0.7876114E-07 0.7881629E-07 0.7884774E-07
 0.2555746E+05 0.7032201E-07 0.7295455E-07 0.7489771E-07 0.7633852E-07 0.7739473E-07 0.7815510E-07 0.7868864E-07 0.7905358E-07 0.7929443E-07 0.7944799E-07 0.7954300E-07 0.7959899E-07 0.7963091E-07
 0.2485446E+05 0.7097928E-07 0.7364942E-07 0.7562090E-07 0.7708301E-07 0.7815502E-07 0.7892684E-07 0.7946850E-07 0.7983895E-07 0.8008347E-07 0.8023937E-07 0.8033583E-07 0.8039268E-07 0.8042509E-07
 0.2417078E+05 0.7164517E-07 0.7435359E-07 0.7635393E-07 0.7783776E-07 0.7892586E-07 0.7970936E-07 0.8025923E-07 0.8063537E-07 0.8088363E-07 0.8104190E-07 0.8113987E-07 0.8119759E-07 0.8123050E-07
 0.2350592E+05 0.7231979E-07 0.7506721E-07 0.7709692E-07 0.7860289E-07 0.7970740E-07 0.8050281E-07 0.8106111E-07 0.8144299E-07 0.8169507E-07 0.8185580E-07 0.8195526E-07 0.8201390E-07 0.8204732E-07
 0.2285935E+05 0.7300329E-07 0.7579043E-07 0.7785013E-07 0.7937863E-07 0.8049987E-07 0.8130742E-07 0.8187430E-07 0.8226207E-07 0.8251804E-07 0.8268126E-07 0.8278228E-07 0.8284180E-07 0.8287574E-07
 0.2223055E+05 0.7369584E-07 0.7652346E-07 0.7861369E-07 0.8016519E-07 0.8130349E-07 0.8212343E-07 0.8269904E-07 0.8309281E-07 0.8335276E-07 0.8351852E-07 0.8362111E-07 0.8368156E-07 0.8371602E-07
 0.2161907E+05 0.7439760E-07 0.7726644E-07 0.7938779E-07 0.8096274E-07 0.8211844E-07 0.8295101E-07 0.8353554E-07 0.8393544E-07 0.8419944E-07 0.8436778E-07 0.8447198E-07 0.8453337E-07 0.8456838E-07
 0.2102440E+05 0.7510872E-07 0.7801956E-07 0.8017264E-07 0.8177150E-07 0.8294494E-07 0.8379039E-07 0.8438402E-07 0.8479017E-07 0.8505830E-07 0.8522929E-07 0.8533512E-07 0.8539748E-07 0.8543304E-07
 0.2044607E+05 0.7582938E-07 0.7878303E-07 0.8096844E-07 0.8259169E-07 0.8378325E-07 0.8464185E-07 0.8524472E-07 0.8565728E-07 0.8592963E-07 0.8610328E-07 0.8621079E-07 0.8627413E-07 0.8631024E-07
