 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.2926090E+04 0.3696869E-08 0.3713089E-08 0.3727387E-08 0.3740454E-08 0.3752637E-08 0.3764170E-08 0.3775183E-08 0.3785805E-08 0.3796079E-08 0.3806038E-08 0.3815794E-08 0.3825268E-08 0.3834518E-08
 0.2742338E+04 0.3776683E-08 0.3793405E-08 0.3808147E-08 0.3821622E-08 0.3834185E-08 0.3846078E-08 0.3857437E-08 0.3868392E-08 0.3878988E-08 0.3889261E-08 0.3899324E-08 0.3909098E-08 0.3918640E-08
 0.2570125E+04 0.3858832E-08 0.3876077E-08 0.3891281E-08 0.3905178E-08 0.3918136E-08 0.3930404E-08 0.3942122E-08 0.3953423E-08 0.3964356E-08 0.3974955E-08 0.3985337E-08 0.3995422E-08 0.4005269E-08
 0.2408727E+04 0.3943403E-08 0.3961191E-08 0.3976876E-08 0.3991213E-08 0.4004582E-08 0.4017240E-08 0.4029331E-08 0.4040992E-08 0.4052274E-08 0.4063212E-08 0.4073928E-08 0.4084336E-08 0.4094500E-08
 0.2257465E+04 0.4030488E-08 0.4048841E-08 0.4065025E-08 0.4079820E-08 0.4093617E-08 0.4106680E-08 0.4119158E-08 0.4131195E-08 0.4142841E-08 0.4154131E-08 0.4165193E-08 0.4175939E-08 0.4186432E-08
 0.2115701E+04 0.4120181E-08 0.4139122E-08 0.4155826E-08 0.4171097E-08 0.4185338E-08 0.4198823E-08 0.4211706E-08 0.4224133E-08 0.4236157E-08 0.4247815E-08 0.4259237E-08 0.4270334E-08 0.4281170E-08
 0.1982840E+04 0.4212582E-08 0.4232135E-08 0.4249379E-08 0.4265145E-08 0.4279850E-08 0.4293775E-08 0.4307078E-08 0.4319911E-08 0.4332329E-08 0.4344369E-08 0.4356167E-08 0.4367629E-08 0.4378822E-08
 0.1858322E+04 0.4307795E-08 0.4327984E-08 0.4345791E-08 0.4362073E-08 0.4377260E-08 0.4391642E-08 0.4405383E-08 0.4418640E-08 0.4431468E-08 0.4443907E-08 0.4456096E-08 0.4467939E-08 0.4479504E-08
 0.1741624E+04 0.4405928E-08 0.4426780E-08 0.4445174E-08 0.4461993E-08 0.4477682E-08 0.4492541E-08 0.4506738E-08 0.4520436E-08 0.4533692E-08 0.4546546E-08 0.4559143E-08 0.4571382E-08 0.4583335E-08
 0.1632254E+04 0.4507097E-08 0.4528639E-08 0.4547643E-08 0.4565023E-08 0.4581235E-08 0.4596590E-08 0.4611263E-08 0.4625421E-08 0.4639122E-08 0.4652409E-08 0.4665431E-08 0.4678083E-08 0.4690441E-08
 0.1529752E+04 0.4611419E-08 0.4633681E-08 0.4653321E-08 0.4671284E-08 0.4688042E-08 0.4703915E-08 0.4719084E-08 0.4733721E-08 0.4747886E-08 0.4761625E-08 0.4775090E-08 0.4788173E-08 0.4800954E-08
 0.1433687E+04 0.4719021E-08 0.4742033E-08 0.4762337E-08 0.4780908E-08 0.4798235E-08 0.4814648E-08 0.4830333E-08 0.4845470E-08 0.4860120E-08 0.4874330E-08 0.4888257E-08 0.4901791E-08 0.4915011E-08
 0.1343654E+04 0.4830033E-08 0.4853827E-08 0.4874824E-08 0.4894029E-08 0.4911949E-08 0.4928926E-08 0.4945151E-08 0.4960809E-08 0.4975965E-08 0.4990666E-08 0.5005076E-08 0.5019079E-08 0.5032759E-08
 0.1259276E+04 0.4944595E-08 0.4969205E-08 0.4990923E-08 0.5010791E-08 0.5029330E-08 0.5046894E-08 0.5063682E-08 0.5079885E-08 0.5095569E-08 0.5110783E-08 0.5125696E-08 0.5140190E-08 0.5154350E-08
 0.1180196E+04 0.5062849E-08 0.5088310E-08 0.5110782E-08 0.5131341E-08 0.5150527E-08 0.5168705E-08 0.5186080E-08 0.5202852E-08 0.5219087E-08 0.5234836E-08 0.5250276E-08 0.5265282E-08 0.5279943E-08
 0.1106083E+04 0.5184949E-08 0.5211299E-08 0.5234557E-08 0.5255838E-08 0.5275698E-08 0.5294517E-08 0.5312507E-08 0.5329872E-08 0.5346683E-08 0.5362993E-08 0.5378982E-08 0.5394523E-08 0.5409708E-08
 0.1036623E+04 0.5311052E-08 0.5338331E-08 0.5362411E-08 0.5384446E-08 0.5405011E-08 0.5424500E-08 0.5443131E-08 0.5461117E-08 0.5478530E-08 0.5495425E-08 0.5511989E-08 0.5528089E-08 0.5543822E-08
 0.9715257E+03 0.5441328E-08 0.5469577E-08 0.5494516E-08 0.5517338E-08 0.5538641E-08 0.5558829E-08 0.5578131E-08 0.5596766E-08 0.5614808E-08 0.5632315E-08 0.5649480E-08 0.5666166E-08 0.5682472E-08
 0.9105161E+03 0.5575952E-08 0.5605214E-08 0.5631051E-08 0.5654697E-08 0.5676770E-08 0.5697691E-08 0.5717694E-08 0.5737007E-08 0.5755708E-08 0.5773855E-08 0.5791648E-08 0.5808947E-08 0.5825852E-08
 0.8533377E+03 0.5715110E-08 0.5745432E-08 0.5772207E-08 0.5796714E-08 0.5819594E-08 0.5841280E-08 0.5862018E-08 0.5882041E-08 0.5901430E-08 0.5920247E-08 0.5938698E-08 0.5956638E-08 0.5974171E-08
 0.7997501E+03 0.5858996E-08 0.5890426E-08 0.5918183E-08 0.5943592E-08 0.5967315E-08 0.5989803E-08 0.6011309E-08 0.6032075E-08 0.6052186E-08 0.6071704E-08 0.6090844E-08 0.6109455E-08 0.6127645E-08
 0.7495276E+03 0.6007815E-08 0.6040406E-08 0.6069191E-08 0.6095543E-08 0.6120149E-08 0.6143477E-08 0.6165787E-08 0.6187331E-08 0.6208198E-08 0.6228450E-08 0.6248313E-08 0.6267626E-08 0.6286505E-08
 0.7024589E+03 0.6161784E-08 0.6195590E-08 0.6225451E-08 0.6252791E-08 0.6278323E-08 0.6302529E-08 0.6325682E-08 0.6348042E-08 0.6369700E-08 0.6390722E-08 0.6411341E-08 0.6431392E-08 0.6450993E-08
 0.6583461E+03 0.6321130E-08 0.6356208E-08 0.6387197E-08 0.6415573E-08 0.6442074E-08 0.6467202E-08 0.6491237E-08 0.6514452E-08 0.6536940E-08 0.6558769E-08 0.6580182E-08 0.6601006E-08 0.6621363E-08
 0.6170035E+03 0.6486094E-08 0.6522506E-08 0.6554676E-08 0.6584137E-08 0.6611654E-08 0.6637748E-08 0.6662710E-08 0.6686821E-08 0.6710180E-08 0.6732856E-08 0.6755100E-08 0.6776735E-08 0.6797887E-08
 0.5782571E+03 0.6656928E-08 0.6694738E-08 0.6728148E-08 0.6758747E-08 0.6787330E-08 0.6814437E-08 0.6840370E-08 0.6865423E-08 0.6889694E-08 0.6913259E-08 0.6936377E-08 0.6958863E-08 0.6980849E-08
 0.5419438E+03 0.6833901E-08 0.6873177E-08 0.6907887E-08 0.6939680E-08 0.6969381E-08 0.6997552E-08 0.7024505E-08 0.7050545E-08 0.7075776E-08 0.7100273E-08 0.7124309E-08 0.7147689E-08 0.7170551E-08
 0.5079110E+03 0.7017293E-08 0.7058109E-08 0.7094183E-08 0.7127230E-08 0.7158105E-08 0.7187393E-08 0.7215417E-08 0.7242494E-08 0.7268732E-08 0.7294209E-08 0.7319209E-08 0.7343528E-08 0.7367310E-08
 0.4760153E+03 0.7207405E-08 0.7249836E-08 0.7287343E-08 0.7321706E-08 0.7353815E-08 0.7384276E-08 0.7413425E-08 0.7441592E-08 0.7468889E-08 0.7495397E-08 0.7521409E-08 0.7546716E-08 0.7571466E-08
 0.4461227E+03 0.7404550E-08 0.7448678E-08 0.7487690E-08 0.7523437E-08 0.7556843E-08 0.7588536E-08 0.7618869E-08 0.7648182E-08 0.7676591E-08 0.7704183E-08 0.7731260E-08 0.7757606E-08 0.7783374E-08
 0.4181072E+03 0.7609062E-08 0.7654974E-08 0.7695569E-08 0.7732770E-08 0.7767539E-08 0.7800529E-08 0.7832106E-08 0.7862625E-08 0.7892205E-08 0.7920936E-08 0.7949135E-08 0.7976574E-08 0.8003414E-08
 0.3918510E+03 0.7821294E-08 0.7869081E-08 0.7911341E-08 0.7950072E-08 0.7986275E-08 0.8020630E-08 0.8053517E-08 0.8085304E-08 0.8116117E-08 0.8146048E-08 0.8175428E-08 0.8204019E-08 0.8231987E-08
 0.3672436E+03 0.8041619E-08 0.8091380E-08 0.8135392E-08 0.8175733E-08 0.8213446E-08 0.8249238E-08 0.8283503E-08 0.8316626E-08 0.8348738E-08 0.8379934E-08 0.8410557E-08 0.8440360E-08 0.8469518E-08
 0.3441816E+03 0.8270434E-08 0.8322273E-08 0.8368129E-08 0.8410166E-08 0.8449469E-08 0.8486774E-08 0.8522492E-08 0.8557024E-08 0.8590504E-08 0.8623032E-08 0.8654966E-08 0.8686049E-08 0.8716460E-08
 0.3225677E+03 0.8508159E-08 0.8562186E-08 0.8609984E-08 0.8653809E-08 0.8694788E-08 0.8733688E-08 0.8770938E-08 0.8806953E-08 0.8841876E-08 0.8875810E-08 0.8909127E-08 0.8941559E-08 0.8973293E-08
 0.3023112E+03 0.8755238E-08 0.8811572E-08 0.8861418E-08 0.8907127E-08 0.8949873E-08 0.8990456E-08 0.9029321E-08 0.9066902E-08 0.9103348E-08 0.9138764E-08 0.9173541E-08 0.9207397E-08 0.9240528E-08
 0.2833268E+03 0.9012145E-08 0.9070911E-08 0.9122917E-08 0.9170614E-08 0.9215224E-08 0.9257583E-08 0.9298153E-08 0.9337388E-08 0.9375440E-08 0.9412422E-08 0.9448741E-08 0.9484101E-08 0.9518707E-08
 0.2655345E+03 0.9279381E-08 0.9340714E-08 0.9395000E-08 0.9444795E-08 0.9491374E-08 0.9535607E-08 0.9577978E-08 0.9618959E-08 0.9658710E-08 0.9697347E-08 0.9735294E-08 0.9772244E-08 0.9808410E-08
 0.2488595E+03 0.9557482E-08 0.9621524E-08 0.9678218E-08 0.9730229E-08 0.9778888E-08 0.9825102E-08 0.9869376E-08 0.9912204E-08 0.9953750E-08 0.9994136E-08 0.1003381E-07 0.1007244E-07 0.1011025E-07
 0.2332317E+03 0.9847015E-08 0.9913919E-08 0.9973158E-08 0.1002751E-07 0.1007837E-07 0.1012668E-07 0.1017296E-07 0.1021774E-07 0.1026119E-07 0.1030343E-07 0.1034492E-07 0.1038533E-07 0.1042489E-07
 0.2185853E+03 0.1014858E-07 0.1021851E-07 0.1028044E-07 0.1033727E-07 0.1039046E-07 0.1044098E-07 0.1048940E-07 0.1053625E-07 0.1058170E-07 0.1062590E-07 0.1066932E-07 0.1071162E-07 0.1075303E-07
 0.2048586E+03 0.1046283E-07 0.1053597E-07 0.1060074E-07 0.1066020E-07 0.1071584E-07 0.1076871E-07 0.1081939E-07 0.1086842E-07 0.1091601E-07 0.1096228E-07 0.1100775E-07 0.1105204E-07 0.1109541E-07
 0.1919940E+03 0.1079045E-07 0.1086697E-07 0.1093476E-07 0.1099700E-07 0.1105525E-07 0.1111061E-07 0.1116367E-07 0.1121502E-07 0.1126487E-07 0.1131334E-07 0.1136098E-07 0.1140739E-07 0.1145284E-07
 0.1799372E+03 0.1113217E-07 0.1121228E-07 0.1128327E-07 0.1134844E-07 0.1140946E-07 0.1146746E-07 0.1152305E-07 0.1157687E-07 0.1162911E-07 0.1167992E-07 0.1172986E-07 0.1177852E-07 0.1182618E-07
 0.1686375E+03 0.1148877E-07 0.1157269E-07 0.1164707E-07 0.1171536E-07 0.1177931E-07 0.1184011E-07 0.1189839E-07 0.1195482E-07 0.1200960E-07 0.1206289E-07 0.1211528E-07 0.1216633E-07 0.1221633E-07
 0.1580475E+03 0.1186110E-07 0.1194905E-07 0.1202702E-07 0.1209863E-07 0.1216570E-07 0.1222946E-07 0.1229061E-07 0.1234981E-07 0.1240729E-07 0.1246322E-07 0.1251820E-07 0.1257179E-07 0.1262429E-07
 0.1481225E+03 0.1225004E-07 0.1234228E-07 0.1242407E-07 0.1249920E-07 0.1256957E-07 0.1263649E-07 0.1270067E-07 0.1276283E-07 0.1282318E-07 0.1288192E-07 0.1293966E-07 0.1299595E-07 0.1305111E-07
 0.1388207E+03 0.1265655E-07 0.1275335E-07 0.1283919E-07 0.1291806E-07 0.1299196E-07 0.1306224E-07 0.1312965E-07 0.1319494E-07 0.1325836E-07 0.1332007E-07 0.1338076E-07 0.1343993E-07 0.1349791E-07
 0.1301031E+03 0.1308166E-07 0.1318330E-07 0.1327346E-07 0.1335632E-07 0.1343396E-07 0.1350781E-07 0.1357866E-07 0.1364730E-07 0.1371397E-07 0.1377887E-07 0.1384270E-07 0.1390493E-07 0.1396593E-07
 0.1219329E+03 0.1352647E-07 0.1363327E-07 0.1372802E-07 0.1381512E-07 0.1389675E-07 0.1397441E-07 0.1404893E-07 0.1412113E-07 0.1419128E-07 0.1425956E-07 0.1432674E-07 0.1439224E-07 0.1445645E-07
 0.1142758E+03 0.1399216E-07 0.1410445E-07 0.1420410E-07 0.1429572E-07 0.1438160E-07 0.1446332E-07 0.1454176E-07 0.1461776E-07 0.1469161E-07 0.1476352E-07 0.1483426E-07 0.1490326E-07 0.1497091E-07
 0.1070995E+03 0.1448001E-07 0.1459816E-07 0.1470303E-07 0.1479946E-07 0.1488988E-07 0.1497594E-07 0.1505855E-07 0.1513861E-07 0.1521642E-07 0.1529219E-07 0.1536675E-07 0.1543949E-07 0.1551080E-07
 0.1003739E+03 0.1499137E-07 0.1511577E-07 0.1522621E-07 0.1532780E-07 0.1542306E-07 0.1551375E-07 0.1560082E-07 0.1568522E-07 0.1576726E-07 0.1584717E-07 0.1592581E-07 0.1600254E-07 0.1607779E-07
 0.9407068E+02 0.1552772E-07 0.1565879E-07 0.1577519E-07 0.1588228E-07 0.1598273E-07 0.1607837E-07 0.1617021E-07 0.1625925E-07 0.1634582E-07 0.1643016E-07 0.1651317E-07 0.1659418E-07 0.1667363E-07
 0.8816325E+02 0.1609065E-07 0.1622885E-07 0.1635162E-07 0.1646460E-07 0.1657059E-07 0.1667153E-07 0.1676848E-07 0.1686250E-07 0.1695392E-07 0.1704300E-07 0.1713070E-07 0.1721629E-07 0.1730026E-07
 0.8262680E+02 0.1668186E-07 0.1682770E-07 0.1695729E-07 0.1707656E-07 0.1718850E-07 0.1729512E-07 0.1739755E-07 0.1749690E-07 0.1759352E-07 0.1768769E-07 0.1778041E-07 0.1787093E-07 0.1795974E-07
 0.7743803E+02 0.1730320E-07 0.1745722E-07 0.1759412E-07 0.1772015E-07 0.1783846E-07 0.1795117E-07 0.1805948E-07 0.1816455E-07 0.1826676E-07 0.1836639E-07 0.1846451E-07 0.1856031E-07 0.1865433E-07
 0.7257509E+02 0.1795668E-07 0.1811947E-07 0.1826420E-07 0.1839749E-07 0.1852263E-07 0.1864189E-07 0.1875651E-07 0.1886773E-07 0.1897595E-07 0.1908145E-07 0.1918538E-07 0.1928687E-07 0.1938649E-07
 0.6801754E+02 0.1864445E-07 0.1881666E-07 0.1896981E-07 0.1911089E-07 0.1924338E-07 0.1936968E-07 0.1949108E-07 0.1960892E-07 0.1972359E-07 0.1983542E-07 0.1994560E-07 0.2005321E-07 0.2015887E-07
 0.6374620E+02 0.1936887E-07 0.1955120E-07 0.1971340E-07 0.1986286E-07 0.2000326E-07 0.2013712E-07 0.2026584E-07 0.2039080E-07 0.2051243E-07 0.2063107E-07 0.2074799E-07 0.2086221E-07 0.2097438E-07
 0.5974308E+02 0.2013248E-07 0.2032569E-07 0.2049764E-07 0.2065612E-07 0.2080504E-07 0.2094707E-07 0.2108366E-07 0.2121630E-07 0.2134545E-07 0.2147144E-07 0.2159563E-07 0.2171699E-07 0.2183618E-07
 0.5599135E+02 0.2093805E-07 0.2114299E-07 0.2132543E-07 0.2149365E-07 0.2165176E-07 0.2180259E-07 0.2194769E-07 0.2208863E-07 0.2222588E-07 0.2235982E-07 0.2249187E-07 0.2262094E-07 0.2274773E-07
 0.5247522E+02 0.2178859E-07 0.2200619E-07 0.2219996E-07 0.2237868E-07 0.2254672E-07 0.2270706E-07 0.2286136E-07 0.2301126E-07 0.2315729E-07 0.2329981E-07 0.2344037E-07 0.2357779E-07 0.2371282E-07
 0.4917990E+02 0.2268740E-07 0.2291866E-07 0.2312468E-07 0.2331475E-07 0.2349352E-07 0.2366415E-07 0.2382840E-07 0.2398801E-07 0.2414354E-07 0.2429538E-07 0.2444516E-07 0.2459163E-07 0.2473559E-07
 0.4609151E+02 0.2363806E-07 0.2388409E-07 0.2410336E-07 0.2430573E-07 0.2449612E-07 0.2467790E-07 0.2485293E-07 0.2502307E-07 0.2518891E-07 0.2535085E-07 0.2551064E-07 0.2566694E-07 0.2582059E-07
 0.4319707E+02 0.2464449E-07 0.2490653E-07 0.2514015E-07 0.2535584E-07 0.2555884E-07 0.2575272E-07 0.2593946E-07 0.2612103E-07 0.2629806E-07 0.2647098E-07 0.2664165E-07 0.2680864E-07 0.2697284E-07
 0.4048439E+02 0.2571100E-07 0.2599039E-07 0.2623958E-07 0.2646974E-07 0.2668643E-07 0.2689346E-07 0.2709292E-07 0.2728693E-07 0.2747614E-07 0.2766101E-07 0.2784353E-07 0.2802216E-07 0.2819786E-07
 0.3794206E+02 0.2684229E-07 0.2714053E-07 0.2740665E-07 0.2765254E-07 0.2788412E-07 0.2810546E-07 0.2831878E-07 0.2852633E-07 0.2872881E-07 0.2892672E-07 0.2912216E-07 0.2931349E-07 0.2950174E-07
 0.3555939E+02 0.2804356E-07 0.2836229E-07 0.2864684E-07 0.2890986E-07 0.2915767E-07 0.2939461E-07 0.2962304E-07 0.2984537E-07 0.3006234E-07 0.3027447E-07 0.3048403E-07 0.3068925E-07 0.3089123E-07
 0.3332634E+02 0.2932050E-07 0.2966157E-07 0.2996620E-07 0.3024791E-07 0.3051344E-07 0.3076740E-07 0.3101235E-07 0.3125083E-07 0.3148364E-07 0.3171135E-07 0.3193637E-07 0.3215679E-07 0.3237380E-07
 0.3123352E+02 0.3067940E-07 0.3104485E-07 0.3137142E-07 0.3167355E-07 0.3195845E-07 0.3223105E-07 0.3249406E-07 0.3275024E-07 0.3300041E-07 0.3324518E-07 0.3348715E-07 0.3372425E-07 0.3395777E-07
 0.2927213E+02 0.3212723E-07 0.3251933E-07 0.3286989E-07 0.3319439E-07 0.3350050E-07 0.3379352E-07 0.3407636E-07 0.3435195E-07 0.3462118E-07 0.3488469E-07 0.3514528E-07 0.3540072E-07 0.3565239E-07
 0.2743390E+02 0.3367168E-07 0.3409298E-07 0.3446985E-07 0.3481886E-07 0.3514826E-07 0.3546371E-07 0.3576833E-07 0.3606525E-07 0.3635545E-07 0.3663959E-07 0.3692069E-07 0.3719633E-07 0.3746801E-07
 0.2571112E+02 0.3532131E-07 0.3577464E-07 0.3618040E-07 0.3655637E-07 0.3691137E-07 0.3725151E-07 0.3758010E-07 0.3790054E-07 0.3821384E-07 0.3852074E-07 0.3882446E-07 0.3912242E-07 0.3941620E-07
 0.2409652E+02 0.3708563E-07 0.3757418E-07 0.3801174E-07 0.3841739E-07 0.3880061E-07 0.3916796E-07 0.3952302E-07 0.3986941E-07 0.4020825E-07 0.4054030E-07 0.4086905E-07 0.4119170E-07 0.4150995E-07
 0.2258331E+02 0.3897523E-07 0.3950261E-07 0.3997523E-07 0.4041363E-07 0.4082803E-07 0.4122546E-07 0.4160978E-07 0.4198491E-07 0.4235202E-07 0.4271193E-07 0.4306844E-07 0.4341848E-07 0.4376390E-07
 0.2116513E+02 0.4100199E-07 0.4157223E-07 0.4208361E-07 0.4255825E-07 0.4300716E-07 0.4343792E-07 0.4385468E-07 0.4426168E-07 0.4466018E-07 0.4505105E-07 0.4543841E-07 0.4581892E-07 0.4619458E-07
 0.1983601E+02 0.4317919E-07 0.4379688E-07 0.4435119E-07 0.4486602E-07 0.4535323E-07 0.4582100E-07 0.4627382E-07 0.4671627E-07 0.4714970E-07 0.4757506E-07 0.4799680E-07 0.4841129E-07 0.4882069E-07
 0.1859035E+02 0.4552175E-07 0.4619209E-07 0.4679410E-07 0.4735360E-07 0.4788342E-07 0.4839241E-07 0.4888542E-07 0.4936740E-07 0.4983982E-07 0.5030370E-07 0.5076387E-07 0.5121636E-07 0.5166353E-07
 0.1742292E+02 0.4804652E-07 0.4877542E-07 0.4943054E-07 0.5003984E-07 0.5061719E-07 0.5117221E-07 0.5171013E-07 0.5223633E-07 0.5275239E-07 0.5325941E-07 0.5376266E-07 0.5425779E-07 0.5474737E-07
 0.1632880E+02 0.5077252E-07 0.5156675E-07 0.5228117E-07 0.5294613E-07 0.5357667E-07 0.5418323E-07 0.5477149E-07 0.5534729E-07 0.5591235E-07 0.5646785E-07 0.5701956E-07 0.5756267E-07 0.5810001E-07
 0.1530339E+02 0.5372133E-07 0.5458863E-07 0.5536947E-07 0.5609683E-07 0.5678706E-07 0.5745152E-07 0.5809638E-07 0.5872801E-07 0.5934827E-07 0.5995842E-07 0.6056479E-07 0.6116210E-07 0.6175343E-07
 0.1434237E+02 0.5691752E-07 0.5786680E-07 0.5872224E-07 0.5951978E-07 0.6027723E-07 0.6100694E-07 0.6171564E-07 0.6241032E-07 0.6309296E-07 0.6376495E-07 0.6443323E-07 0.6509196E-07 0.6574453E-07
 0.1344170E+02 0.6038914E-07 0.6143069E-07 0.6237022E-07 0.6324695E-07 0.6408031E-07 0.6488382E-07 0.6566481E-07 0.6643094E-07 0.6718435E-07 0.6792656E-07 0.6866521E-07 0.6939384E-07 0.7011616E-07
 0.1259759E+02 0.6416836E-07 0.6531410E-07 0.6634873E-07 0.6731513E-07 0.6823458E-07 0.6912186E-07 0.6998500E-07 0.7083241E-07 0.7166643E-07 0.7248869E-07 0.7330766E-07 0.7411614E-07 0.7491823E-07
 0.1180649E+02 0.6829220E-07 0.6955605E-07 0.7069861E-07 0.7176695E-07 0.7278437E-07 0.7376711E-07 0.7472399E-07 0.7566425E-07 0.7659046E-07 0.7750439E-07 0.7841543E-07 0.7931554E-07 0.8020928E-07
 0.1106507E+02 0.7280350E-07 0.7420170E-07 0.7546726E-07 0.7665193E-07 0.7778132E-07 0.7887332E-07 0.7993762E-07 0.8098442E-07 0.8201654E-07 0.8303591E-07 0.8405297E-07 0.8505875E-07 0.8605829E-07
 0.1037021E+02 0.7775197E-07 0.7930366E-07 0.8070998E-07 0.8202799E-07 0.8328592E-07 0.8450352E-07 0.8569146E-07 0.8686108E-07 0.8801546E-07 0.8915671E-07 0.9029649E-07 0.9142472E-07 0.9254704E-07
 0.9718986E+01 0.8319570E-07 0.8492347E-07 0.8649160E-07 0.8796315E-07 0.8936933E-07 0.9073202E-07 0.9206303E-07 0.9337496E-07 0.9467120E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.9108655E+01 0.8920281E-07 0.9113357E-07 0.9288859E-07 0.9453782E-07 0.9611587E-07 0.9764704E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.8536653E+01 0.9585375E-07 0.9801967E-07 0.9999168E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.8000570E+01 0.1032440E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
