 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.1300033E+07 0.2591331E-06 0.2984211E-06 0.3219808E-06 0.3396106E-06 0.3540316E-06 0.3664382E-06 0.3774468E-06 0.3874573E-06 0.3966718E-06 0.4052507E-06 0.4133648E-06 0.4210089E-06 0.4282777E-06
 0.1218394E+07 0.2533565E-06 0.2905430E-06 0.3127044E-06 0.3292186E-06 0.3426859E-06 0.3542439E-06 0.3644734E-06 0.3737583E-06 0.3822913E-06 0.3902208E-06 0.3977089E-06 0.4047530E-06 0.4114419E-06
 0.1141881E+07 0.2479224E-06 0.2831862E-06 0.3040770E-06 0.3195853E-06 0.3321955E-06 0.3429917E-06 0.3525271E-06 0.3611659E-06 0.3690918E-06 0.3764438E-06 0.3833782E-06 0.3898926E-06 0.3960706E-06
 0.1070174E+07 0.2428051E-06 0.2763029E-06 0.2960355E-06 0.3106337E-06 0.3224705E-06 0.3325817E-06 0.3414948E-06 0.3495557E-06 0.3569382E-06 0.3637795E-06 0.3702219E-06 0.3762665E-06 0.3819922E-06
 0.1002969E+07 0.2379794E-06 0.2698519E-06 0.2885278E-06 0.3022979E-06 0.3134345E-06 0.3229262E-06 0.3312805E-06 0.3388226E-06 0.3457198E-06 0.3521027E-06 0.3581061E-06 0.3637321E-06 0.3690555E-06
 0.9399850E+06 0.2334232E-06 0.2637957E-06 0.2815050E-06 0.2945191E-06 0.3050198E-06 0.3139530E-06 0.3217998E-06 0.3288743E-06 0.3353364E-06 0.3413079E-06 0.3469178E-06 0.3521693E-06 0.3571332E-06
 0.8809561E+06 0.2291160E-06 0.2581036E-06 0.2749247E-06 0.2872490E-06 0.2971705E-06 0.3055952E-06 0.3129834E-06 0.3196350E-06 0.3257031E-06 0.3313024E-06 0.3365582E-06 0.3414733E-06 0.3461147E-06
 0.8256341E+06 0.2250414E-06 0.2527456E-06 0.2687484E-06 0.2804416E-06 0.2898340E-06 0.2977953E-06 0.3047667E-06 0.3110346E-06 0.3167445E-06 0.3220100E-06 0.3269461E-06 0.3315579E-06 0.3359090E-06
 0.7737861E+06 0.2211824E-06 0.2476956E-06 0.2629447E-06 0.2740571E-06 0.2829650E-06 0.2905019E-06 0.2970943E-06 0.3030130E-06 0.3083987E-06 0.3133601E-06 0.3180067E-06 0.3223440E-06 0.3264328E-06
 0.7251941E+06 0.2175244E-06 0.2429294E-06 0.2574827E-06 0.2680595E-06 0.2765224E-06 0.2836726E-06 0.2899163E-06 0.2955163E-06 0.3006077E-06 0.3052923E-06 0.3096758E-06 0.3137641E-06 0.3176151E-06
 0.6796536E+06 0.2140532E-06 0.2384276E-06 0.2523358E-06 0.2624192E-06 0.2704725E-06 0.2772666E-06 0.2831918E-06 0.2885002E-06 0.2933215E-06 0.2977525E-06 0.3018962E-06 0.3057577E-06 0.3093924E-06
 0.6369729E+06 0.2107579E-06 0.2341704E-06 0.2474791E-06 0.2571070E-06 0.2647826E-06 0.2712489E-06 0.2768814E-06 0.2819222E-06 0.2864951E-06 0.2906962E-06 0.2946206E-06 0.2982752E-06 0.3017126E-06
 0.5969724E+06 0.2076268E-06 0.2301404E-06 0.2428928E-06 0.2520978E-06 0.2594242E-06 0.2655871E-06 0.2709510E-06 0.2757457E-06 0.2800914E-06 0.2840805E-06 0.2878041E-06 0.2912692E-06 0.2945263E-06
 0.5594839E+06 0.2046496E-06 0.2263215E-06 0.2385563E-06 0.2473681E-06 0.2543711E-06 0.2602552E-06 0.2653693E-06 0.2699371E-06 0.2740746E-06 0.2778688E-06 0.2814079E-06 0.2846991E-06 0.2877908E-06
 0.5243496E+06 0.2018166E-06 0.2227008E-06 0.2344523E-06 0.2428990E-06 0.2496018E-06 0.2552269E-06 0.2601108E-06 0.2644691E-06 0.2684136E-06 0.2720272E-06 0.2753964E-06 0.2785277E-06 0.2814674E-06
 0.4914216E+06 0.1991200E-06 0.2192646E-06 0.2305639E-06 0.2386712E-06 0.2450949E-06 0.2504796E-06 0.2551502E-06 0.2593145E-06 0.2630797E-06 0.2665283E-06 0.2697407E-06 0.2727245E-06 0.2755241E-06
 0.4605615E+06 0.1965516E-06 0.2160012E-06 0.2268781E-06 0.2346680E-06 0.2408318E-06 0.2459922E-06 0.2504654E-06 0.2544498E-06 0.2580497E-06 0.2613447E-06 0.2644122E-06 0.2672596E-06 0.2699300E-06
 0.4316393E+06 0.1941040E-06 0.2128992E-06 0.2233808E-06 0.2308734E-06 0.2367947E-06 0.2417476E-06 0.2460358E-06 0.2498530E-06 0.2533003E-06 0.2564527E-06 0.2593859E-06 0.2621072E-06 0.2646580E-06
 0.4045333E+06 0.1917701E-06 0.2099498E-06 0.2200600E-06 0.2272750E-06 0.2329698E-06 0.2377284E-06 0.2418449E-06 0.2455065E-06 0.2488110E-06 0.2518304E-06 0.2546388E-06 0.2572431E-06 0.2596829E-06
 0.3791295E+06 0.1895446E-06 0.2071434E-06 0.2169041E-06 0.2238594E-06 0.2293423E-06 0.2339193E-06 0.2378755E-06 0.2413921E-06 0.2445629E-06 0.2474599E-06 0.2501523E-06 0.2526478E-06 0.2549847E-06
 0.3553211E+06 0.1874213E-06 0.2044717E-06 0.2139041E-06 0.2206152E-06 0.2258994E-06 0.2303059E-06 0.2341129E-06 0.2374940E-06 0.2405408E-06 0.2433229E-06 0.2459073E-06 0.2483015E-06 0.2505426E-06
 0.3330077E+06 0.1853948E-06 0.2019265E-06 0.2110502E-06 0.2175311E-06 0.2226289E-06 0.2268768E-06 0.2305429E-06 0.2337972E-06 0.2367288E-06 0.2394037E-06 0.2418873E-06 0.2441870E-06 0.2463388E-06
 0.3120956E+06 0.1834599E-06 0.1995016E-06 0.2083339E-06 0.2145987E-06 0.2195213E-06 0.2236198E-06 0.2271544E-06 0.2302901E-06 0.2331131E-06 0.2356871E-06 0.2380764E-06 0.2402880E-06 0.2423564E-06
 0.2924967E+06 0.1816128E-06 0.1971902E-06 0.2057467E-06 0.2118084E-06 0.2165663E-06 0.2205244E-06 0.2239355E-06 0.2269599E-06 0.2296806E-06 0.2321613E-06 0.2344624E-06 0.2365915E-06 0.2385819E-06
 0.2741286E+06 0.1798488E-06 0.1949860E-06 0.2032824E-06 0.2091522E-06 0.2137548E-06 0.2175803E-06 0.2208759E-06 0.2237957E-06 0.2264211E-06 0.2288136E-06 0.2310321E-06 0.2330838E-06 0.2350013E-06
 0.2569139E+06 0.1781640E-06 0.1928831E-06 0.2009340E-06 0.2066219E-06 0.2110782E-06 0.2147797E-06 0.2179656E-06 0.2207870E-06 0.2233232E-06 0.2256330E-06 0.2277739E-06 0.2297531E-06 0.2316022E-06
 0.2407803E+06 0.1765543E-06 0.1908771E-06 0.1986950E-06 0.2042116E-06 0.2085297E-06 0.2121138E-06 0.2151968E-06 0.2179257E-06 0.2203775E-06 0.2226089E-06 0.2246769E-06 0.2265880E-06 0.2283728E-06
 0.2256598E+06 0.1750169E-06 0.1889629E-06 0.1965596E-06 0.2019144E-06 0.2061019E-06 0.2095752E-06 0.2125611E-06 0.2152027E-06 0.2175745E-06 0.2197332E-06 0.2217326E-06 0.2235796E-06 0.2253041E-06
 0.2114889E+06 0.1735484E-06 0.1871359E-06 0.1945231E-06 0.1997243E-06 0.2037883E-06 0.2071564E-06 0.2100511E-06 0.2126103E-06 0.2149072E-06 0.2169968E-06 0.2189315E-06 0.2207182E-06 0.2223858E-06
 0.1982079E+06 0.1721457E-06 0.1853915E-06 0.1925802E-06 0.1976354E-06 0.2015824E-06 0.2048519E-06 0.2076594E-06 0.2101408E-06 0.2123674E-06 0.2143919E-06 0.2162655E-06 0.2179954E-06 0.2196094E-06
 0.1857609E+06 0.1708057E-06 0.1837267E-06 0.1907265E-06 0.1956435E-06 0.1994796E-06 0.2026552E-06 0.2053807E-06 0.2077885E-06 0.2099482E-06 0.2119106E-06 0.2137267E-06 0.2154028E-06 0.2169663E-06
 0.1740955E+06 0.1695265E-06 0.1821375E-06 0.1889571E-06 0.1937433E-06 0.1974742E-06 0.2005609E-06 0.2032087E-06 0.2055468E-06 0.2076427E-06 0.2095474E-06 0.2113091E-06 0.2129345E-06 0.2144503E-06
 0.1631627E+06 0.1683051E-06 0.1806205E-06 0.1872690E-06 0.1919304E-06 0.1955615E-06 0.1985633E-06 0.2011379E-06 0.2034100E-06 0.2054460E-06 0.2072956E-06 0.2090057E-06 0.2105832E-06 0.2120538E-06
 0.1529165E+06 0.1671393E-06 0.1791722E-06 0.1856581E-06 0.1902005E-06 0.1937365E-06 0.1966587E-06 0.1991629E-06 0.2013724E-06 0.2033520E-06 0.2051494E-06 0.2068108E-06 0.2083428E-06 0.2097707E-06
 0.1433137E+06 0.1660268E-06 0.1777903E-06 0.1841208E-06 0.1885503E-06 0.1919961E-06 0.1948421E-06 0.1972799E-06 0.1994300E-06 0.2013556E-06 0.2031031E-06 0.2047182E-06 0.2062072E-06 0.2075947E-06
 0.1343139E+06 0.1649659E-06 0.1764718E-06 0.1826538E-06 0.1869760E-06 0.1903359E-06 0.1931094E-06 0.1954842E-06 0.1975778E-06 0.1994518E-06 0.2011526E-06 0.2027239E-06 0.2041721E-06 0.2055212E-06
 0.1258793E+06 0.1639546E-06 0.1752140E-06 0.1812546E-06 0.1854742E-06 0.1887522E-06 0.1914564E-06 0.1937715E-06 0.1958115E-06 0.1976368E-06 0.1992930E-06 0.2008226E-06 0.2022321E-06 0.2035448E-06
 0.1179744E+06 0.1629910E-06 0.1740143E-06 0.1799201E-06 0.1840415E-06 0.1872415E-06 0.1898804E-06 0.1921379E-06 0.1941268E-06 0.1959062E-06 0.1975200E-06 0.1990100E-06 0.2003826E-06 0.2016607E-06
 0.1105658E+06 0.1620731E-06 0.1728709E-06 0.1786477E-06 0.1826757E-06 0.1858012E-06 0.1883775E-06 0.1905806E-06 0.1925208E-06 0.1942562E-06 0.1958292E-06 0.1972815E-06 0.1986191E-06 0.1998643E-06
 0.1036226E+06 0.1612001E-06 0.1717815E-06 0.1774345E-06 0.1813736E-06 0.1844281E-06 0.1869446E-06 0.1890959E-06 0.1909897E-06 0.1926827E-06 0.1942176E-06 0.1956341E-06 0.1969384E-06 0.1981524E-06
 0.9711529E+05 0.1603699E-06 0.1707441E-06 0.1762790E-06 0.1801328E-06 0.1831194E-06 0.1855786E-06 0.1876807E-06 0.1895303E-06 0.1911833E-06 0.1926816E-06 0.1940639E-06 0.1953364E-06 0.1965207E-06
 0.9101667E+05 0.1595814E-06 0.1697565E-06 0.1751786E-06 0.1789505E-06 0.1818723E-06 0.1842774E-06 0.1863318E-06 0.1881392E-06 0.1897545E-06 0.1912178E-06 0.1925675E-06 0.1938098E-06 0.1949657E-06
 0.8530103E+05 0.1588328E-06 0.1688175E-06 0.1741314E-06 0.1778251E-06 0.1806850E-06 0.1830380E-06 0.1850472E-06 0.1868144E-06 0.1883932E-06 0.1898228E-06 0.1911415E-06 0.1923550E-06 0.1934838E-06
 0.7994432E+05 0.1581235E-06 0.1679252E-06 0.1731350E-06 0.1767543E-06 0.1795548E-06 0.1818581E-06 0.1838241E-06 0.1855528E-06 0.1870965E-06 0.1884946E-06 0.1897837E-06 0.1909696E-06 0.1920726E-06
 0.7492400E+05 0.1574521E-06 0.1670780E-06 0.1721883E-06 0.1757360E-06 0.1784797E-06 0.1807351E-06 0.1826602E-06 0.1843520E-06 0.1858625E-06 0.1872302E-06 0.1884909E-06 0.1896506E-06 0.1907290E-06
 0.7021894E+05 0.1568173E-06 0.1662742E-06 0.1712893E-06 0.1747682E-06 0.1774575E-06 0.1796675E-06 0.1815528E-06 0.1832095E-06 0.1846885E-06 0.1860270E-06 0.1872607E-06 0.1883953E-06 0.1894501E-06
 0.6580935E+05 0.1562180E-06 0.1655129E-06 0.1704365E-06 0.1738495E-06 0.1764867E-06 0.1786531E-06 0.1805006E-06 0.1821236E-06 0.1835721E-06 0.1848826E-06 0.1860904E-06 0.1872009E-06 0.1882333E-06
 0.6167667E+05 0.1556537E-06 0.1647927E-06 0.1696280E-06 0.1729782E-06 0.1755655E-06 0.1776900E-06 0.1795012E-06 0.1810920E-06 0.1825111E-06 0.1837953E-06 0.1849783E-06 0.1860659E-06 0.1870767E-06
 0.5780352E+05 0.1551231E-06 0.1641122E-06 0.1688631E-06 0.1721527E-06 0.1746920E-06 0.1767762E-06 0.1785530E-06 0.1801128E-06 0.1815041E-06 0.1827627E-06 0.1839221E-06 0.1849877E-06 0.1859779E-06
 0.5417359E+05 0.1546255E-06 0.1634700E-06 0.1681400E-06 0.1713713E-06 0.1738646E-06 0.1759106E-06 0.1776538E-06 0.1791840E-06 0.1805488E-06 0.1817830E-06 0.1829197E-06 0.1839643E-06 0.1849348E-06
 0.5077161E+05 0.1541597E-06 0.1628657E-06 0.1674577E-06 0.1706331E-06 0.1730823E-06 0.1750914E-06 0.1768026E-06 0.1783044E-06 0.1796436E-06 0.1808542E-06 0.1819690E-06 0.1829935E-06 0.1839451E-06
 0.4758327E+05 0.1537254E-06 0.1622978E-06 0.1668146E-06 0.1699366E-06 0.1723434E-06 0.1743171E-06 0.1759977E-06 0.1774722E-06 0.1787866E-06 0.1799750E-06 0.1810690E-06 0.1820741E-06 0.1830077E-06
 0.4459515E+05 0.1533218E-06 0.1617655E-06 0.1662103E-06 0.1692807E-06 0.1716467E-06 0.1735861E-06 0.1752375E-06 0.1766859E-06 0.1779767E-06 0.1791436E-06 0.1802176E-06 0.1812042E-06 0.1821204E-06
 0.4179467E+05 0.1529480E-06 0.1612677E-06 0.1656432E-06 0.1686638E-06 0.1709907E-06 0.1728977E-06 0.1745206E-06 0.1759439E-06 0.1772123E-06 0.1783585E-06 0.1794133E-06 0.1803821E-06 0.1812817E-06
 0.3917006E+05 0.1526033E-06 0.1608038E-06 0.1651127E-06 0.1680855E-06 0.1703748E-06 0.1722503E-06 0.1738461E-06 0.1752453E-06 0.1764920E-06 0.1776180E-06 0.1786545E-06 0.1796062E-06 0.1804899E-06
 0.3671027E+05 0.1522875E-06 0.1603730E-06 0.1646173E-06 0.1675446E-06 0.1697976E-06 0.1716430E-06 0.1732127E-06 0.1745887E-06 0.1758142E-06 0.1769215E-06 0.1779402E-06 0.1788756E-06 0.1797439E-06
 0.3440495E+05 0.1519997E-06 0.1599744E-06 0.1641569E-06 0.1670400E-06 0.1692582E-06 0.1710742E-06 0.1726191E-06 0.1739729E-06 0.1751783E-06 0.1762673E-06 0.1772690E-06 0.1781887E-06 0.1790423E-06
 0.3224440E+05 0.1517395E-06 0.1596072E-06 0.1637303E-06 0.1665706E-06 0.1687553E-06 0.1705437E-06 0.1720642E-06 0.1733965E-06 0.1745829E-06 0.1756543E-06 0.1766397E-06 0.1775443E-06 0.1783838E-06
 0.3021952E+05 0.1515062E-06 0.1592711E-06 0.1633367E-06 0.1661361E-06 0.1682886E-06 0.1700501E-06 0.1715474E-06 0.1728591E-06 0.1740270E-06 0.1750812E-06 0.1760509E-06 0.1769409E-06 0.1777668E-06
 0.2832181E+05 0.1512996E-06 0.1589652E-06 0.1629753E-06 0.1657355E-06 0.1678570E-06 0.1695926E-06 0.1710675E-06 0.1723594E-06 0.1735092E-06 0.1745475E-06 0.1755021E-06 0.1763781E-06 0.1771910E-06
 0.2654326E+05 0.1511192E-06 0.1586890E-06 0.1626458E-06 0.1653680E-06 0.1674596E-06 0.1691700E-06 0.1706237E-06 0.1718966E-06 0.1730292E-06 0.1740518E-06 0.1749919E-06 0.1758545E-06 0.1766548E-06
 0.2487640E+05 0.1509645E-06 0.1584417E-06 0.1623473E-06 0.1650327E-06 0.1670955E-06 0.1687822E-06 0.1702150E-06 0.1714695E-06 0.1725859E-06 0.1735934E-06 0.1745195E-06 0.1753692E-06 0.1761574E-06
 0.2331422E+05 0.1508350E-06 0.1582232E-06 0.1620793E-06 0.1647295E-06 0.1667645E-06 0.1684281E-06 0.1698410E-06 0.1710778E-06 0.1721783E-06 0.1731711E-06 0.1740838E-06 0.1749210E-06 0.1756976E-06
 0.2185014E+05 0.1507306E-06 0.1580329E-06 0.1618410E-06 0.1644574E-06 0.1664658E-06 0.1681071E-06 0.1695008E-06 0.1707206E-06 0.1718055E-06 0.1727846E-06 0.1736844E-06 0.1745096E-06 0.1752751E-06
 0.2047800E+05 0.1506509E-06 0.1578703E-06 0.1616323E-06 0.1642160E-06 0.1661986E-06 0.1678182E-06 0.1691937E-06 0.1703971E-06 0.1714673E-06 0.1724329E-06 0.1733202E-06 0.1741340E-06 0.1748887E-06
 0.1919203E+05 0.1505956E-06 0.1577347E-06 0.1614525E-06 0.1640044E-06 0.1659622E-06 0.1675614E-06 0.1689188E-06 0.1701065E-06 0.1711627E-06 0.1721154E-06 0.1729907E-06 0.1737934E-06 0.1745377E-06
 0.1798682E+05 0.1505642E-06 0.1576262E-06 0.1613012E-06 0.1638227E-06 0.1657565E-06 0.1673359E-06 0.1686761E-06 0.1698485E-06 0.1708911E-06 0.1718311E-06 0.1726949E-06 0.1734869E-06 0.1742212E-06
 0.1685728E+05 0.1505568E-06 0.1575443E-06 0.1611778E-06 0.1636701E-06 0.1655809E-06 0.1671410E-06 0.1684647E-06 0.1696225E-06 0.1706517E-06 0.1715799E-06 0.1724325E-06 0.1732143E-06 0.1739390E-06
 0.1579869E+05 0.1505729E-06 0.1574886E-06 0.1610822E-06 0.1635462E-06 0.1654347E-06 0.1669762E-06 0.1682842E-06 0.1694278E-06 0.1704443E-06 0.1713610E-06 0.1722029E-06 0.1729747E-06 0.1736902E-06
 0.1480656E+05 0.1506125E-06 0.1574585E-06 0.1610139E-06 0.1634504E-06 0.1653175E-06 0.1668414E-06 0.1681338E-06 0.1692638E-06 0.1702683E-06 0.1711738E-06 0.1720054E-06 0.1727677E-06 0.1734742E-06
 0.1387675E+05 0.1506750E-06 0.1574543E-06 0.1609726E-06 0.1633828E-06 0.1652293E-06 0.1667359E-06 0.1680135E-06 0.1691304E-06 0.1701231E-06 0.1710177E-06 0.1718393E-06 0.1725924E-06 0.1732904E-06
 0.1300532E+05 0.1507607E-06 0.1574755E-06 0.1609579E-06 0.1633429E-06 0.1651694E-06 0.1666594E-06 0.1679227E-06 0.1690271E-06 0.1700081E-06 0.1708926E-06 0.1717046E-06 0.1724489E-06 0.1731386E-06
 0.1218861E+05 0.1508693E-06 0.1575218E-06 0.1609697E-06 0.1633302E-06 0.1651375E-06 0.1666114E-06 0.1678611E-06 0.1689533E-06 0.1699234E-06 0.1707979E-06 0.1716007E-06 0.1723364E-06 0.1730181E-06
 0.1142320E+05 0.1510006E-06 0.1575928E-06 0.1610076E-06 0.1633444E-06 0.1651331E-06 0.1665918E-06 0.1678281E-06 0.1689085E-06 0.1698683E-06 0.1707331E-06 0.1715271E-06 0.1722545E-06 0.1729285E-06
 0.1070584E+05 0.1511544E-06 0.1576888E-06 0.1610715E-06 0.1633855E-06 0.1651564E-06 0.1666003E-06 0.1678238E-06 0.1688928E-06 0.1698424E-06 0.1706978E-06 0.1714832E-06 0.1722027E-06 0.1728693E-06
 0.1003354E+05 0.1513308E-06 0.1578094E-06 0.1611610E-06 0.1634532E-06 0.1652069E-06 0.1666364E-06 0.1678476E-06 0.1689058E-06 0.1698454E-06 0.1706920E-06 0.1714691E-06 0.1721810E-06 0.1728405E-06
 0.9403458E+04 0.1515296E-06 0.1579543E-06 0.1612762E-06 0.1635473E-06 0.1652844E-06 0.1666999E-06 0.1678994E-06 0.1689470E-06 0.1698772E-06 0.1707152E-06 0.1714843E-06 0.1721888E-06 0.1728415E-06
 0.8812943E+04 0.1517508E-06 0.1581235E-06 0.1614167E-06 0.1636673E-06 0.1653884E-06 0.1667908E-06 0.1679787E-06 0.1690161E-06 0.1699374E-06 0.1707672E-06 0.1715286E-06 0.1722260E-06 0.1728720E-06
 0.8259510E+04 0.1519942E-06 0.1583170E-06 0.1615826E-06 0.1638135E-06 0.1655192E-06 0.1669088E-06 0.1680856E-06 0.1691133E-06 0.1700258E-06 0.1708474E-06 0.1716014E-06 0.1722920E-06 0.1729316E-06
 0.7740831E+04 0.1522600E-06 0.1585347E-06 0.1617734E-06 0.1639856E-06 0.1656764E-06 0.1670537E-06 0.1682199E-06 0.1692382E-06 0.1701420E-06 0.1709561E-06 0.1717030E-06 0.1723870E-06 0.1730205E-06
 0.7254725E+04 0.1525481E-06 0.1587764E-06 0.1619895E-06 0.1641834E-06 0.1658599E-06 0.1672251E-06 0.1683813E-06 0.1693905E-06 0.1702862E-06 0.1710929E-06 0.1718329E-06 0.1725106E-06 0.1731381E-06
 0.6799145E+04 0.1528585E-06 0.1590420E-06 0.1622305E-06 0.1644067E-06 0.1660695E-06 0.1674234E-06 0.1685695E-06 0.1695700E-06 0.1704581E-06 0.1712576E-06 0.1719910E-06 0.1726626E-06 0.1732844E-06
 0.6372174E+04 0.1531957E-06 0.1593318E-06 0.1624965E-06 0.1646558E-06 0.1663053E-06 0.1676482E-06 0.1687848E-06 0.1697770E-06 0.1706574E-06 0.1714499E-06 0.1721770E-06 0.1728426E-06 0.1734590E-06
 0.5972016E+04 0.1540128E-06 0.1596456E-06 0.1627872E-06 0.1649304E-06 0.1665672E-06 0.1678995E-06 0.1690270E-06 0.1700110E-06 0.1708840E-06 0.1716701E-06 0.1723910E-06 0.1730510E-06 0.1736621E-06
 0.5596987E+04 0.1559475E-06 0.1599839E-06 0.1631030E-06 0.1652306E-06 0.1668551E-06 0.1681770E-06 0.1692959E-06 0.1702721E-06 0.1711381E-06 0.1719178E-06 0.1726329E-06 0.1732874E-06 0.1738934E-06
 0.5245509E+04 0.1583291E-06 0.1605420E-06 0.1634440E-06 0.1655561E-06 0.1671687E-06 0.1684810E-06 0.1695913E-06 0.1705600E-06 0.1714195E-06 0.1721931E-06 0.1729024E-06 0.1735517E-06 0.1741528E-06
 0.4916103E+04 0.1609092E-06 0.1622069E-06 0.1639542E-06 0.1659108E-06 0.1675086E-06 0.1688114E-06 0.1699135E-06 0.1708751E-06 0.1717281E-06 0.1724956E-06 0.1731995E-06 0.1738438E-06 0.1744402E-06
 0.4607383E+04 0.1636271E-06 0.1645664E-06 0.1655468E-06 0.1666679E-06 0.1679381E-06 0.1691751E-06 0.1702630E-06 0.1712171E-06 0.1720638E-06 0.1728258E-06 0.1735244E-06 0.1741638E-06 0.1747557E-06
 0.4318049E+04 0.1664787E-06 0.1672518E-06 0.1679667E-06 0.1686626E-06 0.1693665E-06 0.1701007E-06 0.1708736E-06 0.1716712E-06 0.1724539E-06 0.1731913E-06 0.1738793E-06 0.1745123E-06 0.1750995E-06
 0.4046886E+04 0.1694957E-06 0.1702014E-06 0.1708267E-06 0.1714020E-06 0.1719428E-06 0.1724597E-06 0.1729590E-06 0.1734472E-06 0.1739263E-06 0.1743981E-06 0.1748679E-06 0.1753309E-06 0.1757881E-06
 0.3792751E+04 0.1727433E-06 0.1734533E-06 0.1740808E-06 0.1746556E-06 0.1751930E-06 0.1757031E-06 0.1761914E-06 0.1766635E-06 0.1771207E-06 0.1775648E-06 0.1780004E-06 0.1784241E-06 0.1788379E-06
 0.3554574E+04 0.1762661E-06 0.1770147E-06 0.1776762E-06 0.1782813E-06 0.1788459E-06 0.1793805E-06 0.1798909E-06 0.1803833E-06 0.1808596E-06 0.1813211E-06 0.1817731E-06 0.1822121E-06 0.1826406E-06
 0.3331355E+04 0.1799806E-06 0.1807559E-06 0.1814396E-06 0.1820640E-06 0.1826462E-06 0.1831974E-06 0.1837234E-06 0.1842311E-06 0.1847219E-06 0.1851976E-06 0.1856636E-06 0.1861161E-06 0.1865578E-06
 0.3122154E+04 0.1838090E-06 0.1846082E-06 0.1853126E-06 0.1859564E-06 0.1865565E-06 0.1871245E-06 0.1876670E-06 0.1881902E-06 0.1886962E-06 0.1891866E-06 0.1896671E-06 0.1901336E-06 0.1905891E-06
 0.2926090E+04 0.1877480E-06 0.1885717E-06 0.1892979E-06 0.1899615E-06 0.1905802E-06 0.1911659E-06 0.1917253E-06 0.1922647E-06 0.1927865E-06 0.1932922E-06 0.1937877E-06 0.1942688E-06 0.1947386E-06
