 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.4514036E+07 0.2862553E-07 0.3188514E-07 0.3374509E-07 0.3509356E-07 0.3617053E-07 0.3707911E-07 0.3787150E-07 0.3858139E-07 0.3922615E-07 0.3981872E-07 0.4037285E-07 0.4088926E-07 0.4137533E-07
 0.4165181E+07 0.2820988E-07 0.3134363E-07 0.3312500E-07 0.3441370E-07 0.3544107E-07 0.3630657E-07 0.3706049E-07 0.3773519E-07 0.3834728E-07 0.3890959E-07 0.3943487E-07 0.3992404E-07 0.4038414E-07
 0.3843287E+07 0.2781567E-07 0.3083181E-07 0.3254024E-07 0.3377344E-07 0.3475495E-07 0.3558059E-07 0.3629919E-07 0.3694153E-07 0.3752373E-07 0.3805814E-07 0.3855699E-07 0.3902121E-07 0.3945756E-07
 0.3546269E+07 0.2744159E-07 0.3034758E-07 0.3198816E-07 0.3316974E-07 0.3410876E-07 0.3489777E-07 0.3558352E-07 0.3619602E-07 0.3675083E-07 0.3725959E-07 0.3773415E-07 0.3817547E-07 0.3859004E-07
 0.3272205E+07 0.2708636E-07 0.2988928E-07 0.3146648E-07 0.3260015E-07 0.3349974E-07 0.3425470E-07 0.3491019E-07 0.3549512E-07 0.3602453E-07 0.3650952E-07 0.3696171E-07 0.3738196E-07 0.3777650E-07
 0.3019322E+07 0.2674900E-07 0.2945514E-07 0.3097305E-07 0.3206215E-07 0.3292509E-07 0.3364845E-07 0.3427587E-07 0.3483529E-07 0.3534110E-07 0.3580436E-07 0.3623591E-07 0.3663673E-07 0.3701283E-07
 0.2785982E+07 0.2642844E-07 0.2904364E-07 0.3050615E-07 0.3155359E-07 0.3238238E-07 0.3307625E-07 0.3367772E-07 0.3421347E-07 0.3469751E-07 0.3514055E-07 0.3555301E-07 0.3593588E-07 0.3629494E-07
 0.2570675E+07 0.2612374E-07 0.2865330E-07 0.3006399E-07 0.3107239E-07 0.3186932E-07 0.3253591E-07 0.3311304E-07 0.3362679E-07 0.3409074E-07 0.3451502E-07 0.3490978E-07 0.3527603E-07 0.3561933E-07
 0.2372008E+07 0.2583396E-07 0.2828301E-07 0.2964498E-07 0.3061694E-07 0.3138411E-07 0.3202515E-07 0.3257969E-07 0.3307297E-07 0.3351812E-07 0.3392488E-07 0.3430321E-07 0.3465404E-07 0.3498272E-07
 0.2188694E+07 0.2555845E-07 0.2793150E-07 0.2924764E-07 0.3018550E-07 0.3092482E-07 0.3154199E-07 0.3207545E-07 0.3254963E-07 0.3297719E-07 0.3336782E-07 0.3373088E-07 0.3406737E-07 0.3438248E-07
 0.2019547E+07 0.2529639E-07 0.2759770E-07 0.2887080E-07 0.2977659E-07 0.3048980E-07 0.3108456E-07 0.3159839E-07 0.3205474E-07 0.3246597E-07 0.3284147E-07 0.3319029E-07 0.3351344E-07 0.3381592E-07
 0.1863472E+07 0.2504710E-07 0.2728055E-07 0.2851318E-07 0.2938876E-07 0.3007747E-07 0.3065137E-07 0.3114667E-07 0.3158634E-07 0.3198239E-07 0.3234377E-07 0.3267931E-07 0.3299001E-07 0.3328072E-07
 0.1719458E+07 0.2480990E-07 0.2697928E-07 0.2817369E-07 0.2902090E-07 0.2968660E-07 0.3024086E-07 0.3071885E-07 0.3114290E-07 0.3152467E-07 0.3187275E-07 0.3219587E-07 0.3249495E-07 0.3277467E-07
 0.1586575E+07 0.2458431E-07 0.2669296E-07 0.2785123E-07 0.2867179E-07 0.2931585E-07 0.2985164E-07 0.3031339E-07 0.3072279E-07 0.3109109E-07 0.3142688E-07 0.3173838E-07 0.3202658E-07 0.3229603E-07
 0.1463961E+07 0.2436973E-07 0.2642083E-07 0.2754501E-07 0.2834037E-07 0.2896404E-07 0.2948239E-07 0.2992895E-07 0.3032458E-07 0.3068032E-07 0.3100451E-07 0.3130512E-07 0.3158313E-07 0.3184296E-07
 0.1350823E+07 0.2416565E-07 0.2616211E-07 0.2725410E-07 0.2802560E-07 0.2863004E-07 0.2913210E-07 0.2956422E-07 0.2994691E-07 0.3029092E-07 0.3060421E-07 0.3089460E-07 0.3116305E-07 0.3141386E-07
 0.1246428E+07 0.2397155E-07 0.2591623E-07 0.2697770E-07 0.2772671E-07 0.2831300E-07 0.2879963E-07 0.2921822E-07 0.2958873E-07 0.2992163E-07 0.3022460E-07 0.3050537E-07 0.3076485E-07 0.3100719E-07
 0.1150101E+07 0.2378709E-07 0.2568253E-07 0.2671502E-07 0.2744281E-07 0.2801195E-07 0.2848402E-07 0.2888984E-07 0.2924886E-07 0.2957123E-07 0.2986462E-07 0.3013636E-07 0.3038739E-07 0.3062177E-07
 0.1061219E+07 0.2361182E-07 0.2546043E-07 0.2646548E-07 0.2717313E-07 0.2772605E-07 0.2818429E-07 0.2857812E-07 0.2892631E-07 0.2923880E-07 0.2952311E-07 0.2978632E-07 0.3002941E-07 0.3025630E-07
 0.9792057E+06 0.2344534E-07 0.2524934E-07 0.2622841E-07 0.2691689E-07 0.2745445E-07 0.2789974E-07 0.2828211E-07 0.2862006E-07 0.2892331E-07 0.2919903E-07 0.2945422E-07 0.2968981E-07 0.2990964E-07
 0.9035305E+06 0.2328725E-07 0.2504887E-07 0.2600320E-07 0.2667357E-07 0.2719658E-07 0.2762953E-07 0.2800112E-07 0.2832940E-07 0.2862384E-07 0.2889140E-07 0.2913900E-07 0.2936752E-07 0.2958068E-07
 0.8337036E+06 0.2313732E-07 0.2485851E-07 0.2578926E-07 0.2644249E-07 0.2695169E-07 0.2737296E-07 0.2773435E-07 0.2805346E-07 0.2833951E-07 0.2859947E-07 0.2883990E-07 0.2906174E-07 0.2926862E-07
 0.7692732E+06 0.2299519E-07 0.2467782E-07 0.2558619E-07 0.2622308E-07 0.2671917E-07 0.2712931E-07 0.2748107E-07 0.2779151E-07 0.2806968E-07 0.2832238E-07 0.2855604E-07 0.2877156E-07 0.2897250E-07
 0.7098220E+06 0.2286056E-07 0.2450636E-07 0.2539347E-07 0.2601476E-07 0.2649841E-07 0.2689808E-07 0.2724060E-07 0.2754281E-07 0.2781356E-07 0.2805940E-07 0.2828664E-07 0.2849618E-07 0.2869149E-07
 0.6549654E+06 0.2273313E-07 0.2434384E-07 0.2521065E-07 0.2581715E-07 0.2628896E-07 0.2667864E-07 0.2701245E-07 0.2730685E-07 0.2757051E-07 0.2780978E-07 0.2803093E-07 0.2823481E-07 0.2842479E-07
 0.6043482E+06 0.2261271E-07 0.2418987E-07 0.2503727E-07 0.2562974E-07 0.2609029E-07 0.2647047E-07 0.2679599E-07 0.2708297E-07 0.2733986E-07 0.2757300E-07 0.2778838E-07 0.2798689E-07 0.2817182E-07
 0.5576429E+06 0.2249902E-07 0.2404412E-07 0.2487305E-07 0.2545210E-07 0.2590193E-07 0.2627302E-07 0.2659072E-07 0.2687065E-07 0.2712114E-07 0.2734842E-07 0.2755832E-07 0.2775173E-07 0.2793187E-07
 0.5145470E+06 0.2239185E-07 0.2390624E-07 0.2471759E-07 0.2528379E-07 0.2572341E-07 0.2608594E-07 0.2639609E-07 0.2666931E-07 0.2691378E-07 0.2713548E-07 0.2734018E-07 0.2752875E-07 0.2770434E-07
 0.4747817E+06 0.2229095E-07 0.2377603E-07 0.2457055E-07 0.2512454E-07 0.2555442E-07 0.2590875E-07 0.2621176E-07 0.2647860E-07 0.2671728E-07 0.2693363E-07 0.2713337E-07 0.2731734E-07 0.2748861E-07
 0.4380895E+06 0.2219619E-07 0.2365319E-07 0.2443157E-07 0.2497395E-07 0.2539454E-07 0.2574105E-07 0.2603725E-07 0.2629802E-07 0.2653115E-07 0.2674249E-07 0.2693753E-07 0.2711712E-07 0.2728428E-07
 0.4042330E+06 0.2210735E-07 0.2353745E-07 0.2430045E-07 0.2483170E-07 0.2524342E-07 0.2558242E-07 0.2587219E-07 0.2612716E-07 0.2635504E-07 0.2656158E-07 0.2675213E-07 0.2692756E-07 0.2709080E-07
 0.3729929E+06 0.2202425E-07 0.2342855E-07 0.2417687E-07 0.2469744E-07 0.2510068E-07 0.2543261E-07 0.2571615E-07 0.2596560E-07 0.2618852E-07 0.2639048E-07 0.2657676E-07 0.2674821E-07 0.2690774E-07
 0.3441672E+06 0.2194671E-07 0.2332635E-07 0.2406059E-07 0.2457098E-07 0.2496613E-07 0.2529126E-07 0.2556889E-07 0.2581306E-07 0.2603122E-07 0.2622875E-07 0.2641096E-07 0.2657863E-07 0.2673460E-07
 0.3175692E+06 0.2187464E-07 0.2323060E-07 0.2395131E-07 0.2445201E-07 0.2483942E-07 0.2515806E-07 0.2543004E-07 0.2566918E-07 0.2588273E-07 0.2607615E-07 0.2625447E-07 0.2641853E-07 0.2657112E-07
 0.2930268E+06 0.2180786E-07 0.2314110E-07 0.2384890E-07 0.2434028E-07 0.2472030E-07 0.2503267E-07 0.2529931E-07 0.2553364E-07 0.2574285E-07 0.2593228E-07 0.2610689E-07 0.2626751E-07 0.2641687E-07
 0.2703810E+06 0.2174624E-07 0.2305765E-07 0.2375311E-07 0.2423553E-07 0.2460846E-07 0.2491494E-07 0.2517637E-07 0.2540611E-07 0.2561120E-07 0.2579683E-07 0.2596791E-07 0.2612524E-07 0.2627152E-07
 0.2494854E+06 0.2168963E-07 0.2298015E-07 0.2366374E-07 0.2413762E-07 0.2450377E-07 0.2480456E-07 0.2506106E-07 0.2528640E-07 0.2548752E-07 0.2566947E-07 0.2583716E-07 0.2599135E-07 0.2613469E-07
 0.2302046E+06 0.2163796E-07 0.2290840E-07 0.2358058E-07 0.2404630E-07 0.2440596E-07 0.2470131E-07 0.2495309E-07 0.2517422E-07 0.2537150E-07 0.2555001E-07 0.2571447E-07 0.2586566E-07 0.2600618E-07
 0.2124139E+06 0.2159110E-07 0.2284225E-07 0.2350352E-07 0.2396139E-07 0.2431483E-07 0.2460492E-07 0.2485223E-07 0.2506933E-07 0.2526298E-07 0.2543817E-07 0.2559953E-07 0.2574785E-07 0.2588568E-07
 0.1959980E+06 0.2154894E-07 0.2278154E-07 0.2343236E-07 0.2388268E-07 0.2423015E-07 0.2451529E-07 0.2475822E-07 0.2497147E-07 0.2516168E-07 0.2533368E-07 0.2549209E-07 0.2563766E-07 0.2577292E-07
 0.1808509E+06 0.2151137E-07 0.2272620E-07 0.2336697E-07 0.2381006E-07 0.2415182E-07 0.2443217E-07 0.2467095E-07 0.2488052E-07 0.2506739E-07 0.2523630E-07 0.2539187E-07 0.2553482E-07 0.2566762E-07
 0.1668743E+06 0.2147835E-07 0.2267608E-07 0.2330716E-07 0.2374336E-07 0.2407963E-07 0.2435539E-07 0.2459020E-07 0.2479623E-07 0.2497987E-07 0.2514591E-07 0.2529876E-07 0.2543919E-07 0.2556963E-07
 0.1539779E+06 0.2144977E-07 0.2263106E-07 0.2325288E-07 0.2368243E-07 0.2401344E-07 0.2428476E-07 0.2451579E-07 0.2471843E-07 0.2489901E-07 0.2506225E-07 0.2521251E-07 0.2535053E-07 0.2547871E-07
 0.1420782E+06 0.2142556E-07 0.2259101E-07 0.2320396E-07 0.2362709E-07 0.2395305E-07 0.2422018E-07 0.2444753E-07 0.2464691E-07 0.2482459E-07 0.2498516E-07 0.2513292E-07 0.2526864E-07 0.2539466E-07
 0.1310980E+06 0.2140561E-07 0.2255589E-07 0.2316029E-07 0.2357730E-07 0.2389841E-07 0.2416149E-07 0.2438533E-07 0.2458159E-07 0.2475646E-07 0.2491442E-07 0.2505979E-07 0.2519329E-07 0.2531724E-07
 0.1209665E+06 0.2138992E-07 0.2252559E-07 0.2312174E-07 0.2353289E-07 0.2384935E-07 0.2410854E-07 0.2432902E-07 0.2452229E-07 0.2469442E-07 0.2484995E-07 0.2499304E-07 0.2512442E-07 0.2524638E-07
 0.1116179E+06 0.2137840E-07 0.2250002E-07 0.2308827E-07 0.2349377E-07 0.2380576E-07 0.2406118E-07 0.2427846E-07 0.2446886E-07 0.2463841E-07 0.2479157E-07 0.2493247E-07 0.2506181E-07 0.2518187E-07
 0.1029919E+06 0.2137099E-07 0.2247907E-07 0.2305976E-07 0.2345979E-07 0.2376749E-07 0.2401936E-07 0.2423351E-07 0.2442115E-07 0.2458825E-07 0.2473915E-07 0.2487793E-07 0.2500533E-07 0.2512356E-07
 0.9503241E+05 0.2136761E-07 0.2246273E-07 0.2303613E-07 0.2343094E-07 0.2373452E-07 0.2398294E-07 0.2419411E-07 0.2437911E-07 0.2454383E-07 0.2469251E-07 0.2482927E-07 0.2495479E-07 0.2507127E-07
 0.8768810E+05 0.2136828E-07 0.2245090E-07 0.2301726E-07 0.2340709E-07 0.2370671E-07 0.2395183E-07 0.2416014E-07 0.2434260E-07 0.2450499E-07 0.2465161E-07 0.2478644E-07 0.2491016E-07 0.2502496E-07
 0.8091137E+05 0.2137293E-07 0.2244353E-07 0.2300314E-07 0.2338815E-07 0.2368397E-07 0.2392588E-07 0.2413148E-07 0.2431150E-07 0.2447169E-07 0.2461631E-07 0.2474927E-07 0.2487127E-07 0.2498446E-07
 0.7465836E+05 0.2138152E-07 0.2244053E-07 0.2299369E-07 0.2337404E-07 0.2366620E-07 0.2390509E-07 0.2410802E-07 0.2428570E-07 0.2444381E-07 0.2458651E-07 0.2471768E-07 0.2483802E-07 0.2494966E-07
 0.6888860E+05 0.2139398E-07 0.2244191E-07 0.2298884E-07 0.2336474E-07 0.2365338E-07 0.2388934E-07 0.2408974E-07 0.2426517E-07 0.2442126E-07 0.2456207E-07 0.2469152E-07 0.2481028E-07 0.2492043E-07
 0.6356473E+05 0.2141035E-07 0.2244759E-07 0.2298851E-07 0.2336015E-07 0.2364543E-07 0.2387857E-07 0.2407653E-07 0.2424980E-07 0.2440391E-07 0.2454298E-07 0.2467078E-07 0.2478801E-07 0.2489674E-07
 0.5865231E+05 0.2143057E-07 0.2245754E-07 0.2299270E-07 0.2336024E-07 0.2364227E-07 0.2387267E-07 0.2406833E-07 0.2423952E-07 0.2439176E-07 0.2452913E-07 0.2465535E-07 0.2477111E-07 0.2487846E-07
 0.5411953E+05 0.2145461E-07 0.2247169E-07 0.2300135E-07 0.2336490E-07 0.2364382E-07 0.2387165E-07 0.2406503E-07 0.2423423E-07 0.2438471E-07 0.2452044E-07 0.2464514E-07 0.2475949E-07 0.2486553E-07
 0.4993705E+05 0.2148245E-07 0.2249006E-07 0.2301441E-07 0.2337417E-07 0.2365009E-07 0.2387543E-07 0.2406665E-07 0.2423393E-07 0.2438269E-07 0.2451681E-07 0.2464005E-07 0.2475305E-07 0.2485783E-07
 0.4607781E+05 0.2151411E-07 0.2251261E-07 0.2303182E-07 0.2338796E-07 0.2366101E-07 0.2388395E-07 0.2407310E-07 0.2423855E-07 0.2438561E-07 0.2451825E-07 0.2464009E-07 0.2475180E-07 0.2485536E-07
 0.4251681E+05 0.2154956E-07 0.2253930E-07 0.2305361E-07 0.2340625E-07 0.2367654E-07 0.2389714E-07 0.2408433E-07 0.2424802E-07 0.2439349E-07 0.2452468E-07 0.2464517E-07 0.2475563E-07 0.2485803E-07
 0.3923102E+05 0.2158878E-07 0.2257010E-07 0.2307973E-07 0.2342898E-07 0.2369661E-07 0.2391503E-07 0.2410028E-07 0.2426227E-07 0.2440625E-07 0.2453605E-07 0.2465525E-07 0.2476451E-07 0.2486579E-07
 0.3619916E+05 0.2163176E-07 0.2260504E-07 0.2311015E-07 0.2345617E-07 0.2372126E-07 0.2393756E-07 0.2412097E-07 0.2428133E-07 0.2442384E-07 0.2455227E-07 0.2467023E-07 0.2477835E-07 0.2487855E-07
 0.3340161E+05 0.2167855E-07 0.2264409E-07 0.2314483E-07 0.2348778E-07 0.2375043E-07 0.2396469E-07 0.2414635E-07 0.2430514E-07 0.2444621E-07 0.2457339E-07 0.2469016E-07 0.2479717E-07 0.2489635E-07
 0.3082026E+05 0.2172911E-07 0.2268724E-07 0.2318382E-07 0.2352380E-07 0.2378410E-07 0.2399637E-07 0.2417637E-07 0.2433367E-07 0.2447339E-07 0.2459934E-07 0.2471496E-07 0.2482092E-07 0.2491911E-07
 0.2843840E+05 0.2178346E-07 0.2273445E-07 0.2322707E-07 0.2356417E-07 0.2382222E-07 0.2403265E-07 0.2421100E-07 0.2436686E-07 0.2450532E-07 0.2463008E-07 0.2474461E-07 0.2484955E-07 0.2494679E-07
 0.2624062E+05 0.2184158E-07 0.2278579E-07 0.2327459E-07 0.2360896E-07 0.2386485E-07 0.2407348E-07 0.2425028E-07 0.2440476E-07 0.2454197E-07 0.2466558E-07 0.2477905E-07 0.2488302E-07 0.2497935E-07
 0.2421268E+05 0.2190353E-07 0.2284123E-07 0.2332635E-07 0.2365812E-07 0.2391195E-07 0.2411886E-07 0.2429417E-07 0.2444732E-07 0.2458332E-07 0.2470587E-07 0.2481834E-07 0.2492137E-07 0.2501683E-07
 0.2234147E+05 0.2196931E-07 0.2290079E-07 0.2338239E-07 0.2371167E-07 0.2396352E-07 0.2416874E-07 0.2434265E-07 0.2449454E-07 0.2462940E-07 0.2475091E-07 0.2486241E-07 0.2496455E-07 0.2505917E-07
 0.2061487E+05 0.2203893E-07 0.2296443E-07 0.2344272E-07 0.2376956E-07 0.2401952E-07 0.2422320E-07 0.2439571E-07 0.2454639E-07 0.2468018E-07 0.2480069E-07 0.2491127E-07 0.2501256E-07 0.2510638E-07
 0.1902171E+05 0.2211239E-07 0.2303224E-07 0.2350733E-07 0.2383188E-07 0.2408003E-07 0.2428219E-07 0.2445340E-07 0.2460291E-07 0.2473566E-07 0.2485519E-07 0.2496488E-07 0.2506535E-07 0.2515840E-07
 0.1755167E+05 0.2218977E-07 0.2310421E-07 0.2357621E-07 0.2389860E-07 0.2414502E-07 0.2434574E-07 0.2451570E-07 0.2466410E-07 0.2479582E-07 0.2491446E-07 0.2502331E-07 0.2512299E-07 0.2521531E-07
 0.1619524E+05 0.2227107E-07 0.2318036E-07 0.2364945E-07 0.2396974E-07 0.2421451E-07 0.2441382E-07 0.2458261E-07 0.2472996E-07 0.2486072E-07 0.2497849E-07 0.2508653E-07 0.2518546E-07 0.2527708E-07
 0.1494364E+05 0.2235632E-07 0.2326069E-07 0.2372702E-07 0.2404530E-07 0.2428849E-07 0.2448651E-07 0.2465413E-07 0.2480046E-07 0.2493034E-07 0.2504728E-07 0.2515455E-07 0.2525276E-07 0.2534371E-07
 0.1378876E+05 0.2244621E-07 0.2334528E-07 0.2380897E-07 0.2412535E-07 0.2436704E-07 0.2456380E-07 0.2473034E-07 0.2487570E-07 0.2500471E-07 0.2512082E-07 0.2522735E-07 0.2532488E-07 0.2541519E-07
 0.1272313E+05 0.2260731E-07 0.2343414E-07 0.2389529E-07 0.2420989E-07 0.2445015E-07 0.2464571E-07 0.2481122E-07 0.2495566E-07 0.2508381E-07 0.2519920E-07 0.2530502E-07 0.2540190E-07 0.2549160E-07
 0.1173986E+05 0.2293378E-07 0.2352737E-07 0.2398608E-07 0.2429896E-07 0.2453786E-07 0.2473226E-07 0.2489680E-07 0.2504037E-07 0.2516773E-07 0.2528239E-07 0.2538754E-07 0.2548380E-07 0.2557292E-07
 0.1083258E+05 0.2332776E-07 0.2365381E-07 0.2408138E-07 0.2439256E-07 0.2463017E-07 0.2482352E-07 0.2498710E-07 0.2512983E-07 0.2525647E-07 0.2537045E-07 0.2547496E-07 0.2557063E-07 0.2565919E-07
 0.9995412E+04 0.2375300E-07 0.2394456E-07 0.2420249E-07 0.2449132E-07 0.2472718E-07 0.2491950E-07 0.2508220E-07 0.2522414E-07 0.2535006E-07 0.2546336E-07 0.2556726E-07 0.2566237E-07 0.2575041E-07
 0.9222945E+04 0.2420072E-07 0.2433965E-07 0.2448465E-07 0.2465046E-07 0.2483832E-07 0.2502128E-07 0.2518219E-07 0.2532330E-07 0.2544852E-07 0.2556122E-07 0.2566455E-07 0.2575913E-07 0.2584666E-07
 0.8510175E+04 0.2467049E-07 0.2478505E-07 0.2489099E-07 0.2499412E-07 0.2509844E-07 0.2520724E-07 0.2532177E-07 0.2543996E-07 0.2555596E-07 0.2566523E-07 0.2576718E-07 0.2586100E-07 0.2594800E-07
 0.7852490E+04 0.2516717E-07 0.2527196E-07 0.2536481E-07 0.2545022E-07 0.2553053E-07 0.2560728E-07 0.2568142E-07 0.2575391E-07 0.2582504E-07 0.2589510E-07 0.2596486E-07 0.2603361E-07 0.2610149E-07
 0.7245632E+04 0.2570068E-07 0.2580631E-07 0.2589967E-07 0.2598519E-07 0.2606515E-07 0.2614103E-07 0.2621369E-07 0.2628393E-07 0.2635195E-07 0.2641803E-07 0.2648283E-07 0.2654586E-07 0.2660743E-07
 0.6685674E+04 0.2627792E-07 0.2638952E-07 0.2648814E-07 0.2657834E-07 0.2666251E-07 0.2674221E-07 0.2681831E-07 0.2689172E-07 0.2696271E-07 0.2703152E-07 0.2709891E-07 0.2716435E-07 0.2722823E-07
 0.6168990E+04 0.2688671E-07 0.2700253E-07 0.2710467E-07 0.2719795E-07 0.2728493E-07 0.2736726E-07 0.2744585E-07 0.2752169E-07 0.2759501E-07 0.2766608E-07 0.2773568E-07 0.2780328E-07 0.2786927E-07
 0.5692237E+04 0.2751569E-07 0.2763532E-07 0.2774078E-07 0.2783714E-07 0.2792698E-07 0.2801202E-07 0.2809323E-07 0.2817154E-07 0.2824729E-07 0.2832071E-07 0.2839263E-07 0.2846247E-07 0.2853065E-07
 0.5252328E+04 0.2816452E-07 0.2828809E-07 0.2839702E-07 0.2849657E-07 0.2858938E-07 0.2867724E-07 0.2876115E-07 0.2884207E-07 0.2892035E-07 0.2899622E-07 0.2907054E-07 0.2914272E-07 0.2921319E-07
