#The covariance of log_10(P[k_1,k_2]) DR11 pre reconstruction, for k < 0.3
#kbin_1 kbin_2 cov(log_10(P[k_1,k_2])), first bin index is 1
7 4 8.27822e-06
7 5 -1.38244e-07
7 6 2.81165e-05
7 7 0.000104077
7 8 2.5495e-05
7 9 -1.26451e-06
7 10 3.97028e-06
7 11 2.99159e-06
7 12 1.0673e-05
7 13 7.47919e-06
7 14 3.80598e-06
7 15 7.56364e-06
7 16 7.19567e-06
7 17 6.25458e-06
7 18 6.12938e-06
7 19 4.28282e-06
7 20 5.47559e-06
7 21 3.95438e-06
7 22 2.26185e-06
7 23 6.13832e-06
7 24 6.14234e-06
7 25 4.31808e-06
7 26 2.28177e-06
7 27 4.23475e-06
7 28 4.73958e-06
7 29 7.02887e-06
7 30 2.94144e-06
7 31 4.01589e-06
7 32 6.73984e-06
7 33 8.41599e-06
7 34 8.8504e-06
7 35 8.73711e-06
7 36 7.09053e-06
7 37 2.25923e-08
8 1 3.74496e-05
8 2 2.34265e-05
8 3 1.48875e-05
8 4 5.67621e-06
8 5 -4.59921e-07
8 6 7.88816e-06
8 7 2.5495e-05
8 8 6.85698e-05
8 9 1.69474e-05
8 10 5.61401e-06
8 11 3.72937e-06
8 12 4.85191e-06
8 13 6.28221e-06
8 14 2.71533e-06
8 15 3.90392e-06
8 16 8.19925e-06
8 17 5.22771e-06
8 18 8.07837e-06
8 19 4.78458e-06
8 20 4.86596e-06
8 21 6.95875e-06
8 22 4.4828e-06
8 23 1.62116e-06
8 24 4.22435e-06
8 25 3.94807e-06
8 26 2.45878e-06
8 27 5.70944e-06
8 28 5.19626e-06
8 29 4.71504e-06
8 30 4.65133e-06
8 31 4.4605e-06
8 32 3.11032e-06
8 33 3.5458e-06
8 34 7.67553e-06
8 35 4.4985e-06
8 36 6.69726e-06
8 37 3.93012e-06
9 1 -1.07052e-05
9 2 -1.17961e-06
9 3 2.34436e-05
9 4 8.96605e-06
9 5 7.48316e-06
9 6 6.86775e-06
9 7 -1.26451e-06
9 8 1.69474e-05
9 9 6.27643e-05
9 10 1.51771e-05
9 11 5.63475e-06
9 12 2.18473e-06
9 13 2.52401e-06
9 14 1.27986e-06
9 15 1.94648e-06
9 16 5.28603e-06
9 17 2.33795e-06
9 18 4.55788e-06
9 19 3.79854e-06
9 20 4.35425e-06
9 21 4.98911e-06
9 22 3.54922e-06
9 23 2.67798e-06
9 24 3.53076e-06
9 25 4.73207e-06
9 26 2.40452e-06
9 27 3.53642e-06
9 28 3.86939e-06
9 29 3.39547e-06
9 30 3.5585e-06
9 31 3.59921e-06
9 32 3.28831e-06
9 33 4.968e-06
9 34 4.72661e-06
9 35 2.71385e-06
9 36 4.22973e-06
9 37 3.68629e-06
10 1 -3.11736e-05
10 2 -4.52989e-06
10 3 5.4281e-06
10 4 7.73323e-06
10 5 1.17514e-06
10 6 7.026e-06
10 7 3.97028e-06
10 8 5.61401e-06
10 9 1.51771e-05
10 10 5.34121e-05
10 11 1.60774e-05
10 12 3.27004e-06
10 13 6.51236e-06
10 14 5.45684e-06
10 15 3.21476e-06
10 16 4.63929e-06
10 17 1.45723e-06
10 18 2.60291e-06
10 19 3.30007e-06
10 20 3.92342e-06
10 21 7.95796e-06
10 22 4.41632e-06
10 23 2.60381e-06
10 24 3.1859e-06
10 25 6.46627e-06
10 26 5.99014e-06
10 27 4.04641e-06
10 28 4.72593e-06
10 29 5.17041e-06
10 30 4.26462e-06
10 31 5.57425e-06
10 32 5.57516e-06
10 33 2.88762e-06
10 34 4.10592e-06
10 35 5.51179e-06
10 36 3.9901e-06
10 37 1.55944e-06
11 1 -2.90042e-05
11 2 7.92904e-06
11 3 8.10127e-06
11 4 1.26906e-05
11 5 1.16984e-05
11 6 9.0805e-06
11 7 2.99159e-06
11 8 3.72937e-06
11 9 5.63475e-06
11 10 1.60774e-05
11 11 5.15263e-05
11 12 1.29999e-05
11 13 1.07745e-05
11 14 5.35453e-06
11 15 7.47491e-06
11 16 7.79582e-06
11 17 4.9786e-06
11 18 2.95818e-06
11 19 4.50293e-06
11 20 4.82148e-06
11 21 6.63185e-06
11 22 4.39966e-06
11 23 2.54759e-06
11 24 4.74892e-06
11 25 5.82659e-06
11 26 6.17445e-06
11 27 4.13574e-06
11 28 1.796e-06
11 29 4.14819e-06
11 30 2.82496e-06
11 31 3.65425e-06
11 32 2.7454e-06
11 33 1.41949e-06
11 34 6.55356e-06
11 35 3.4215e-06
11 36 3.49321e-06
11 37 9.91453e-07
12 1 1.54385e-06
12 2 9.25605e-06
12 3 1.06131e-05
12 4 1.53483e-05
12 5 1.21285e-05
12 6 8.61058e-06
12 7 1.0673e-05
12 8 4.85191e-06
12 9 2.18473e-06
12 10 3.27004e-06
12 11 1.29999e-05
12 12 4.83482e-05
12 13 1.34217e-05
12 14 6.50734e-06
12 15 7.04767e-06
12 16 3.85921e-06
12 17 2.85778e-06
12 18 1.64687e-06
12 19 3.8003e-06
12 20 6.18771e-06
12 21 4.60334e-06
12 22 2.65156e-06
12 23 3.31451e-06
12 24 4.26051e-06
12 25 4.13631e-06
12 26 3.09917e-06
12 27 3.43953e-06
12 28 3.13322e-06
12 29 2.52396e-06
12 30 1.42949e-06
12 31 2.08706e-06
12 32 1.43487e-06
12 33 7.72148e-07
12 34 4.76322e-06
12 35 3.75002e-06
12 36 3.98821e-06
12 37 1.45932e-06
13 1 -7.96019e-06
13 2 1.77331e-05
13 3 2.01635e-05
13 4 8.46284e-06
13 5 1.05992e-05
13 6 8.19026e-06
13 7 7.47919e-06
13 8 6.28221e-06
13 9 2.52401e-06
13 10 6.51236e-06
13 11 1.07745e-05
13 12 1.34217e-05
13 13 4.33739e-05
13 14 1.37901e-05
13 15 6.7701e-06
13 16 4.72425e-06
13 17 3.91735e-06
13 18 4.3211e-06
13 19 4.58512e-06
13 20 6.03585e-06
13 21 4.99141e-06
13 22 2.61937e-06
13 23 4.55229e-06
13 24 3.93843e-06
13 25 5.96379e-06
13 26 7.20037e-06
13 27 5.19017e-06
13 28 4.51748e-06
13 29 3.47361e-06
13 30 2.54097e-06
13 31 1.71943e-06
13 32 4.45832e-06
13 33 4.35089e-06
13 34 5.99133e-06
13 35 5.58888e-06
13 36 5.56858e-06
13 37 5.22281e-07
14 1 2.364e-06
14 2 -3.31562e-06
14 3 4.29706e-06
14 4 8.05711e-06
14 5 3.12924e-06
14 6 4.83057e-06
14 7 3.80598e-06
14 8 2.71533e-06
14 9 1.27986e-06
14 10 5.45684e-06
14 11 5.35453e-06
14 12 6.50734e-06
14 13 1.37901e-05
14 14 3.83457e-05
14 15 1.23305e-05
14 16 5.0467e-06
14 17 2.18814e-06
14 18 2.47278e-06
14 19 2.79916e-06
14 20 2.30101e-06
14 21 4.10189e-06
14 22 3.41355e-06
14 23 5.29446e-06
14 24 4.33086e-06
14 25 5.42192e-06
14 26 5.78816e-06
14 27 4.14645e-06
14 28 2.60895e-06
14 29 1.66576e-06
14 30 3.28127e-06
14 31 3.016e-06
14 32 2.42567e-06
14 33 2.61182e-06
14 34 2.3236e-06
14 35 4.20293e-06
14 36 2.6641e-06
14 37 2.51379e-06
15 1 2.00306e-05
15 2 1.73858e-05
15 3 3.75666e-06
15 4 9.93375e-06
15 5 1.01772e-05
15 6 4.58585e-06
15 7 7.56364e-06
15 8 3.90392e-06
15 9 1.94648e-06
15 10 3.21476e-06
15 11 7.47491e-06
15 12 7.04767e-06
15 13 6.7701e-06
15 14 1.23305e-05
15 15 2.71661e-05
15 16 9.225e-06
15 17 3.42283e-06
15 18 3.59752e-06
15 19 2.6912e-06
15 20 1.36367e-06
15 21 3.11095e-06
15 22 1.62515e-06
15 23 4.50417e-06
15 24 3.2584e-06
15 25 4.57238e-06
15 26 3.93961e-06
15 27 3.64204e-06
15 28 3.20756e-06
15 29 2.90225e-06
15 30 3.89632e-06
15 31 3.82425e-06
15 32 4.11023e-06
15 33 3.69681e-06
15 34 4.78754e-06
15 35 5.09839e-06
15 36 3.26904e-06
15 37 2.90985e-06
16 1 -1.48652e-06
16 2 8.71382e-06
16 3 9.85816e-06
16 4 1.02402e-05
16 5 4.55378e-06
16 6 2.19573e-06
16 7 7.19567e-06
16 8 8.19925e-06
16 9 5.28603e-06
16 10 4.63929e-06
16 11 7.79582e-06
16 12 3.85921e-06
16 13 4.72425e-06
16 14 5.0467e-06
16 15 9.225e-06
16 16 3.18947e-05
16 17 9.96913e-06
16 18 6.14086e-06
16 19 4.90201e-06
16 20 4.22613e-06
16 21 2.55862e-06
16 22 7.15075e-07
16 23 3.36033e-06
16 24 3.01714e-06
16 25 4.9334e-06
16 26 2.73099e-06
16 27 4.06669e-06
16 28 2.94202e-06
16 29 3.04562e-06
16 30 2.90453e-06
16 31 4.13349e-06
16 32 2.53234e-06
16 33 3.31171e-06
16 34 6.50317e-06
16 35 5.49441e-06
16 36 3.81302e-06
16 37 4.36148e-06
17 1 1.14073e-05
17 2 7.78846e-06
17 3 1.65879e-05
17 4 -3.47851e-07
17 5 4.34576e-06
17 6 3.65055e-06
17 7 6.25458e-06
17 8 5.22771e-06
17 9 2.33795e-06
17 10 1.45723e-06
17 11 4.9786e-06
17 12 2.85778e-06
17 13 3.91735e-06
17 14 2.18814e-06
17 15 3.42283e-06
17 16 9.96913e-06
17 17 2.97484e-05
17 18 9.00856e-06
17 19 5.09654e-06
17 20 5.09512e-06
17 21 2.37372e-06
17 22 2.52446e-06
17 23 3.02144e-06
17 24 3.8848e-06
17 25 3.90724e-06
17 26 4.08573e-06
17 27 3.66693e-06
17 28 2.12199e-06
17 29 3.7961e-06
17 30 2.94314e-06
17 31 3.33254e-06
17 32 3.94754e-06
17 33 3.33507e-06
17 34 6.14759e-06
17 35 3.28048e-06
17 36 3.4265e-06
17 37 2.49637e-06
18 1 4.90471e-05
18 2 1.59654e-05
18 3 9.52267e-06
18 4 1.93148e-06
18 5 5.53856e-06
18 6 -3.93097e-07
18 7 6.12938e-06
18 8 8.07837e-06
18 9 4.55788e-06
18 10 2.60291e-06
18 11 2.95818e-06
18 12 1.64687e-06
18 13 4.3211e-06
18 14 2.47278e-06
18 15 3.59752e-06
18 16 6.14086e-06
18 17 9.00856e-06
18 18 2.85914e-05
18 19 1.02233e-05
18 20 6.42811e-06
18 21 5.16535e-06
18 22 4.06951e-06
18 23 3.66699e-06
18 24 3.76674e-06
18 25 5.12556e-06
18 26 5.06919e-06
18 27 4.21975e-06
18 28 3.89112e-06
18 29 4.63693e-06
18 30 4.41682e-06
18 31 4.84341e-06
18 32 3.65777e-06
18 33 5.36462e-06
18 34 5.34673e-06
18 35 5.49544e-06
18 36 5.94108e-06
18 37 3.47802e-06
19 1 1.85505e-05
19 2 1.02033e-05
19 3 1.52992e-05
19 4 4.97744e-06
19 5 2.60954e-06
19 6 2.75218e-06
19 7 4.28282e-06
19 8 4.78458e-06
19 9 3.79854e-06
19 10 3.30007e-06
19 11 4.50293e-06
19 12 3.8003e-06
19 13 4.58512e-06
19 14 2.79916e-06
19 15 2.6912e-06
19 16 4.90201e-06
19 17 5.09654e-06
19 18 1.02233e-05
19 19 2.87553e-05
19 20 8.82901e-06
19 21 4.56646e-06
19 22 4.16072e-06
19 23 3.60424e-06
19 24 4.66501e-06
19 25 2.97328e-06
19 26 3.50427e-06
19 27 4.1304e-06
19 28 4.34574e-06
19 29 3.45042e-06
19 30 3.17958e-06
19 31 4.35803e-06
19 32 1.86424e-06
19 33 3.55797e-06
19 34 3.42434e-06
19 35 3.23525e-06
19 36 5.47182e-06
19 37 2.44337e-06
20 1 8.27708e-06
20 2 1.0679e-05
20 3 1.17484e-05
20 4 6.03332e-06
20 5 3.00284e-06
20 6 4.217e-06
20 7 5.47559e-06
20 8 4.86596e-06
20 9 4.35425e-06
20 10 3.92342e-06
20 11 4.82148e-06
20 12 6.18771e-06
20 13 6.03585e-06
20 14 2.30101e-06
20 15 1.36367e-06
20 16 4.22613e-06
20 17 5.09512e-06
20 18 6.42811e-06
20 19 8.82901e-06
20 20 2.835e-05
20 21 8.17578e-06
20 22 3.55679e-06
20 23 4.37502e-06
20 24 4.17085e-06
20 25 3.43635e-06
20 26 4.5552e-06
20 27 4.131e-06
20 28 5.95236e-06
20 29 4.73984e-06
20 30 2.86334e-06
20 31 3.92116e-06
20 32 3.29018e-06
20 33 5.27972e-06
20 34 5.87462e-06
20 35 3.44672e-06
20 36 3.75802e-06
20 37 2.69909e-06
21 1 -2.75564e-06
21 2 1.63577e-05
21 3 1.90912e-05
21 4 6.97886e-06
21 5 3.56385e-06
21 6 2.06406e-06
21 7 3.95438e-06
21 8 6.95875e-06
21 9 4.98911e-06
21 10 7.95796e-06
21 11 6.63185e-06
21 12 4.60334e-06
21 13 4.99141e-06
21 14 4.10189e-06
21 15 3.11095e-06
21 16 2.55862e-06
21 17 2.37372e-06
21 18 5.16535e-06
21 19 4.56646e-06
21 20 8.17578e-06
21 21 2.68308e-05
21 22 8.38142e-06
21 23 4.18487e-06
21 24 5.24495e-06
21 25 4.70652e-06
21 26 4.26782e-06
21 27 4.36554e-06
21 28 5.69737e-06
21 29 3.90338e-06
21 30 3.29363e-06
21 31 4.91937e-06
21 32 3.40729e-06
21 33 3.6708e-06
21 34 4.52845e-06
21 35 3.8714e-06
21 36 4.2135e-06
21 37 4.12393e-06
22 1 4.42408e-06
22 2 -2.96393e-06
22 3 1.02444e-05
22 4 -1.99929e-07
22 5 5.84374e-07
22 6 -1.08297e-06
22 7 2.26185e-06
22 8 4.4828e-06
22 9 3.54922e-06
22 10 4.41632e-06
22 11 4.39966e-06
22 12 2.65156e-06
22 13 2.61937e-06
22 14 3.41355e-06
22 15 1.62515e-06
22 16 7.15075e-07
22 17 2.52446e-06
22 18 4.06951e-06
22 19 4.16072e-06
22 20 3.55679e-06
22 21 8.38142e-06
22 22 2.50522e-05
22 23 7.43348e-06
22 24 4.56225e-06
22 25 2.48847e-06
22 26 4.42932e-06
22 27 3.29772e-06
22 28 3.8249e-06
22 29 3.88526e-06
22 30 2.57519e-06
22 31 3.56055e-06
22 32 3.618e-06
22 33 2.3834e-06
22 34 3.03422e-06
22 35 3.24202e-06
22 36 2.92934e-06
22 37 2.81375e-06
23 1 -1.32479e-05
23 2 -1.81174e-05
23 3 5.72814e-06
23 4 4.47136e-06
23 5 6.85407e-06
23 6 1.06325e-06
23 7 6.13832e-06
23 8 1.62116e-06
23 9 2.67798e-06
23 10 2.60381e-06
23 11 2.54759e-06
23 12 3.31451e-06
23 13 4.55229e-06
23 14 5.29446e-06
23 15 4.50417e-06
23 16 3.36033e-06
23 17 3.02144e-06
23 18 3.66699e-06
23 19 3.60424e-06
23 20 4.37502e-06
23 21 4.18487e-06
23 22 7.43348e-06
23 23 2.37894e-05
23 24 8.63831e-06
23 25 5.35518e-06
23 26 5.80091e-06
23 27 3.78667e-06
23 28 4.34162e-06
23 29 4.83001e-06
23 30 3.28445e-06
23 31 4.06153e-06
23 32 4.80024e-06
23 33 3.00257e-06
23 34 2.12767e-06
23 35 2.77954e-06
23 36 3.95015e-06
23 37 4.64892e-06
24 1 -2.5705e-06
24 2 1.46789e-06
24 3 8.08289e-06
24 4 9.37462e-06
24 5 7.50075e-06
24 6 6.86626e-06
24 7 6.14234e-06
24 8 4.22435e-06
24 9 3.53076e-06
24 10 3.1859e-06
24 11 4.74892e-06
24 12 4.26051e-06
24 13 3.93843e-06
24 14 4.33086e-06
24 15 3.2584e-06
24 16 3.01714e-06
24 17 3.8848e-06
24 18 3.76674e-06
24 19 4.66501e-06
24 20 4.17085e-06
24 21 5.24495e-06
24 22 4.56225e-06
24 23 8.63831e-06
24 24 2.72179e-05
24 25 1.05979e-05
24 26 6.08409e-06
24 27 4.50308e-06
24 28 3.37831e-06
24 29 4.9535e-06
24 30 2.13523e-06
24 31 2.95628e-06
24 32 3.24724e-06
24 33 5.77552e-06
24 34 3.6681e-06
24 35 4.43434e-06
24 36 4.873e-06
24 37 5.97676e-06
25 1 8.85997e-06
25 2 3.48765e-06
25 3 1.39682e-05
25 4 7.49779e-06
25 5 5.8839e-06
25 6 3.60183e-06
25 7 4.31808e-06
25 8 3.94807e-06
25 9 4.73207e-06
25 10 6.46627e-06
25 11 5.82659e-06
25 12 4.13631e-06
25 13 5.96379e-06
25 14 5.42192e-06
25 15 4.57238e-06
25 16 4.9334e-06
25 17 3.90724e-06
25 18 5.12556e-06
25 19 2.97328e-06
25 20 3.43635e-06
25 21 4.70652e-06
25 22 2.48847e-06
25 23 5.35518e-06
25 24 1.05979e-05
25 25 2.65578e-05
25 26 9.72119e-06
25 27 6.07717e-06
25 28 4.68377e-06
25 29 5.89787e-06
25 30 2.79407e-06
25 31 4.50964e-06
25 32 3.33967e-06
25 33 4.88001e-06
25 34 4.57927e-06
25 35 4.66915e-06
25 36 4.56977e-06
25 37 5.03091e-06
26 1 3.31113e-05
26 2 8.76099e-06
26 3 1.40334e-05
26 4 6.64853e-06
26 5 8.49411e-06
26 6 1.70605e-06
26 7 2.28177e-06
26 8 2.45878e-06
26 9 2.40452e-06
26 10 5.99014e-06
26 11 6.17445e-06
26 12 3.09917e-06
26 13 7.20037e-06
26 14 5.78816e-06
26 15 3.93961e-06
26 16 2.73099e-06
26 17 4.08573e-06
26 18 5.06919e-06
26 19 3.50427e-06
26 20 4.5552e-06
26 21 4.26782e-06
26 22 4.42932e-06
26 23 5.80091e-06
26 24 6.08409e-06
26 25 9.72119e-06
26 26 2.64588e-05
26 27 9.18621e-06
26 28 4.38337e-06
26 29 3.98043e-06
26 30 4.34676e-06
26 31 4.35252e-06
26 32 3.33239e-06
26 33 3.15955e-06
26 34 3.21454e-06
26 35 3.1233e-06
26 36 5.05915e-06
26 37 4.1884e-06
27 1 2.09925e-05
27 2 4.07398e-06
27 3 1.25109e-05
27 4 1.12237e-05
27 5 4.60084e-06
27 6 4.00679e-06
27 7 4.23475e-06
27 8 5.70944e-06
27 9 3.53642e-06
27 10 4.04641e-06
27 11 4.13574e-06
27 12 3.43953e-06
27 13 5.19017e-06
27 14 4.14645e-06
27 15 3.64204e-06
27 16 4.06669e-06
27 17 3.66693e-06
27 18 4.21975e-06
27 19 4.1304e-06
27 20 4.131e-06
27 21 4.36554e-06
27 22 3.29772e-06
27 23 3.78667e-06
27 24 4.50308e-06
27 25 6.07717e-06
27 26 9.18621e-06
27 27 2.39589e-05
27 28 7.86959e-06
27 29 4.77038e-06
27 30 4.50285e-06
27 31 4.99273e-06
27 32 5.72674e-06
27 33 4.20633e-06
27 34 4.09843e-06
27 35 4.75981e-06
27 36 4.77011e-06
27 37 4.13001e-06
28 1 -8.39679e-06
28 2 -6.73949e-06
28 3 1.51862e-05
28 4 7.51258e-07
28 5 6.21552e-06
28 6 -5.64415e-07
28 7 4.73958e-06
28 8 5.19626e-06
28 9 3.86939e-06
28 10 4.72593e-06
28 11 1.796e-06
28 12 3.13322e-06
28 13 4.51748e-06
28 14 2.60895e-06
28 15 3.20756e-06
28 16 2.94202e-06
28 17 2.12199e-06
28 18 3.89112e-06
28 19 4.34574e-06
28 20 5.95236e-06
28 21 5.69737e-06
28 22 3.8249e-06
28 23 4.34162e-06
28 24 3.37831e-06
28 25 4.68377e-06
28 26 4.38337e-06
28 27 7.86959e-06
28 28 2.39616e-05
28 29 8.30888e-06
28 30 4.9404e-06
28 31 3.91288e-06
28 32 4.41792e-06
28 33 3.75373e-06
28 34 5.25457e-06
28 35 4.68571e-06
28 36 4.55194e-06
28 37 3.70994e-06
29 1 9.27826e-06
29 2 3.26537e-06
29 3 4.38733e-06
29 4 2.56763e-06
29 5 7.60502e-07
29 6 3.54647e-06
29 7 7.02887e-06
29 8 4.71504e-06
29 9 3.39547e-06
29 10 5.17041e-06
29 11 4.14819e-06
29 12 2.52396e-06
29 13 3.47361e-06
29 14 1.66576e-06
29 15 2.90225e-06
29 16 3.04562e-06
29 17 3.7961e-06
29 18 4.63693e-06
29 19 3.45042e-06
29 20 4.73984e-06
29 21 3.90338e-06
29 22 3.88526e-06
29 23 4.83001e-06
29 24 4.9535e-06
29 25 5.89787e-06
29 26 3.98043e-06
29 27 4.77038e-06
29 28 8.30888e-06
29 29 2.4897e-05
29 30 8.92302e-06
29 31 4.08943e-06
29 32 4.18678e-06
29 33 3.95809e-06
29 34 4.54248e-06
29 35 4.62444e-06
29 36 3.94203e-06
29 37 3.93495e-06
30 1 7.22915e-06
30 2 1.53423e-05
30 3 4.61376e-06
30 4 4.08777e-06
30 5 -6.50205e-07
30 6 -8.72141e-07
30 7 2.94144e-06
30 8 4.65133e-06
30 9 3.5585e-06
30 10 4.26462e-06
30 11 2.82496e-06
30 12 1.42949e-06
30 13 2.54097e-06
30 14 3.28127e-06
30 15 3.89632e-06
30 16 2.90453e-06
30 17 2.94314e-06
30 18 4.41682e-06
30 19 3.17958e-06
30 20 2.86334e-06
30 21 3.29363e-06
30 22 2.57519e-06
30 23 3.28445e-06
30 24 2.13523e-06
30 25 2.79407e-06
30 26 4.34676e-06
30 27 4.50285e-06
30 28 4.9404e-06
30 29 8.92302e-06
30 30 2.21297e-05
30 31 7.05188e-06
30 32 3.10452e-06
30 33 4.24595e-06
30 34 4.78353e-06
30 35 4.38106e-06
30 36 4.64967e-06
30 37 3.70393e-06
31 1 4.96288e-06
31 2 -3.07396e-07
31 3 6.3746e-06
31 4 2.75076e-06
31 5 2.01373e-06
31 6 2.07838e-06
31 7 4.01589e-06
31 8 4.4605e-06
31 9 3.59921e-06
31 10 5.57425e-06
31 11 3.65425e-06
31 12 2.08706e-06
31 13 1.71943e-06
31 14 3.016e-06
31 15 3.82425e-06
31 16 4.13349e-06
31 17 3.33254e-06
31 18 4.84341e-06
31 19 4.35803e-06
31 20 3.92116e-06
31 21 4.91937e-06
31 22 3.56055e-06
31 23 4.06153e-06
31 24 2.95628e-06
31 25 4.50964e-06
31 26 4.35252e-06
31 27 4.99273e-06
31 28 3.91288e-06
31 29 4.08943e-06
31 30 7.05188e-06
31 31 2.52032e-05
31 32 8.20951e-06
31 33 6.02204e-06
31 34 5.03789e-06
31 35 4.94022e-06
31 36 6.33531e-06
31 37 4.56911e-06
32 1 3.95615e-06
32 2 -2.99305e-06
32 3 7.30961e-08
32 4 -1.39142e-06
