 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.1093471E+08 0.2826444E-08 0.2832267E-08 0.2838006E-08 0.2843666E-08 0.2849244E-08 0.2854746E-08 0.2860169E-08 0.2865533E-08 0.2870824E-08 0.2876040E-08 0.2881219E-08 0.2886306E-08 0.2891320E-08
 0.1008965E+08 0.2843297E-08 0.2849141E-08 0.2854900E-08 0.2860580E-08 0.2866177E-08 0.2871698E-08 0.2877140E-08 0.2882523E-08 0.2887833E-08 0.2893066E-08 0.2898264E-08 0.2903369E-08 0.2908399E-08
 0.9309899E+07 0.2860370E-08 0.2866235E-08 0.2872015E-08 0.2877716E-08 0.2883333E-08 0.2888874E-08 0.2894335E-08 0.2899737E-08 0.2905065E-08 0.2910317E-08 0.2915533E-08 0.2920655E-08 0.2925704E-08
 0.8590409E+07 0.2877668E-08 0.2883554E-08 0.2889356E-08 0.2895077E-08 0.2900714E-08 0.2906275E-08 0.2911755E-08 0.2917177E-08 0.2922524E-08 0.2927795E-08 0.2933029E-08 0.2938170E-08 0.2943236E-08
 0.7926523E+07 0.2895194E-08 0.2901102E-08 0.2906924E-08 0.2912666E-08 0.2918325E-08 0.2923905E-08 0.2929406E-08 0.2934847E-08 0.2940214E-08 0.2945504E-08 0.2950757E-08 0.2955916E-08 0.2961000E-08
 0.7313944E+07 0.2912951E-08 0.2918881E-08 0.2924726E-08 0.2930489E-08 0.2936168E-08 0.2941769E-08 0.2947290E-08 0.2952752E-08 0.2958138E-08 0.2963447E-08 0.2968719E-08 0.2973898E-08 0.2979001E-08
 0.6748706E+07 0.2930944E-08 0.2936897E-08 0.2942763E-08 0.2948548E-08 0.2954248E-08 0.2959871E-08 0.2965412E-08 0.2970894E-08 0.2976300E-08 0.2981629E-08 0.2986921E-08 0.2992119E-08 0.2997240E-08
 0.6227151E+07 0.2949176E-08 0.2955152E-08 0.2961040E-08 0.2966847E-08 0.2972569E-08 0.2978213E-08 0.2983776E-08 0.2989278E-08 0.2994705E-08 0.3000054E-08 0.3005366E-08 0.3010583E-08 0.3015723E-08
 0.5745903E+07 0.2967652E-08 0.2973650E-08 0.2979562E-08 0.2985391E-08 0.2991135E-08 0.2996801E-08 0.3002385E-08 0.3007908E-08 0.3013356E-08 0.3018725E-08 0.3024057E-08 0.3029294E-08 0.3034454E-08
 0.5301847E+07 0.2986374E-08 0.2992397E-08 0.2998331E-08 0.3004184E-08 0.3009950E-08 0.3015638E-08 0.3021243E-08 0.3026788E-08 0.3032257E-08 0.3037647E-08 0.3042999E-08 0.3048256E-08 0.3053436E-08
 0.4892109E+07 0.3005349E-08 0.3011395E-08 0.3017353E-08 0.3023228E-08 0.3029018E-08 0.3034728E-08 0.3040356E-08 0.3045922E-08 0.3051412E-08 0.3056823E-08 0.3062197E-08 0.3067474E-08 0.3072674E-08
 0.4514036E+07 0.3024578E-08 0.3030649E-08 0.3036631E-08 0.3042530E-08 0.3048343E-08 0.3054076E-08 0.3059726E-08 0.3065315E-08 0.3070826E-08 0.3076259E-08 0.3081654E-08 0.3086952E-08 0.3092172E-08
 0.4165181E+07 0.3044068E-08 0.3050164E-08 0.3056170E-08 0.3062093E-08 0.3067930E-08 0.3073686E-08 0.3079359E-08 0.3084970E-08 0.3090504E-08 0.3095958E-08 0.3101374E-08 0.3106694E-08 0.3111935E-08
 0.3843287E+07 0.3063823E-08 0.3069943E-08 0.3075975E-08 0.3081922E-08 0.3087782E-08 0.3093562E-08 0.3099258E-08 0.3104892E-08 0.3110449E-08 0.3115925E-08 0.3121364E-08 0.3126704E-08 0.3131967E-08
 0.3546269E+07 0.3083846E-08 0.3089992E-08 0.3096049E-08 0.3102021E-08 0.3107906E-08 0.3113709E-08 0.3119429E-08 0.3125087E-08 0.3130666E-08 0.3136165E-08 0.3141626E-08 0.3146988E-08 0.3152273E-08
 0.3272205E+07 0.3104143E-08 0.3110315E-08 0.3116398E-08 0.3122395E-08 0.3128304E-08 0.3134132E-08 0.3139876E-08 0.3145557E-08 0.3151160E-08 0.3156682E-08 0.3162165E-08 0.3167550E-08 0.3172856E-08
 0.3019322E+07 0.3124719E-08 0.3130917E-08 0.3137025E-08 0.3143048E-08 0.3148983E-08 0.3154836E-08 0.3160604E-08 0.3166309E-08 0.3171935E-08 0.3177481E-08 0.3182987E-08 0.3188395E-08 0.3193723E-08
 0.2785982E+07 0.3145577E-08 0.3151803E-08 0.3157937E-08 0.3163986E-08 0.3169946E-08 0.3175824E-08 0.3181617E-08 0.3187347E-08 0.3192997E-08 0.3198566E-08 0.3204096E-08 0.3209527E-08 0.3214878E-08
 0.2570675E+07 0.3166724E-08 0.3172977E-08 0.3179138E-08 0.3185214E-08 0.3191200E-08 0.3197103E-08 0.3202921E-08 0.3208676E-08 0.3214351E-08 0.3219944E-08 0.3225498E-08 0.3230952E-08 0.3236326E-08
 0.2372008E+07 0.3188164E-08 0.3194444E-08 0.3200633E-08 0.3206736E-08 0.3212748E-08 0.3218678E-08 0.3224522E-08 0.3230301E-08 0.3236001E-08 0.3241619E-08 0.3247197E-08 0.3252675E-08 0.3258072E-08
 0.2188694E+07 0.3209902E-08 0.3216211E-08 0.3222428E-08 0.3228557E-08 0.3234597E-08 0.3240553E-08 0.3246423E-08 0.3252228E-08 0.3257953E-08 0.3263596E-08 0.3269199E-08 0.3274701E-08 0.3280122E-08
 0.2019547E+07 0.3231944E-08 0.3238282E-08 0.3244526E-08 0.3250684E-08 0.3256751E-08 0.3262734E-08 0.3268630E-08 0.3274462E-08 0.3280212E-08 0.3285880E-08 0.3291508E-08 0.3297035E-08 0.3302480E-08
 0.1863472E+07 0.3254295E-08 0.3260662E-08 0.3266935E-08 0.3273121E-08 0.3279216E-08 0.3285226E-08 0.3291149E-08 0.3297008E-08 0.3302784E-08 0.3308478E-08 0.3314131E-08 0.3319683E-08 0.3325153E-08
 0.1719458E+07 0.3276961E-08 0.3283357E-08 0.3289660E-08 0.3295874E-08 0.3301997E-08 0.3308035E-08 0.3313986E-08 0.3319871E-08 0.3325675E-08 0.3331394E-08 0.3337074E-08 0.3342651E-08 0.3348146E-08
 0.1586575E+07 0.3299947E-08 0.3306373E-08 0.3312706E-08 0.3318949E-08 0.3325101E-08 0.3331167E-08 0.3337145E-08 0.3343058E-08 0.3348889E-08 0.3354635E-08 0.3360341E-08 0.3365944E-08 0.3371464E-08
 0.1463961E+07 0.3323259E-08 0.3329716E-08 0.3336079E-08 0.3342352E-08 0.3348533E-08 0.3354628E-08 0.3360634E-08 0.3366575E-08 0.3372433E-08 0.3378206E-08 0.3383939E-08 0.3389568E-08 0.3395114E-08
 0.1350823E+07 0.3346903E-08 0.3353391E-08 0.3359784E-08 0.3366088E-08 0.3372298E-08 0.3378423E-08 0.3384458E-08 0.3390427E-08 0.3396313E-08 0.3402114E-08 0.3407873E-08 0.3413529E-08 0.3419102E-08
 0.1246428E+07 0.3370885E-08 0.3377405E-08 0.3383830E-08 0.3390164E-08 0.3396404E-08 0.3402558E-08 0.3408623E-08 0.3414621E-08 0.3420535E-08 0.3426364E-08 0.3432151E-08 0.3437834E-08 0.3443433E-08
 0.1150101E+07 0.3395212E-08 0.3401764E-08 0.3408220E-08 0.3414585E-08 0.3420856E-08 0.3427041E-08 0.3433135E-08 0.3439162E-08 0.3445105E-08 0.3450962E-08 0.3456778E-08 0.3462489E-08 0.3468115E-08
 0.1061219E+07 0.3419889E-08 0.3426474E-08 0.3432962E-08 0.3439359E-08 0.3445662E-08 0.3451876E-08 0.3458001E-08 0.3464058E-08 0.3470030E-08 0.3475916E-08 0.3481760E-08 0.3487499E-08 0.3493153E-08
 0.9792057E+06 0.3444924E-08 0.3451542E-08 0.3458063E-08 0.3464492E-08 0.3470826E-08 0.3477072E-08 0.3483227E-08 0.3489314E-08 0.3495317E-08 0.3501232E-08 0.3507105E-08 0.3512873E-08 0.3518555E-08
 0.9035305E+06 0.3470323E-08 0.3476975E-08 0.3483529E-08 0.3489991E-08 0.3496357E-08 0.3502634E-08 0.3508821E-08 0.3514939E-08 0.3520971E-08 0.3526917E-08 0.3532819E-08 0.3538616E-08 0.3544326E-08
 0.8337036E+06 0.3496092E-08 0.3502778E-08 0.3509366E-08 0.3515861E-08 0.3522260E-08 0.3528570E-08 0.3534788E-08 0.3540937E-08 0.3547001E-08 0.3552976E-08 0.3558909E-08 0.3564735E-08 0.3570475E-08
 0.7692732E+06 0.3522239E-08 0.3528961E-08 0.3535583E-08 0.3542112E-08 0.3548544E-08 0.3554887E-08 0.3561137E-08 0.3567318E-08 0.3573413E-08 0.3579419E-08 0.3585382E-08 0.3591238E-08 0.3597007E-08
 0.7098220E+06 0.3548772E-08 0.3555528E-08 0.3562186E-08 0.3568749E-08 0.3575215E-08 0.3581591E-08 0.3587874E-08 0.3594087E-08 0.3600214E-08 0.3606252E-08 0.3612246E-08 0.3618132E-08 0.3623931E-08
 0.6549654E+06 0.3575696E-08 0.3582489E-08 0.3589182E-08 0.3595780E-08 0.3602280E-08 0.3608690E-08 0.3615006E-08 0.3621253E-08 0.3627412E-08 0.3633481E-08 0.3639507E-08 0.3645425E-08 0.3651254E-08
 0.6043482E+06 0.3603021E-08 0.3609851E-08 0.3616579E-08 0.3623213E-08 0.3629748E-08 0.3636193E-08 0.3642542E-08 0.3648822E-08 0.3655014E-08 0.3661116E-08 0.3667174E-08 0.3673123E-08 0.3678984E-08
 0.5576429E+06 0.3630753E-08 0.3637620E-08 0.3644386E-08 0.3651056E-08 0.3657626E-08 0.3664105E-08 0.3670490E-08 0.3676804E-08 0.3683029E-08 0.3689164E-08 0.3695255E-08 0.3701236E-08 0.3707128E-08
 0.5145470E+06 0.3644700E-08 0.3665806E-08 0.3672609E-08 0.3679315E-08 0.3685922E-08 0.3692437E-08 0.3698856E-08 0.3705205E-08 0.3711464E-08 0.3717632E-08 0.3723757E-08 0.3729770E-08 0.3735694E-08
 0.4747817E+06 0.3625203E-08 0.3694416E-08 0.3701257E-08 0.3708001E-08 0.3714644E-08 0.3721195E-08 0.3727650E-08 0.3734034E-08 0.3740328E-08 0.3746530E-08 0.3752688E-08 0.3758734E-08 0.3764691E-08
 0.4380895E+06 0.3606807E-08 0.3723459E-08 0.3730338E-08 0.3737120E-08 0.3743801E-08 0.3750389E-08 0.3756880E-08 0.3763299E-08 0.3769628E-08 0.3775865E-08 0.3782057E-08 0.3788137E-08 0.3794127E-08
 0.4042330E+06 0.3589477E-08 0.3717105E-08 0.3759862E-08 0.3766682E-08 0.3773401E-08 0.3780026E-08 0.3786554E-08 0.3793009E-08 0.3799374E-08 0.3805646E-08 0.3811873E-08 0.3817988E-08 0.3824011E-08
 0.3729929E+06 0.3573176E-08 0.3698374E-08 0.3789836E-08 0.3796695E-08 0.3803453E-08 0.3810116E-08 0.3816681E-08 0.3823173E-08 0.3829574E-08 0.3835883E-08 0.3842145E-08 0.3848294E-08 0.3854352E-08
 0.3441672E+06 0.3557874E-08 0.3680745E-08 0.3786758E-08 0.3827169E-08 0.3833965E-08 0.3840667E-08 0.3847270E-08 0.3853800E-08 0.3860238E-08 0.3866583E-08 0.3872881E-08 0.3879066E-08 0.3885158E-08
 0.3175692E+06 0.3543540E-08 0.3664182E-08 0.3768184E-08 0.3858112E-08 0.3864948E-08 0.3871689E-08 0.3878331E-08 0.3884899E-08 0.3891375E-08 0.3897757E-08 0.3904092E-08 0.3910312E-08 0.3916440E-08
 0.2930268E+06 0.3530146E-08 0.3648652E-08 0.3750728E-08 0.3842032E-08 0.3896411E-08 0.3903192E-08 0.3909873E-08 0.3916480E-08 0.3922994E-08 0.3929413E-08 0.3935786E-08 0.3942043E-08 0.3948207E-08
 0.2703810E+06 0.3517664E-08 0.3634123E-08 0.3734355E-08 0.3823947E-08 0.3905833E-08 0.3935185E-08 0.3941906E-08 0.3948553E-08 0.3955105E-08 0.3961563E-08 0.3967973E-08 0.3974267E-08 0.3980468E-08
 0.2494854E+06 0.3506072E-08 0.3620567E-08 0.3719032E-08 0.3806984E-08 0.3887323E-08 0.3961927E-08 0.3974440E-08 0.3981126E-08 0.3987719E-08 0.3994215E-08 0.4000664E-08 0.4006996E-08 0.4013234E-08
 0.2302046E+06 0.3495345E-08 0.3607956E-08 0.3704727E-08 0.3791109E-08 0.3869966E-08 0.3943155E-08 0.4007485E-08 0.4014212E-08 0.4020845E-08 0.4027380E-08 0.4033869E-08 0.4040239E-08 0.4046515E-08
 0.2124139E+06 0.3485461E-08 0.3596264E-08 0.3691412E-08 0.3776289E-08 0.3853728E-08 0.3925562E-08 0.3992888E-08 0.4047820E-08 0.4054494E-08 0.4061070E-08 0.4067598E-08 0.4074008E-08 0.4080322E-08
 0.1959980E+06 0.3476400E-08 0.3585468E-08 0.3679059E-08 0.3762494E-08 0.3838574E-08 0.3909110E-08 0.3975189E-08 0.4037824E-08 0.4088677E-08 0.4095294E-08 0.4101862E-08 0.4108312E-08 0.4114665E-08
 0.1808509E+06 0.3468144E-08 0.3575546E-08 0.3667642E-08 0.3749694E-08 0.3824472E-08 0.3893767E-08 0.3958651E-08 0.4020127E-08 0.4078559E-08 0.4130063E-08 0.4136674E-08 0.4143163E-08 0.4149557E-08
 0.1668743E+06 0.3460674E-08 0.3566476E-08 0.3657137E-08 0.3737864E-08 0.3811394E-08 0.3879498E-08 0.3943238E-08 0.4003605E-08 0.4060960E-08 0.4115696E-08 0.4168525E-08 0.4178574E-08 0.4185007E-08
 0.1539779E+06 0.3453974E-08 0.3558239E-08 0.3647524E-08 0.3726978E-08 0.3799311E-08 0.3866274E-08 0.3928919E-08 0.3988224E-08 0.4044547E-08 0.4098278E-08 0.4150119E-08 0.4199747E-08 0.4221029E-08
 0.1420782E+06 0.3448028E-08 0.3550817E-08 0.3638779E-08 0.3717013E-08 0.3788197E-08 0.3854068E-08 0.3915663E-08 0.3973950E-08 0.4029285E-08 0.4082055E-08 0.4132950E-08 0.4181656E-08 0.4228552E-08
 0.1310980E+06 0.3442823E-08 0.3544193E-08 0.3630885E-08 0.3707947E-08 0.3778030E-08 0.3842852E-08 0.3903441E-08 0.3960752E-08 0.4015142E-08 0.4066991E-08 0.4116981E-08 0.4164805E-08 0.4210838E-08
 0.1209665E+06 0.3438344E-08 0.3538350E-08 0.3623823E-08 0.3699759E-08 0.3768786E-08 0.3832601E-08 0.3892225E-08 0.3948603E-08 0.4002086E-08 0.4053053E-08 0.4102177E-08 0.4149157E-08 0.4194364E-08
 0.1116179E+06 0.3434581E-08 0.3533275E-08 0.3617577E-08 0.3692432E-08 0.3760444E-08 0.3823294E-08 0.3881993E-08 0.3937474E-08 0.3990089E-08 0.4040211E-08 0.4088505E-08 0.4134677E-08 0.4179093E-08
 0.1029919E+06 0.3431520E-08 0.3528954E-08 0.3612130E-08 0.3685947E-08 0.3752985E-08 0.3814909E-08 0.3872720E-08 0.3927342E-08 0.3979123E-08 0.4028436E-08 0.4075935E-08 0.4121333E-08 0.4164992E-08
 0.9503241E+05 0.3429152E-08 0.3525375E-08 0.3607468E-08 0.3680288E-08 0.3746391E-08 0.3807425E-08 0.3864384E-08 0.3918183E-08 0.3969165E-08 0.4017702E-08 0.4064439E-08 0.4109096E-08 0.4152029E-08
 0.8768810E+05 0.3427466E-08 0.3522524E-08 0.3603578E-08 0.3675440E-08 0.3740644E-08 0.3800825E-08 0.3856967E-08 0.3909974E-08 0.3960191E-08 0.4007983E-08 0.4053990E-08 0.4097936E-08 0.4140175E-08
 0.8091137E+05 0.3426455E-08 0.3520393E-08 0.3600447E-08 0.3671389E-08 0.3735730E-08 0.3795092E-08 0.3850448E-08 0.3902697E-08 0.3952179E-08 0.3999257E-08 0.4044563E-08 0.4087829E-08 0.4129402E-08
 0.7465836E+05 0.3426110E-08 0.3518971E-08 0.3598064E-08 0.3668122E-08 0.3731634E-08 0.3790209E-08 0.3844812E-08 0.3896332E-08 0.3945108E-08 0.3991502E-08 0.4036137E-08 0.4078749E-08 0.4119684E-08
 0.6888860E+05 0.3426424E-08 0.3518250E-08 0.3596419E-08 0.3665627E-08 0.3728343E-08 0.3786161E-08 0.3840041E-08 0.3890862E-08 0.3938962E-08 0.3984699E-08 0.4028689E-08 0.4070675E-08 0.4110998E-08
 0.6356473E+05 0.3427390E-08 0.3518220E-08 0.3595502E-08 0.3663893E-08 0.3725844E-08 0.3782936E-08 0.3836121E-08 0.3886271E-08 0.3933721E-08 0.3978828E-08 0.4022200E-08 0.4063585E-08 0.4103321E-08
 0.5865231E+05 0.3429002E-08 0.3518875E-08 0.3595304E-08 0.3662910E-08 0.3724127E-08 0.3780521E-08 0.3833039E-08 0.3882544E-08 0.3929371E-08 0.3973872E-08 0.4016651E-08 0.4057460E-08 0.4096634E-08
 0.5411953E+05 0.3431256E-08 0.3520209E-08 0.3595818E-08 0.3662670E-08 0.3723180E-08 0.3778905E-08 0.3830782E-08 0.3879668E-08 0.3925896E-08 0.3969817E-08 0.4012027E-08 0.4052283E-08 0.4090916E-08
 0.4993705E+05 0.3434146E-08 0.3522215E-08 0.3597036E-08 0.3663164E-08 0.3722996E-08 0.3778077E-08 0.3829338E-08 0.3877630E-08 0.3923284E-08 0.3966647E-08 0.4008310E-08 0.4048036E-08 0.4086152E-08
 0.4607781E+05 0.3437668E-08 0.3524888E-08 0.3598952E-08 0.3664384E-08 0.3723564E-08 0.3778027E-08 0.3828698E-08 0.3876419E-08 0.3921521E-08 0.3964349E-08 0.4005489E-08 0.4044705E-08 0.4082324E-08
 0.4251681E+05 0.3441821E-08 0.3528225E-08 0.3601562E-08 0.3666324E-08 0.3724879E-08 0.3778748E-08 0.3828851E-08 0.3876025E-08 0.3920597E-08 0.3962912E-08 0.4003548E-08 0.4042276E-08 0.4079418E-08
 0.3923102E+05 0.3446600E-08 0.3532220E-08 0.3604859E-08 0.3668980E-08 0.3726933E-08 0.3780232E-08 0.3829790E-08 0.3876438E-08 0.3920502E-08 0.3962323E-08 0.4002476E-08 0.4040736E-08 0.4077420E-08
 0.3619916E+05 0.3452004E-08 0.3536872E-08 0.3608840E-08 0.3672344E-08 0.3729721E-08 0.3782472E-08 0.3831507E-08 0.3877650E-08 0.3921226E-08 0.3962574E-08 0.4002264E-08 0.4040073E-08 0.4076318E-08
 0.3340161E+05 0.3458031E-08 0.3542177E-08 0.3613501E-08 0.3676414E-08 0.3733236E-08 0.3785463E-08 0.3833996E-08 0.3879654E-08 0.3922761E-08 0.3963655E-08 0.4002900E-08 0.4040277E-08 0.4076101E-08
 0.3082026E+05 0.3464681E-08 0.3548135E-08 0.3618841E-08 0.3681185E-08 0.3737476E-08 0.3789199E-08 0.3837249E-08 0.3882442E-08 0.3925100E-08 0.3965558E-08 0.4004376E-08 0.4041339E-08 0.4076759E-08
 0.2843840E+05 0.3471953E-08 0.3554742E-08 0.3624856E-08 0.3686656E-08 0.3742437E-08 0.3793675E-08 0.3841264E-08 0.3886010E-08 0.3928237E-08 0.3968277E-08 0.4006685E-08 0.4043251E-08 0.4078283E-08
 0.2624062E+05 0.3479847E-08 0.3562000E-08 0.3631546E-08 0.3692823E-08 0.3748115E-08 0.3798889E-08 0.3846034E-08 0.3890353E-08 0.3932165E-08 0.3971804E-08 0.4009820E-08 0.4046004E-08 0.4080664E-08
 0.2421268E+05 0.3488364E-08 0.3569907E-08 0.3638909E-08 0.3699686E-08 0.3754508E-08 0.3804838E-08 0.3851557E-08 0.3895465E-08 0.3936881E-08 0.3976135E-08 0.4013774E-08 0.4049593E-08 0.4083896E-08
 0.2234147E+05 0.3497505E-08 0.3578465E-08 0.3646946E-08 0.3707243E-08 0.3761616E-08 0.3811519E-08 0.3857831E-08 0.3901345E-08 0.3942381E-08 0.3981266E-08 0.4018544E-08 0.4054012E-08 0.4087973E-08
 0.2061487E+05 0.3507272E-08 0.3587674E-08 0.3655656E-08 0.3715494E-08 0.3769437E-08 0.3818931E-08 0.3864852E-08 0.3907990E-08 0.3948660E-08 0.3987192E-08 0.4024124E-08 0.4059256E-08 0.4092890E-08
 0.1902171E+05 0.3517667E-08 0.3597536E-08 0.3665041E-08 0.3724439E-08 0.3777970E-08 0.3827073E-08 0.3872621E-08 0.3915397E-08 0.3955718E-08 0.3993911E-08 0.4030511E-08 0.4065321E-08 0.4098641E-08
 0.1755167E+05 0.3528693E-08 0.3608052E-08 0.3675102E-08 0.3734079E-08 0.3787216E-08 0.3835946E-08 0.3881135E-08 0.3923565E-08 0.3963552E-08 0.4001421E-08 0.4037703E-08 0.4072205E-08 0.4105224E-08
 0.1619524E+05 0.3540352E-08 0.3619226E-08 0.3685840E-08 0.3744416E-08 0.3797177E-08 0.3845548E-08 0.3890395E-08 0.3932494E-08 0.3972161E-08 0.4009720E-08 0.4045698E-08 0.4079904E-08 0.4112635E-08
 0.1494364E+05 0.3552649E-08 0.3631060E-08 0.3697259E-08 0.3755452E-08 0.3807852E-08 0.3855882E-08 0.3900401E-08 0.3942184E-08 0.3981545E-08 0.4018807E-08 0.4054494E-08 0.4088418E-08 0.4120872E-08
 0.1378876E+05 0.3565586E-08 0.3643556E-08 0.3709360E-08 0.3767187E-08 0.3819245E-08 0.3866948E-08 0.3911154E-08 0.3952635E-08 0.3991703E-08 0.4028681E-08 0.4064090E-08 0.4097744E-08 0.4129935E-08
 0.1272313E+05 0.3579169E-08 0.3656720E-08 0.3722147E-08 0.3779626E-08 0.3831356E-08 0.3878747E-08 0.3922655E-08 0.3963848E-08 0.4002637E-08 0.4039343E-08 0.4074486E-08 0.4107882E-08 0.4139820E-08
 0.1173986E+05 0.3593400E-08 0.3670554E-08 0.3735623E-08 0.3792771E-08 0.3844189E-08 0.3891283E-08 0.3934907E-08 0.3975823E-08 0.4014346E-08 0.4050793E-08 0.4085682E-08 0.4118831E-08 0.4150529E-08
 0.1083258E+05 0.3608285E-08 0.3685062E-08 0.3749791E-08 0.3806624E-08 0.3857745E-08 0.3904557E-08 0.3947909E-08 0.3988563E-08 0.4026831E-08 0.4063032E-08 0.4097678E-08 0.4130591E-08 0.4162059E-08
 0.9995412E+04 0.3623828E-08 0.3700248E-08 0.3764655E-08 0.3821188E-08 0.3872028E-08 0.3918571E-08 0.3961665E-08 0.4002069E-08 0.4040094E-08 0.4076059E-08 0.4110475E-08 0.4143163E-08 0.4174411E-08
 0.9222945E+04 0.3640033E-08 0.3716115E-08 0.3780217E-08 0.3836467E-08 0.3887038E-08 0.3933326E-08 0.3976175E-08 0.4016341E-08 0.4054136E-08 0.4089876E-08 0.4124071E-08 0.4156545E-08 0.4187584E-08
 0.8510175E+04 0.3656903E-08 0.3732667E-08 0.3796480E-08 0.3852462E-08 0.3902779E-08 0.3948824E-08 0.3991440E-08 0.4031380E-08 0.4068955E-08 0.4104482E-08 0.4138467E-08 0.4170737E-08 0.4201576E-08
 0.7852490E+04 0.3674441E-08 0.3749906E-08 0.3813447E-08 0.3869174E-08 0.3919251E-08 0.3965066E-08 0.4007460E-08 0.4047185E-08 0.4084552E-08 0.4119875E-08 0.4153661E-08 0.4185737E-08 0.4216386E-08
 0.7245632E+04 0.3692648E-08 0.3767832E-08 0.3831116E-08 0.3886603E-08 0.3936453E-08 0.3982050E-08 0.4024234E-08 0.4063755E-08 0.4100924E-08 0.4136054E-08 0.4169650E-08 0.4201540E-08 0.4232009E-08
 0.6685674E+04 0.3711524E-08 0.3786444E-08 0.3849487E-08 0.3904748E-08 0.3954382E-08 0.3999773E-08 0.4041758E-08 0.4081086E-08 0.4118066E-08 0.4153013E-08 0.4186428E-08 0.4218143E-08 0.4248439E-08
 0.6168990E+04 0.3731067E-08 0.3805739E-08 0.3868555E-08 0.3923602E-08 0.3973034E-08 0.4018229E-08 0.4060026E-08 0.4099170E-08 0.4135971E-08 0.4170744E-08 0.4203988E-08 0.4235535E-08 0.4265667E-08
 0.5692237E+04 0.3751269E-08 0.3825710E-08 0.3888311E-08 0.3943157E-08 0.3992397E-08 0.4037408E-08 0.4079026E-08 0.4117996E-08 0.4154628E-08 0.4189235E-08 0.4222315E-08 0.4253703E-08 0.4283679E-08
