 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.6748706E+07 0.2010747E-07 0.2014085E-07 0.2017371E-07 0.2020611E-07 0.2023800E-07 0.2026944E-07 0.2030040E-07 0.2033102E-07 0.2036118E-07 0.2039090E-07 0.2042040E-07 0.2044935E-07 0.2047786E-07
 0.6227151E+07 0.2028285E-07 0.2031652E-07 0.2034968E-07 0.2038235E-07 0.2041452E-07 0.2044624E-07 0.2047747E-07 0.2050835E-07 0.2053878E-07 0.2056876E-07 0.2059851E-07 0.2062771E-07 0.2065647E-07
 0.5745903E+07 0.2046054E-07 0.2049451E-07 0.2052795E-07 0.2056091E-07 0.2059337E-07 0.2062536E-07 0.2065687E-07 0.2068801E-07 0.2071871E-07 0.2074896E-07 0.2077897E-07 0.2080843E-07 0.2083744E-07
 0.5301847E+07 0.2064058E-07 0.2067484E-07 0.2070858E-07 0.2074183E-07 0.2077457E-07 0.2080684E-07 0.2083863E-07 0.2087005E-07 0.2090102E-07 0.2093153E-07 0.2096180E-07 0.2099152E-07 0.2102079E-07
 0.4892109E+07 0.2082300E-07 0.2085756E-07 0.2089160E-07 0.2092515E-07 0.2095818E-07 0.2099073E-07 0.2102280E-07 0.2105450E-07 0.2108574E-07 0.2111652E-07 0.2114706E-07 0.2117704E-07 0.2120657E-07
 0.4514036E+07 0.2100785E-07 0.2104272E-07 0.2107706E-07 0.2111090E-07 0.2114423E-07 0.2117707E-07 0.2120943E-07 0.2124141E-07 0.2127293E-07 0.2130398E-07 0.2133479E-07 0.2136504E-07 0.2139482E-07
 0.4165181E+07 0.2119517E-07 0.2123036E-07 0.2126500E-07 0.2129915E-07 0.2133277E-07 0.2136591E-07 0.2139855E-07 0.2143081E-07 0.2146261E-07 0.2149394E-07 0.2152503E-07 0.2155555E-07 0.2158560E-07
 0.3843287E+07 0.2138502E-07 0.2142051E-07 0.2145547E-07 0.2148992E-07 0.2152384E-07 0.2155728E-07 0.2159021E-07 0.2162276E-07 0.2165485E-07 0.2168646E-07 0.2171783E-07 0.2174861E-07 0.2177894E-07
 0.3546269E+07 0.2157742E-07 0.2161323E-07 0.2164851E-07 0.2168326E-07 0.2171749E-07 0.2175123E-07 0.2178446E-07 0.2181731E-07 0.2184968E-07 0.2188157E-07 0.2191322E-07 0.2194429E-07 0.2197488E-07
 0.3272205E+07 0.2177243E-07 0.2180857E-07 0.2184416E-07 0.2187923E-07 0.2191377E-07 0.2194781E-07 0.2198134E-07 0.2201448E-07 0.2204715E-07 0.2207933E-07 0.2211127E-07 0.2214261E-07 0.2217348E-07
 0.3019322E+07 0.2197010E-07 0.2200656E-07 0.2204248E-07 0.2207787E-07 0.2211272E-07 0.2214707E-07 0.2218090E-07 0.2221435E-07 0.2224731E-07 0.2227979E-07 0.2231201E-07 0.2234364E-07 0.2237479E-07
 0.2785982E+07 0.2217047E-07 0.2220727E-07 0.2224351E-07 0.2227922E-07 0.2231439E-07 0.2234905E-07 0.2238320E-07 0.2241695E-07 0.2245021E-07 0.2248298E-07 0.2251550E-07 0.2254742E-07 0.2257885E-07
 0.2570675E+07 0.2237359E-07 0.2241073E-07 0.2244730E-07 0.2248334E-07 0.2251883E-07 0.2255382E-07 0.2258827E-07 0.2262233E-07 0.2265590E-07 0.2268897E-07 0.2272179E-07 0.2275400E-07 0.2278572E-07
 0.2372008E+07 0.2257952E-07 0.2261700E-07 0.2265391E-07 0.2269028E-07 0.2272610E-07 0.2276140E-07 0.2279618E-07 0.2283055E-07 0.2286443E-07 0.2289780E-07 0.2293092E-07 0.2296343E-07 0.2299544E-07
 0.2188694E+07 0.2278831E-07 0.2282613E-07 0.2286338E-07 0.2290009E-07 0.2293624E-07 0.2297187E-07 0.2300697E-07 0.2304166E-07 0.2307585E-07 0.2310953E-07 0.2314296E-07 0.2317576E-07 0.2320808E-07
 0.2019547E+07 0.2300000E-07 0.2303818E-07 0.2307578E-07 0.2311283E-07 0.2314931E-07 0.2318527E-07 0.2322069E-07 0.2325571E-07 0.2329021E-07 0.2332421E-07 0.2335795E-07 0.2339106E-07 0.2342367E-07
 0.1863472E+07 0.2321466E-07 0.2325320E-07 0.2329114E-07 0.2332854E-07 0.2336536E-07 0.2340166E-07 0.2343741E-07 0.2347275E-07 0.2350758E-07 0.2354189E-07 0.2357595E-07 0.2360937E-07 0.2364228E-07
 0.1719458E+07 0.2343234E-07 0.2347124E-07 0.2350954E-07 0.2354729E-07 0.2358446E-07 0.2362109E-07 0.2365718E-07 0.2369285E-07 0.2372801E-07 0.2376264E-07 0.2379701E-07 0.2383075E-07 0.2386397E-07
 0.1586575E+07 0.2365310E-07 0.2369236E-07 0.2373102E-07 0.2376912E-07 0.2380664E-07 0.2384363E-07 0.2388005E-07 0.2391606E-07 0.2395155E-07 0.2398651E-07 0.2402120E-07 0.2405526E-07 0.2408879E-07
 0.1463961E+07 0.2387699E-07 0.2391662E-07 0.2395565E-07 0.2399411E-07 0.2403199E-07 0.2406932E-07 0.2410609E-07 0.2414244E-07 0.2417826E-07 0.2421355E-07 0.2424858E-07 0.2428295E-07 0.2431680E-07
 0.1350823E+07 0.2410407E-07 0.2414408E-07 0.2418348E-07 0.2422231E-07 0.2426054E-07 0.2429823E-07 0.2433535E-07 0.2437204E-07 0.2440821E-07 0.2444384E-07 0.2447919E-07 0.2451390E-07 0.2454807E-07
 0.1246428E+07 0.2433441E-07 0.2437480E-07 0.2441458E-07 0.2445378E-07 0.2449238E-07 0.2453043E-07 0.2456790E-07 0.2460494E-07 0.2464145E-07 0.2467742E-07 0.2471312E-07 0.2474815E-07 0.2478265E-07
 0.1150101E+07 0.2456806E-07 0.2460884E-07 0.2464900E-07 0.2468858E-07 0.2472755E-07 0.2476596E-07 0.2480380E-07 0.2484120E-07 0.2487806E-07 0.2491437E-07 0.2495041E-07 0.2498578E-07 0.2502061E-07
 0.1061219E+07 0.2480510E-07 0.2484628E-07 0.2488682E-07 0.2492678E-07 0.2496613E-07 0.2500491E-07 0.2504311E-07 0.2508087E-07 0.2511809E-07 0.2515475E-07 0.2519113E-07 0.2522685E-07 0.2526202E-07
 0.9792057E+06 0.2504559E-07 0.2508716E-07 0.2512810E-07 0.2516845E-07 0.2520817E-07 0.2524733E-07 0.2528590E-07 0.2532403E-07 0.2536161E-07 0.2539863E-07 0.2543536E-07 0.2547142E-07 0.2550693E-07
 0.9035305E+06 0.2528959E-07 0.2533157E-07 0.2537290E-07 0.2541364E-07 0.2545376E-07 0.2549330E-07 0.2553224E-07 0.2557074E-07 0.2560869E-07 0.2564606E-07 0.2568316E-07 0.2571957E-07 0.2575543E-07
 0.8337036E+06 0.2548919E-07 0.2557956E-07 0.2562130E-07 0.2566244E-07 0.2570295E-07 0.2574288E-07 0.2578220E-07 0.2582108E-07 0.2585939E-07 0.2589714E-07 0.2593460E-07 0.2597136E-07 0.2600757E-07
 0.7692732E+06 0.2546798E-07 0.2583121E-07 0.2587337E-07 0.2591491E-07 0.2595582E-07 0.2599614E-07 0.2603585E-07 0.2607511E-07 0.2611380E-07 0.2615192E-07 0.2618974E-07 0.2622687E-07 0.2626343E-07
 0.7098220E+06 0.2545076E-07 0.2608660E-07 0.2612917E-07 0.2617112E-07 0.2621243E-07 0.2625315E-07 0.2629326E-07 0.2633290E-07 0.2637198E-07 0.2641047E-07 0.2644867E-07 0.2648617E-07 0.2652309E-07
 0.6549654E+06 0.2543746E-07 0.2624255E-07 0.2638879E-07 0.2643116E-07 0.2647288E-07 0.2651400E-07 0.2655450E-07 0.2659454E-07 0.2663401E-07 0.2667288E-07 0.2671146E-07 0.2674933E-07 0.2678662E-07
 0.6043482E+06 0.2542805E-07 0.2622465E-07 0.2665229E-07 0.2669508E-07 0.2673722E-07 0.2677875E-07 0.2681966E-07 0.2686010E-07 0.2689996E-07 0.2693922E-07 0.2697819E-07 0.2701643E-07 0.2705410E-07
 0.5576429E+06 0.2542248E-07 0.2621088E-07 0.2688697E-07 0.2696298E-07 0.2700554E-07 0.2704749E-07 0.2708881E-07 0.2712966E-07 0.2716992E-07 0.2720957E-07 0.2724893E-07 0.2728756E-07 0.2732560E-07
 0.5145470E+06 0.2542071E-07 0.2620118E-07 0.2687012E-07 0.2723494E-07 0.2727793E-07 0.2732030E-07 0.2736204E-07 0.2740329E-07 0.2744396E-07 0.2748401E-07 0.2752377E-07 0.2756279E-07 0.2760121E-07
 0.4747817E+06 0.2542270E-07 0.2619552E-07 0.2685755E-07 0.2744688E-07 0.2755445E-07 0.2759725E-07 0.2763941E-07 0.2768109E-07 0.2772217E-07 0.2776263E-07 0.2780278E-07 0.2784220E-07 0.2788101E-07
 0.4380895E+06 0.2542842E-07 0.2619385E-07 0.2684921E-07 0.2743233E-07 0.2783520E-07 0.2787844E-07 0.2792103E-07 0.2796313E-07 0.2800463E-07 0.2804550E-07 0.2808607E-07 0.2812588E-07 0.2816509E-07
 0.4042330E+06 0.2543785E-07 0.2619614E-07 0.2684505E-07 0.2742219E-07 0.2794732E-07 0.2816395E-07 0.2820697E-07 0.2824951E-07 0.2829142E-07 0.2833272E-07 0.2837370E-07 0.2841392E-07 0.2845354E-07
 0.3729929E+06 0.2545096E-07 0.2620235E-07 0.2684503E-07 0.2741639E-07 0.2793606E-07 0.2841676E-07 0.2849733E-07 0.2854030E-07 0.2858265E-07 0.2862437E-07 0.2866577E-07 0.2870641E-07 0.2874643E-07
 0.3441672E+06 0.2546772E-07 0.2621244E-07 0.2684912E-07 0.2741489E-07 0.2792929E-07 0.2840495E-07 0.2879220E-07 0.2883561E-07 0.2887840E-07 0.2892055E-07 0.2896238E-07 0.2900344E-07 0.2904387E-07
 0.3175692E+06 0.2548811E-07 0.2622640E-07 0.2685727E-07 0.2741765E-07 0.2792696E-07 0.2839775E-07 0.2883755E-07 0.2913553E-07 0.2917876E-07 0.2922135E-07 0.2926362E-07 0.2930510E-07 0.2934596E-07
 0.2930268E+06 0.2551211E-07 0.2624419E-07 0.2686946E-07 0.2742464E-07 0.2792903E-07 0.2839512E-07 0.2883040E-07 0.2924180E-07 0.2948384E-07 0.2952687E-07 0.2956958E-07 0.2961150E-07 0.2965278E-07
 0.2703810E+06 0.2553972E-07 0.2626580E-07 0.2688566E-07 0.2743581E-07 0.2793546E-07 0.2839701E-07 0.2882793E-07 0.2923509E-07 0.2962109E-07 0.2983721E-07 0.2988036E-07 0.2992272E-07 0.2996444E-07
 0.2494854E+06 0.2557091E-07 0.2629120E-07 0.2690584E-07 0.2745115E-07 0.2794621E-07 0.2840339E-07 0.2883009E-07 0.2923316E-07 0.2961517E-07 0.2997890E-07 0.3019607E-07 0.3023888E-07 0.3028104E-07
 0.2302046E+06 0.2560568E-07 0.2632039E-07 0.2692999E-07 0.2747061E-07 0.2796126E-07 0.2841422E-07 0.2883685E-07 0.2923597E-07 0.2961414E-07 0.2997412E-07 0.3032070E-07 0.3056008E-07 0.3060268E-07
 0.2124139E+06 0.2564401E-07 0.2635334E-07 0.2695808E-07 0.2749419E-07 0.2798058E-07 0.2842946E-07 0.2884817E-07 0.2924347E-07 0.2961794E-07 0.2997431E-07 0.3031733E-07 0.3064497E-07 0.3092947E-07
 0.1959980E+06 0.2568592E-07 0.2639005E-07 0.2699010E-07 0.2752186E-07 0.2800413E-07 0.2844908E-07 0.2886401E-07 0.2925564E-07 0.2962653E-07 0.2997941E-07 0.3031900E-07 0.3064330E-07 0.3095491E-07
 0.1808509E+06 0.2573138E-07 0.2643050E-07 0.2702604E-07 0.2755359E-07 0.2803191E-07 0.2847307E-07 0.2888435E-07 0.2927243E-07 0.2963988E-07 0.2998939E-07 0.3032567E-07 0.3064674E-07 0.3095519E-07
 0.1668743E+06 0.2578041E-07 0.2647471E-07 0.2706589E-07 0.2758939E-07 0.2806388E-07 0.2850139E-07 0.2890915E-07 0.2929381E-07 0.2965794E-07 0.3000421E-07 0.3033730E-07 0.3065526E-07 0.3096065E-07
 0.1539779E+06 0.2583300E-07 0.2652265E-07 0.2710964E-07 0.2762924E-07 0.2810005E-07 0.2853403E-07 0.2893840E-07 0.2931977E-07 0.2968068E-07 0.3002384E-07 0.3035385E-07 0.3066880E-07 0.3097126E-07
 0.1420782E+06 0.2588917E-07 0.2657434E-07 0.2715728E-07 0.2767313E-07 0.2814039E-07 0.2857097E-07 0.2897207E-07 0.2935027E-07 0.2970809E-07 0.3004824E-07 0.3037528E-07 0.3068735E-07 0.3098696E-07
 0.1310980E+06 0.2594891E-07 0.2662978E-07 0.2720883E-07 0.2772106E-07 0.2818489E-07 0.2861221E-07 0.2901016E-07 0.2938529E-07 0.2974014E-07 0.3007738E-07 0.3040158E-07 0.3071085E-07 0.3100773E-07
 0.1209665E+06 0.2601224E-07 0.2668898E-07 0.2726428E-07 0.2777302E-07 0.2823356E-07 0.2865773E-07 0.2905264E-07 0.2942483E-07 0.2977681E-07 0.3011126E-07 0.3043270E-07 0.3073929E-07 0.3103354E-07
 0.1116179E+06 0.2607918E-07 0.2675193E-07 0.2732363E-07 0.2782903E-07 0.2828640E-07 0.2870753E-07 0.2909952E-07 0.2946887E-07 0.2981809E-07 0.3014984E-07 0.3046863E-07 0.3077263E-07 0.3106435E-07
 0.1029919E+06 0.2614973E-07 0.2681866E-07 0.2738690E-07 0.2788907E-07 0.2834339E-07 0.2876161E-07 0.2915079E-07 0.2951741E-07 0.2986397E-07 0.3019313E-07 0.3050936E-07 0.3081087E-07 0.3110015E-07
 0.9503241E+05 0.2622391E-07 0.2688918E-07 0.2745409E-07 0.2795317E-07 0.2840456E-07 0.2881996E-07 0.2920644E-07 0.2957043E-07 0.2991443E-07 0.3024109E-07 0.3055487E-07 0.3085398E-07 0.3114091E-07
 0.8768810E+05 0.2630175E-07 0.2696350E-07 0.2752523E-07 0.2802132E-07 0.2846990E-07 0.2888261E-07 0.2926648E-07 0.2962794E-07 0.2996948E-07 0.3029374E-07 0.3060516E-07 0.3090196E-07 0.3118662E-07
 0.8091137E+05 0.2638326E-07 0.2704164E-07 0.2760031E-07 0.2809355E-07 0.2853942E-07 0.2894954E-07 0.2933092E-07 0.2968994E-07 0.3002912E-07 0.3035107E-07 0.3066021E-07 0.3095479E-07 0.3123728E-07
 0.7465836E+05 0.2646847E-07 0.2712363E-07 0.2767937E-07 0.2816987E-07 0.2861315E-07 0.2902077E-07 0.2939975E-07 0.2975644E-07 0.3009335E-07 0.3041308E-07 0.3072003E-07 0.3101248E-07 0.3129287E-07
 0.6888860E+05 0.2655740E-07 0.2720949E-07 0.2776242E-07 0.2825030E-07 0.2869109E-07 0.2909633E-07 0.2947300E-07 0.2982745E-07 0.3016217E-07 0.3047977E-07 0.3078462E-07 0.3107501E-07 0.3135339E-07
 0.6356473E+05 0.2665010E-07 0.2729924E-07 0.2784949E-07 0.2833486E-07 0.2877326E-07 0.2917621E-07 0.2955068E-07 0.2990298E-07 0.3023560E-07 0.3055115E-07 0.3085398E-07 0.3114241E-07 0.3141885E-07
 0.5865231E+05 0.2674657E-07 0.2739291E-07 0.2794060E-07 0.2842357E-07 0.2885969E-07 0.2926046E-07 0.2963280E-07 0.2998304E-07 0.3031365E-07 0.3062723E-07 0.3092813E-07 0.3121466E-07 0.3148925E-07
 0.5411953E+05 0.2684687E-07 0.2749054E-07 0.2803579E-07 0.2851647E-07 0.2895041E-07 0.2934907E-07 0.2971940E-07 0.3006765E-07 0.3039633E-07 0.3070804E-07 0.3100708E-07 0.3129180E-07 0.3156460E-07
 0.4993705E+05 0.2695103E-07 0.2759216E-07 0.2813508E-07 0.2861357E-07 0.2904543E-07 0.2944209E-07 0.2981048E-07 0.3015684E-07 0.3048368E-07 0.3079358E-07 0.3109084E-07 0.3137382E-07 0.3164492E-07
 0.4607781E+05 0.2705909E-07 0.2769781E-07 0.2823851E-07 0.2871493E-07 0.2914480E-07 0.2953955E-07 0.2990608E-07 0.3025064E-07 0.3057571E-07 0.3088388E-07 0.3117944E-07 0.3146075E-07 0.3173021E-07
 0.4251681E+05 0.2717108E-07 0.2780753E-07 0.2834613E-07 0.2882056E-07 0.2924854E-07 0.2964147E-07 0.3000623E-07 0.3034906E-07 0.3067245E-07 0.3097897E-07 0.3127289E-07 0.3155261E-07 0.3182051E-07
 0.3923102E+05 0.2728706E-07 0.2792135E-07 0.2845796E-07 0.2893051E-07 0.2935670E-07 0.2974789E-07 0.3011097E-07 0.3045215E-07 0.3077393E-07 0.3107887E-07 0.3137124E-07 0.3164943E-07 0.3191583E-07
 0.3619916E+05 0.2740706E-07 0.2803933E-07 0.2857406E-07 0.2904483E-07 0.2946930E-07 0.2985885E-07 0.3022032E-07 0.3055994E-07 0.3088018E-07 0.3118362E-07 0.3147450E-07 0.3175123E-07 0.3201620E-07
 0.3340161E+05 0.2753115E-07 0.2816150E-07 0.2869446E-07 0.2916355E-07 0.2958641E-07 0.2997439E-07 0.3033434E-07 0.3067246E-07 0.3099124E-07 0.3129325E-07 0.3158271E-07 0.3185806E-07 0.3212165E-07
 0.3082026E+05 0.2765936E-07 0.2828793E-07 0.2881923E-07 0.2928672E-07 0.2970806E-07 0.3009455E-07 0.3045306E-07 0.3078977E-07 0.3110716E-07 0.3140780E-07 0.3169591E-07 0.3196994E-07 0.3223223E-07
 0.2843840E+05 0.2779176E-07 0.2841867E-07 0.2894840E-07 0.2941440E-07 0.2983429E-07 0.3021939E-07 0.3057653E-07 0.3091190E-07 0.3122797E-07 0.3152732E-07 0.3181414E-07 0.3208691E-07 0.3234796E-07
 0.2624062E+05 0.2792840E-07 0.2855376E-07 0.2908203E-07 0.2954664E-07 0.2996517E-07 0.3034895E-07 0.3070480E-07 0.3103890E-07 0.3135372E-07 0.3165185E-07 0.3193745E-07 0.3220902E-07 0.3246890E-07
 0.2421268E+05 0.2806934E-07 0.2869328E-07 0.2922019E-07 0.2968348E-07 0.3010075E-07 0.3048328E-07 0.3083792E-07 0.3117082E-07 0.3148447E-07 0.3178143E-07 0.3206588E-07 0.3233632E-07 0.3259507E-07
 0.2234147E+05 0.2821465E-07 0.2883727E-07 0.2936292E-07 0.2982500E-07 0.3024108E-07 0.3062245E-07 0.3097595E-07 0.3130772E-07 0.3162026E-07 0.3191612E-07 0.3219949E-07 0.3246885E-07 0.3272654E-07
 0.2061487E+05 0.2836438E-07 0.2898581E-07 0.2951030E-07 0.2997125E-07 0.3038623E-07 0.3076651E-07 0.3111894E-07 0.3144966E-07 0.3176115E-07 0.3205598E-07 0.3233832E-07 0.3260667E-07 0.3286336E-07
 0.1902171E+05 0.2851861E-07 0.2913895E-07 0.2966239E-07 0.3012230E-07 0.3053625E-07 0.3091553E-07 0.3126696E-07 0.3159669E-07 0.3190720E-07 0.3220107E-07 0.3248243E-07 0.3274983E-07 0.3300558E-07
 0.1755167E+05 0.2867741E-07 0.2929678E-07 0.2981925E-07 0.3027821E-07 0.3069122E-07 0.3106957E-07 0.3142007E-07 0.3174888E-07 0.3205848E-07 0.3235143E-07 0.3263190E-07 0.3289840E-07 0.3315326E-07
 0.1619524E+05 0.2884084E-07 0.2945935E-07 0.2998096E-07 0.3043906E-07 0.3085121E-07 0.3122869E-07 0.3157834E-07 0.3190629E-07 0.3221504E-07 0.3250715E-07 0.3278676E-07 0.3305243E-07 0.3330646E-07
 0.1494364E+05 0.2900899E-07 0.2962675E-07 0.3014759E-07 0.3060490E-07 0.3101627E-07 0.3139297E-07 0.3174183E-07 0.3206899E-07 0.3237695E-07 0.3266828E-07 0.3294711E-07 0.3321199E-07 0.3346524E-07
 0.1378876E+05 0.2918192E-07 0.2979904E-07 0.3031920E-07 0.3077583E-07 0.3118649E-07 0.3156247E-07 0.3191062E-07 0.3223705E-07 0.3254429E-07 0.3283489E-07 0.3311299E-07 0.3337714E-07 0.3362967E-07
 0.1272313E+05 0.2935971E-07 0.2997630E-07 0.3049589E-07 0.3095190E-07 0.3136193E-07 0.3173727E-07 0.3208477E-07 0.3241055E-07 0.3271712E-07 0.3300705E-07 0.3328447E-07 0.3354796E-07 0.3379981E-07
 0.1173986E+05 0.2954244E-07 0.3015861E-07 0.3067771E-07 0.3113320E-07 0.3154268E-07 0.3191745E-07 0.3226436E-07 0.3258954E-07 0.3289551E-07 0.3318483E-07 0.3346164E-07 0.3372450E-07 0.3397574E-07
 0.1083258E+05 0.2973019E-07 0.3034604E-07 0.3086475E-07 0.3131979E-07 0.3172880E-07 0.3210307E-07 0.3244946E-07 0.3277411E-07 0.3307953E-07 0.3336830E-07 0.3364454E-07 0.3390684E-07 0.3415751E-07
 0.9995412E+04 0.2992303E-07 0.3053867E-07 0.3105708E-07 0.3151176E-07 0.3192036E-07 0.3229420E-07 0.3264014E-07 0.3296431E-07 0.3326925E-07 0.3355753E-07 0.3383326E-07 0.3409505E-07 0.3434520E-07
 0.9222945E+04 0.3012103E-07 0.3073658E-07 0.3125477E-07 0.3170917E-07 0.3211744E-07 0.3249092E-07 0.3283647E-07 0.3316023E-07 0.3346474E-07 0.3375257E-07 0.3402785E-07 0.3428917E-07 0.3453885E-07
 0.8510175E+04 0.3032427E-07 0.3093982E-07 0.3145788E-07 0.3191208E-07 0.3232010E-07 0.3269328E-07 0.3303850E-07 0.3336191E-07 0.3366605E-07 0.3395349E-07 0.3422837E-07 0.3448928E-07 0.3473854E-07
 0.7852490E+04 0.3053281E-07 0.3114846E-07 0.3166649E-07 0.3212056E-07 0.3252839E-07 0.3290133E-07 0.3324629E-07 0.3356941E-07 0.3387323E-07 0.3416034E-07 0.3443486E-07 0.3469541E-07 0.3494430E-07
 0.7245632E+04 0.3074670E-07 0.3136255E-07 0.3188062E-07 0.3233464E-07 0.3274236E-07 0.3311514E-07 0.3345989E-07 0.3378277E-07 0.3408632E-07 0.3437315E-07 0.3464737E-07 0.3490760E-07 0.3515616E-07
 0.6685674E+04 0.3096597E-07 0.3158212E-07 0.3210033E-07 0.3255437E-07 0.3296203E-07 0.3333471E-07 0.3367931E-07 0.3400201E-07 0.3430535E-07 0.3459195E-07 0.3486591E-07 0.3512587E-07 0.3537415E-07
 0.6168990E+04 0.3119065E-07 0.3180719E-07 0.3232561E-07 0.3277975E-07 0.3318742E-07 0.3356005E-07 0.3390456E-07 0.3422713E-07 0.3453031E-07 0.3481672E-07 0.3509048E-07 0.3535021E-07 0.3559825E-07
 0.5692237E+04 0.3142074E-07 0.3203776E-07 0.3255646E-07 0.3301076E-07 0.3341851E-07 0.3379114E-07 0.3413561E-07 0.3445810E-07 0.3476117E-07 0.3504744E-07 0.3532103E-07 0.3558058E-07 0.3582841E-07
