#  Computed using PBH limits in DarkSUSY 5.1.2
#  by adding the following code snippets to
#  test/dstest-ucmh.h, along with relevant
#  declarations.
#
#      call dspbh_init
#      do i = 0, 5263
#        k = 10.d0**(2.d0 + dble(i)/2000.d0*8.d0)
#        betashare = dspbh_limits(k)
#        log10PR = zeroin(0.d0, -10.d0, diff_PR, 1.d-5)
#        write(*,*) k, log10PR
#      enddo
#
#      double precision function diff_PR(logP)
#      implicit none
#      double precision, intent(IN) :: logP
#      double precision :: betashare, dsucmh_beta_generalised
#      common /adhoc/betashare
#      diff_PR =       dsucmh_beta_generalised(logP,1.d0/3.d0,5.d0) - betashare
#      end function diff_PR
#
#  Pat Scott Nov 3 2015
#
#  k (Mpc^-1)               log10(P_R max)
   4055085.3544838349       -2.5166770656761583
   4092606.5973001095       -2.5168334292805636
   4130475.0199016104       -2.5168335643465998
   4168693.8347033551       -2.5168466952807971
   4207266.2838444375       -2.5171506272343587
   4246195.6394631304       -2.5174543085709979
   4285485.2039743923       -2.5177577824166755
   4325138.3103500884       -2.5180610490521329
   4365158.3224016568       -2.5183172318617006
   4405548.6350655342       -2.5183173664378851
   4446312.6746910838       -2.5183175010140286
   4487453.8993313229       -2.5185330433901054
   4528975.7990362039       -2.5188357813108140
   4570881.8961487515       -2.5190574566773973
   4613175.7456037905       -2.5190575910294752
   4655860.9352295911       -2.5190577253815127
   4698941.0860521514       -2.5193069068381715
   4742419.8526024483       -2.5196090159726374
   4786300.9232263807       -2.5197962276376829
   4830588.0203977283       -2.5197963617108350
   4875284.9010338597       -2.5197964957839423
   4920395.3568145111       -2.5197966298570051
   4965923.2145033581       -2.5197967639300236
   5011872.3362727249       -2.5197968980029977
   5058246.6200311370       -2.5197970320759269
   5105049.9997540647       -2.5197971661488117
   5152286.4458175618       -2.5197973002216525
   5199959.9653351624       -2.5197974342944485
   5248074.6024977230       -2.5199805734006704
   5296634.4389165808       -2.5202821797414741
   5345643.5939697139       -2.5205835631952098
   5395106.2251512790       -2.5208847255813374
   5445026.5284242090       -2.5211856688953573
   5495408.7385762483       -2.5212703778481695
   5546257.1295791045       -2.5212705114406084
   5597576.0149511043       -2.5213534185741113
   5649369.7481230227       -2.5216540249720834
   5701642.7228074782       -2.5219544180631606
   5754399.3733715666       -2.5222546002975990
   5807644.1752131237       -2.5225545741971964
   5861381.6451402847       -2.5227382916961569
   5915616.3417547429       -2.5227384248317728
   5970352.8658383656       -2.5227385579673482
   6025595.8607435813       -2.5308177157818057
   6081350.0127871763       -2.5392164789571128
   6137620.0516479453       -2.5435019516871002
   6194410.7507678121       -2.5435020789288472
   6251726.9277568618       -2.5435134403538115
   6309573.4448019303       -2.5437998251531764
   6367955.2090791622       -2.5440860429754535
   6426877.1731701940       -2.5443720948024895
   6486344.3354823878       -2.5446529815805956
   6546361.7406727476       -2.5448955130071211
   6606934.4800759647       -2.5448956398891798
   6668067.6921362188       -2.5448957667712064
   6729766.5628431821       -2.5450979883038007
   6792036.3261718433       -2.5453834569274947
   6854882.2645266205       -2.5456699548464483
   6918309.7091893628       -2.5459547428600691
   6982324.0407717191       -2.5462393481143675
   7046930.6896714671       -2.5462906767453464
   7112135.1365332957       -2.5462908031012810
   7177942.9127136152       -2.5463980006941362
   7244359.6007499062       -2.5466823217250742
   7311390.8348341724       -2.5469664605946334
   7379042.3012910150       -2.5469857213390230
   7447319.7390598888       -2.5469858474970857
   7516228.9401820609       -2.5471248533190654
   7585775.7502918355       -2.5474087088968727
   7655966.0691125691       -2.5476923829114373
   7726805.8509570211       -2.5479758755966073
   7798301.1052325936       -2.5482591871861811
   7870457.8969509844       -2.5483721739210412
   7943282.3472428219       -2.5483722996853300
   8016780.6338767894       -2.5484171189775928
   8090958.9917838294       -2.5487001489352692
   8165823.7135859225       -2.5489829983947780
   8241381.1501300298       -2.5492656675893293
   8317637.7110267086       -2.5495481567518290
   8394599.8651939817       -2.5497543058763630
   8472274.1414059624       -2.5497544312493550
   8550667.1288468409       -2.5497545566223123
   8629785.4776697028       -2.5499878395003441
   8709635.8995608147       -2.5502698692469954
   8790225.1683088429       -2.5505517197866627
   8871560.1203796174       -2.5508333913499457
   8953647.6554959379       -2.5511148841667359
   9036494.7372230235       -2.5511322693900311
   9120108.3935590964       -2.5511323943741542
   9204495.7175317220       -2.5512718025991963
   9289663.8677993622       -2.5515530174339598
   9375620.0692588110       -2.5518196492488969
   9462371.6136579290       -2.5518197740394979
   9549925.8602143694       -2.5518198988300638
   9638290.2362397052       -2.5519907183883079
   9727472.2377696615       -2.5522714779845264
   9817479.4301998448       -2.5525520599968536
   9908319.4489276856       -2.5528324646495895
   10000000.000000000       -2.5531126921659846
   10092528.860766834       -2.5531912217888140
   10185913.880541170       -2.5531913461941671
   10280162.981264725       -2.5532689056038116
   10375284.158180127       -2.5535488576324759
   10471285.480508985       -2.5538286330909838
   10568175.092136586       -2.5541082321988218
   10665961.212302567       -2.5543876551744482
   10764652.136298349       -2.5545584424841756
   10864256.236170644       -2.5545585665066657
   10964781.961431852       -2.5545586905291215
   11066237.839776654       -2.5548225693757036
   11168632.477805613       -2.5551015428404913
   11271974.561755093       -2.5553803409425027
   11376272.858234311       -2.5556589638960250
   11481536.214968817       -2.5559214617021730
   11587773.561551262       -2.5559215853440991
   11694993.910198700       -2.5559217089859909
   11803206.356517298       -2.5560926338327201
   11912420.080273738       -2.5563708097615829
   12022644.346174130       -2.5566015887702047
   12133888.504649762       -2.5566017122226454
   12246161.992650490       -2.5566018356750519
   12359474.334445095       -2.5568037844565779
   12473835.142429432       -2.5570815147722596
   12589254.117941663       -2.5573590712357954
   12705741.052085420       -2.5576364540575054
   12823305.826560205       -2.5579136634474198
   12941958.414499864       -2.5579584751482232
   13061708.881318405       -2.5579585982234421
   13182567.385564074       -2.5580681952008346
   13304544.179780900       -2.5583451348493140
   13427649.611378642       -2.5586219016022818
   13551894.123510350       -2.5588984956691574
   13677288.255958494       -2.5591749172593055
   13803842.646028839       -2.5593110986337959
   13931568.029453035       -2.5593112213340539
   14060475.241299128       -2.5593290100506332
   14190575.216890926       -2.5596051633862107
   14321878.992735425       -2.5598811447804319
   14454397.707459280       -2.5599860495078413
   14588142.602753473       -2.5599861720214019
   14723125.024327194       -2.5600349922953995
   14859356.422870059       -2.5603107062690125
   14996848.355023740       -2.5605862488366782
   15135612.484362071       -2.5608616202077545
   15275660.582380733       -2.5611368205916021
   15417004.529495584       -2.5613325091672410
   15559656.316050751       -2.5613326313091753
   15703628.043335514       -2.5613327534510750
   15848931.924611142       -2.5615651673804569
   15995580.286146678       -2.5618399313781945
   16143585.568264870       -2.5621145251333428
   16292960.326397214       -2.5623889488550482
   16443717.232149323       -2.5626632027523346
   16595869.074375598       -2.5626750123320345
   16749428.760264382       -2.5626751341045297
   16904409.316432633       -2.5628160877159680
   17060823.890031245       -2.5630900774892984
   17218685.749860059       -2.5633638979720756
   17378008.287493762       -2.5636375493726429
   17538805.018417604       -2.5639110318990781
   17701089.583174221       -2.5640133395180582
   17864875.748520497       -2.5640134609233645
   18030177.408595700       -2.5640634870611732
   18197008.586099826       -2.5643367069417207
   18365383.433483474       -2.5646095421652513
   18535316.234148104       -2.5646808488711450
   18706821.403658018       -2.5646809699128856
   18879913.490962926       -2.5647615304192422
   19054607.179632481       -2.5650339296718800
   19230917.289101575       -2.5653061819340310
   19408858.775927793       -2.5655782874559994
   19588446.735059891       -2.5658502463788126
   19769696.401118621       -2.5660113992127216
   19952623.149688788       -2.5660115199356657
   20137242.498623896       -2.5660116406585813
   20323570.109362207       -2.5662735920017647
   20511621.788255669       -2.5665501759007174
   20701413.487910412       -2.5668216128975230
   20892961.308540408       -2.5670929027069223
   21086281.499332886       -2.5673434415933092
   21281390.459827133       -2.5673435619968279
   21478304.741305333       -2.5673436824003177
   21677041.048196964       -2.5675152039338798
   21877616.239495520       -2.5677860269951585
   22080047.330189016       -2.5680566487949368
   22284351.492703032       -2.5683271744612326
   22490546.058357827       -2.5685975909129555
   22698648.518838212       -2.5686666941530354
   22908676.527677748       -2.5686668142222455
   23120647.901755940       -2.5687483577262586
   23334580.622810043       -2.5690185828056267
   23550492.838960089       -2.5692886740944605
   23768402.866248783       -2.5693272870602191
   23988329.190194897       -2.5693274069850496
   24210290.467361800       -2.5694392504883417
   24434305.526939712       -2.5697091204511806
   24660393.372343414       -2.5699788419365559
   24888573.182823904       -2.5702484111798127
   25118864.315095823       -2.5705178252690302
   25351286.304979071       -2.5706455213190011
   25585858.869056478       -2.5706456409147136
   25822601.906345956       -2.5706680163967253
   26061535.499988977       -2.5709371846199511
   26302679.918953814       -2.5712057099569177
   26546055.619755417       -2.5714733664493776
   26791683.248190314       -2.5717461311683252
   27039583.641088460       -2.5719618219375113
   27289777.828080405       -2.5719619408994685
   27542287.033381689       -2.5719620598614301
   27797132.677592885       -2.5721633357940705
   28054336.379517160       -2.5724311667479265
   28313919.957993787       -2.5726166846159719
   28575905.433749497       -2.5726168035546308
   28840315.031266056       -2.5726169224932782
   29107171.180666082       -2.5728482847472924
   29376496.519615307       -2.5731159603518234
   29648313.895243455       -2.5733835340801798
   29922646.366081890       -2.5736509894488591
   30199517.204020191       -2.5739183136176065
   30478949.896279830       -2.5739248259655110
   30760968.147407111       -2.5739249446688000
   31045595.881283555       -2.5740678955985516
   31332857.243155889       -2.5743367079457777
   31622776.601683792       -2.5745998221490058
   31915378.551007584       -2.5748673648033584
   32210687.912834346       -2.5751344466532187
   32508729.738543406       -2.5752293132050954
   32809529.311311904       -2.5752294316898592
   33113112.148259077       -2.5752832406772641
   33419504.002611428       -2.5755497860109071
   33728730.865886852       -2.5758160770497693
   34040818.970100090       -2.5760821631065869
   34355794.789987430       -2.5763482050795865
   34673685.045253165       -2.5765318912030297
   34994516.702835694       -2.5765320114506460
   35318316.979195699       -2.5765321317001266
   35645113.342624389       -2.5767620546091541
   35974933.515574232       -2.5770278865588270
   36307805.477010101       -2.5771806132109032
   36643757.464783333       -2.5771807314112660
   36982817.978026591       -2.5771808496117021
   37325015.779572062       -2.5774425782010759
   37670379.898390852       -2.5777044420132258
   38018939.632056125       -2.5778278290245598
   38370724.549227841       -2.5778279478540171
   38725764.492161728       -2.5778280666836304
   39084089.579240173       -2.5778281855133987
   39445730.207527846       -2.5778283043433223
   39810717.055349693       -2.5780013520606069
   40179081.084894001       -2.5782661112455694
   40550853.544838354       -2.5784757011195247
   40926065.973001093       -2.5784758186235925
   41304750.199016102       -2.5784759361276293
   41686938.347033553       -2.5786782135113366
   42072662.838444375       -2.5789425593597377
   42461956.394631296       -2.5791220738264808
   42854852.039743923       -2.5791221911524516
   43251383.103500880       -2.5791223084783894
   43651583.224016562       -2.5793540074303496
   44055486.350655347       -2.5796179235000984
   44463126.746910840       -2.5798816635668951
   44874538.993313231       -2.5801452212172911
   45289757.990362041       -2.5804085885119745
   45708818.961487517       -2.5806717557978551
   46131757.456037909       -2.5809347115184003
   46558609.352295913       -2.5810542434563120
   46989410.860521510       -2.5810543601564184
   47424198.526024483       -2.5810812720165499
   47863009.232263803       -2.5813438701470015
   48305880.203977287       -2.5816062171863439
   48752849.010338604       -2.5816959420870922
   49203953.568145111       -2.5816960585116067
   49659232.145033576       -2.5817524187593301
   50118723.362727247       -2.5820193341106652
   50582466.200311378       -2.5822809420640604
   51050499.997540645       -2.5825422154116215
   51522864.458175614       -2.5828035668367821
   51999599.653351620       -2.5829799714541730
   52480746.024977230       -2.5829800877824378
   52966344.389165804       -2.5829802041106742
   53456435.939697139       -2.5832115184578952
   53951062.251512788       -2.5834732208612095
   54450265.284242086       -2.5836199230492070
   54954087.385762483       -2.5836200392203681
   55462571.295791045       -2.5836201553915012
   55975760.149511047       -2.5838805980665245
   56493697.481230222       -2.5841419415058806
   57016427.228074782       -2.5844031514418275
   57543993.733715668       -2.5846642328042719
   58076441.752131239       -2.5848970095077259
   58613816.451402843       -2.5848971253951407
   59156163.417547427       -2.5848972412825320
   59703528.658383660       -2.5847238902597001
   60255958.607435808       -2.5844629362482587
   60813500.127871759       -2.5836199635798129
   61376200.516479455       -2.5807258675024838
   61944107.507678114       -2.5778135683364218
   62517269.277568616       -2.5750924049072754
   63095734.448019296       -2.5724136792763703
   63679552.090791620       -2.5706574807357074
   64268771.731701940       -2.5706576003282975
   64863443.354823880       -2.5706577199208569
   65463617.406727470       -2.5709013365914064
   66069344.800759643       -2.5711700652420983
   66680676.921362184       -2.5714377032004414
   67297665.628431827       -2.5717054565172259
   67920363.261718437       -2.5719737181549442
   68548822.645266205       -2.5719738371173335
   69183097.091893628       -2.5719739560797277
   69823240.407717183       -2.5721276554717032
   70469306.896714672       -2.5723954892739478
   71121351.365332961       -2.5726632877187781
   71779429.127136156       -2.5729310219209367
   72443596.007499054       -2.5731986680402876
   73113908.348341718       -2.5732828502197300
   73790423.012910157       -2.5732829690602315
   74473197.390598878       -2.5733478957806470
   75162289.401820600       -2.5736153677320335
   75857757.502918363       -2.5738827100024837
   76559660.691125691       -2.5739366961562826
   77268058.509570211       -2.5739368148567796
   77983011.052325934       -2.5740320256534890
   78704578.969509840       -2.5743009413768485
   79432823.472428218       -2.5745641409376829
   80167806.338767901       -2.5748317529837843
   80909589.917838290       -2.5750988904142202
   81658237.135859221       -2.5752411613547790
   82413811.501300290       -2.5752412798329534
   83176377.110267088       -2.5752477102651312
   83945998.651939809       -2.5755142941625384
   84722741.414059639       -2.5757806158358063
   85506671.288468406       -2.5760467270049081
   86297854.776697025       -2.5763130818665831
   87096358.995608136       -2.5765439251935645
   87902251.683088422       -2.5765440456276165
   88715601.203796178       -2.5765441660635333
   89536476.554959372       -2.5767266525516530
   90364947.372230232       -2.5769924621599727
   91201083.935590968       -2.5772585160334343
   92044957.175317213       -2.5775249892445635
   92896638.677993625       -2.5777870541575680
   93756200.692588121       -2.5778394750516074
   94623716.136579305       -2.5778395938963508
   95499258.602143690       -2.5779354901591276
   96382902.362397045       -2.5782002890968347
   97274722.377696604       -2.5784649278303853
   98174794.301998436       -2.5784869813648368
   99083194.489276856       -2.5784870988658475
   100000000.00000000       -2.5786124538384958
   100925288.60766834       -2.5788768403767284
   101859138.80541149       -2.5791410623184365
   102801629.81264746       -2.5794051165647338
   103752841.58180127       -2.5796689989943515
   104712854.80508985       -2.5797783366832632
   105681750.92136607       -2.5797784538183390
   106659612.12302546       -2.5798160966580239
   107646521.36298349       -2.5800797003486662
   108642562.36170645       -2.5803431158105932
   109647819.61431828       -2.5806063338345537
   110662378.39776675       -2.5808693433550913
   111686324.77805611       -2.5810653297619406
   112719745.61755094       -2.5810654464576932
   113762728.58234333       -2.5810655631534005
   114815362.14968793       -2.5812785931758526
   115877735.61551262       -2.5815410044050648
   116949939.10198699       -2.5817070021706470
   118032063.56517275       -2.5817071185899398
   119124200.80273762       -2.5817072350091772
   120226443.46174131       -2.5819492319081152
   121338885.04649761       -2.5822159187235334
   122461619.92650515       -2.5824772779883536
   123594743.34445070       -2.5827384101816366
   124738351.42429432       -2.5829910225094004
   125892541.17941661       -2.5829911388349003
   127057410.52085394       -2.5829912551603713
   128233058.26560231       -2.5831464189743660
   129419584.14499864       -2.5834081573501328
   130617088.81318404       -2.5836697520964993
   131825673.85564101       -2.5839312062695443
   133045441.79780874       -2.5841925235135768
   134276496.11378643       -2.5842698218984141
   135518941.23510352       -2.5842699379187168
   136772882.55958468       -2.5843382091446134
   138038426.46028867       -2.5845993219741445
   139315680.29453036       -2.5848603104861696
   140604752.41299129       -2.5851211811639900
   141905752.16890955       -2.5853819415273342
   143218789.92735395       -2.5855454058789906
   144543977.07459280       -2.5855455216483278
   145881426.02753475       -2.5855456374176455
   147231250.24327165       -2.5857879359916618
   148593564.22870091       -2.5860484567125956
   149968483.55023742       -2.5861824568555978
   151356124.84362072       -2.5861825725359959
   152756605.82380763       -2.5861937233022112
   154170045.29495552       -2.5864491356343704
   155596563.16050750       -2.5867094968459381
   157036280.43335515       -2.5869698235091070
   158489319.24611109       -2.5872303856966363
   159955802.86146712       -2.5874496688257378
   161435855.68264869       -2.5874497839722954
   162929603.26397213       -2.5874498991188224
   164437172.32149357       -2.5876342327780422
   165958690.74375564       -2.5878932891590711
   167494287.60264382       -2.5881521896494544
   169044093.16432631       -2.5884109327244507
   170608238.90031210       -2.5886695162927476
   172186857.49860096       -2.5887153370073359
   173780082.87493762       -2.5887154518119733
   175388050.18417603       -2.5888136648961826
   177010895.83174255       -2.5890719940592524
   178648757.48520461       -2.5893301546108276
   180301774.08595699       -2.5895881409240968
   181970085.86099824       -2.5898463289733047
   183653834.33483437       -2.5899774062594854
   185353162.34148142       -2.5899775207488807
   187068214.03658015       -2.5899901103804730
   188799134.90962926       -2.5902477916154525
   190546071.79632521       -2.5905053214951121
   192309172.89101535       -2.5906072179888922
   194088587.75927794       -2.5906073323139176
   195884467.35059890       -2.5906488869903548
   197696964.01118580       -2.5909061811683731
   199526231.49688828       -2.5911633240708896
   201372424.98623896       -2.5914203158866025
   203235701.09362209       -2.5916771610285858
   205116217.88255709       -2.5918637952216099
   207014134.87910372       -2.5918639092211282
   208929613.08540410       -2.5918640232206172
   210862814.99332887       -2.5920769573501667
   212813904.59827089       -2.5923334200953576
   214783047.41305375       -2.5925897338353376
   216770410.48196962       -2.5928458988744767
   218776162.39495519       -2.5931019155300952
   220800473.30189058       -2.5931169204320548
   222843514.92702985       -2.5931170341084124
   224905460.58357826       -2.5932446384590486
   226986485.18838212       -2.5935004246315092
   229086765.27677700       -2.5937560632777035
   231206479.01755989       -2.5940115547444083
   233345806.22810045       -2.5942668993809668
   235504928.38960090       -2.5943663937906174
   237684028.66248831       -2.5943665071473436
   239883291.90194851       -2.5944092481900136
   242102904.67361799       -2.5946643647997729
   244343055.26939714       -2.5949193354649740
   246603933.72343361       -2.5949899860140486
   248885731.82823953       -2.5949900992122932
   251188643.15095821       -2.5950614760801942
   253512863.04979071       -2.5953162200679740
   255858588.69056532       -2.5955708189471487
   258226019.06345904       -2.5958252730212004
   260615354.99988976       -2.5960795825768366
   263026799.18953815       -2.5962342262814748
   265460556.19755363       -2.5962343391653500
   267916832.48190370       -2.5962344520491976
   270395836.41088462       -2.5964765803574719
   272897778.28080404       -2.5967305214244072
   275422870.33381748       -2.5969843141351538
   277971326.77592826       -2.5972379587328920
   280543363.79517162       -2.5974761347689079
   283139199.57993788       -2.5974762473339510
   285759054.33749437       -2.5974763598989652
   288403150.31266117       -2.5976327732240696
   291071711.80666083       -2.5978860402788424
   293764965.19615304       -2.5981391602929946
   296483138.95243514       -2.5983921336167164
   299226463.66081828       -2.5986449606165456
   301995172.04020190       -2.5987134935453700
   304789498.96279830       -2.5987136057917488
   307609681.47407049       -2.5987859055037004
   310455958.81283617       -2.5990385053314196
   313328572.43155891       -2.5992909598255354
   316227766.01683795       -2.5993309749405702
   319153785.51007581       -2.5993310870290860
   322106879.12834281       -2.5994316973940270
   325087297.38543469       -2.5996839262937863
   328095293.11311901       -2.5999360108826699
   331131121.48259079       -2.6001879515576451
   334195040.02611494       -2.6004397487094328
   337287308.65886784       -2.6005630098453105
   340408189.70100093       -2.6005631216213483
   343557947.89987427       -2.6005801204412737
   346736850.45253098       -2.6008316947793411
   349945167.02835768       -2.6010831265464835
   353183169.79195702       -2.6013344160902765
   356451133.42624390       -2.6015855637414602
   359749335.15574306       -2.6017916272692792
   363078054.77010030       -2.6017917387367238
   366437574.64783335       -2.6017918502041404
   369828179.78026587       -2.6019765011491804
   373250157.79571986       -2.6022272872532133
   376703798.98390931       -2.6024779324860217
   380189396.32056123       -2.6027284370881589
   383707245.49227846       -2.6029788012795390
   387257644.92161804       -2.6030169767727971
   390840895.79240090       -2.6030170879346493
   394457302.07527846       -2.6031183750964177
   398107170.55349690       -2.6033685209567947
   401790810.84893918       -2.6036185268786736
   405508535.44838434       -2.6036285042331242
   409260659.73001099       -2.6036286152429637
   413047501.99016106       -2.6037579010664875
   416869383.47033638       -2.6040076892988355
   420726628.38444293       -2.6042573379488250
   424619563.94631296       -2.6045068471292661
   428548520.39743918       -2.6047562186440523
   432513831.03500795       -2.6048489493619584
   436515832.24016654       -2.6048490603358143
   440554863.50655341       -2.6048955756795489
   444631267.46910840       -2.6051452994790858
   448745389.93313318       -2.6053948402906451
   452897579.90361953       -2.6056441983705145
   457088189.61487520       -2.6058933743272346
   461317574.56037909       -2.6060632552614935
   465586093.52295816       -2.6060633658395114
   469894108.60521609       -2.6060634764174941
   474241985.26024485       -2.6062761618344501
   478630092.32263803       -2.6065248770069176
   483058802.03977382       -2.6067734148019599
   487528490.10338503       -2.6070217771816862
   492039535.68145114       -2.6072699663333072
   496592321.45033580       -2.6072783749853197
   501187233.62727147       -2.6072784851810513
   505824662.00311476       -2.6074083136174702
   510504999.97540647       -2.6076562377318080
   515228644.58175617       -2.6078843883097980
   519995996.53351730       -2.6078844983235312
   524807460.24977124       -2.6078846083372320
   529663443.89165807       -2.6080421043466386
   534564359.39697134       -2.6082896072078827
   539510622.51512682       -2.6085369503275775
   544502652.84242201       -2.6087841365289601
   549540873.85762477       -2.6090311686051026
   554625712.95791042       -2.6090935100558048
   559757601.49511158       -2.6090936197275445
   564936974.81230104       -2.6091688789934286
   570164272.28074777       -2.6094156763702698
   575439937.33715665       -2.6096623263530372
   580764417.52131116       -2.6099088313043621
   586138164.51402962       -2.6101551933758214
   591561634.17547429       -2.6102989136542529
   597035286.58383656       -2.6102990230113132
   602559586.07435930       -2.6102991323683460
   608135001.27871633       -2.6105386778612445
   613762005.16479456       -2.6107871057603873
   619441075.07678115       -2.6109018801776798
   625172692.77568495       -2.6109019885311997
   630957344.48019433       -2.6109230352129753
   636795520.90791619       -2.6111676927990750
   642687717.31701934       -2.6114136545721727
   648634433.54824018       -2.6116611956848446
   654636174.06727338       -2.6119042434460904
   660693448.00759649       -2.6121010792446575
   666806769.21362185       -2.6121011882178817
   672976656.28431678       -2.6121012971910953
   679203632.61718571       -2.6122864298624897
   685488226.45266199       -2.6125317277826143
   691830970.91893625       -2.6127770154047814
   698232404.07717323       -2.6130223179414749
   704693068.96714520       -2.6132676608078405
   711213513.65332949       -2.6133004975497434
   717794291.27136147       -2.6133006065387345
   724435960.07498908       -2.6133995219977426
   731139083.48341870       -2.6136449786341753
   737904230.12910151       -2.6138905337274729
   744731973.90598881       -2.6141346801001872
   751622894.01820755       -2.6143786914149327
   758577575.02918208       -2.6144921102103402
   765596606.91125691       -2.6144922185332451
   772680585.09570217       -2.6145147243176736
   779830110.52325773       -2.6147585252421530
   787045789.69510007       -2.6150005006753196
   794328234.72428215       -2.6150861723665728
   801678063.38767898       -2.6150862803324939
   809095899.17838466       -2.6151360804541839
   816582371.35859060       -2.6153839955073592
   824138115.01300299       -2.6156266712766669
   831763771.10267091       -2.6158690956340789
   839459986.51939642       -2.6161112559672248
   847227414.14059806       -2.6162772052731409
   855066712.88468409       -2.6162773131680939
   862978547.76697016       -2.6162774210630215
   870963589.95608318       -2.6164895050876456
   879022516.83088243       -2.6167322459187248
   887156012.03796172       -2.6169748594237414
   895364765.54959369       -2.6172173467892867
   903649473.72230041       -2.6174597093216549
   912010839.35591149       -2.6174633886828214
   920449571.75317216       -2.6174634963029368
   928966386.77993631       -2.6175948276182326
   937562006.92588305       -2.6178369985924328
   946237161.36579108       -2.6180790486502916
   954992586.02143693       -2.6183209795573013
   963829023.62397051       -2.6185627932136608
   972747223.77696407       -2.6186465210938570
   981747943.01998639       -2.6186466284551182
   990831944.89276862       -2.6186976089049989
   1000000000.0000000       -2.6189392440218380
   1009252886.0766834       -2.6191807673621441
   1018591388.0541148       -2.6192372080907309
   1028016298.1264746       -2.6192373153306514
   1037528415.8180126       -2.6193154236409093
   1047128548.0508986       -2.6195567776453461
   1056817509.2136607       -2.6197980262041032
   1066596121.2302547       -2.6200391720101863
   1076465213.6298349       -2.6202802178691993
   1086425623.6170645       -2.6204163483605498
   1096478196.1431828       -2.6204164553782903
   1106623783.9776676       -2.6204165623960112
   1116863247.7805612       -2.6206555091826989
   1127197456.1755095       -2.6208913128640621
   1137627285.8234334       -2.6210002034782978
   1148153621.4968793       -2.6210003103965640
   1158777356.1551261       -2.6210004173148125
   1169499391.0198700       -2.6210005242330441
   1180320635.6517274       -2.6210006311512579
   1191242008.0273762       -2.6210007380694549
   1202264434.6174130       -2.6210008449876341
   1213388850.4649761       -2.6210533665164957
   1224616199.2650514       -2.6212940227624815
   1235947433.4445069       -2.6215345951919780
   1247383514.2429433       -2.6217750870746879
   1258925411.7941661       -2.6220155017046305
   1270574105.2085392       -2.6221761928270224
   1282330582.6560230       -2.6221762992862456
   1294195841.4499862       -2.6221764057454431
   1306170888.1318405       -2.6223888536629802
   1318256738.5564101       -2.6226283594921722
   1330454417.9780874       -2.6227618648571784
   1342764961.1378641       -2.6227619711762440
   1355189412.3510351       -2.6227620774952842
   1367728825.5958467       -2.6232399409115223
   1380384264.6028867       -2.6237176821722867
   1393156802.9453034       -2.6239303728390224
   1406047524.1299129       -2.6239304788798590
   1419057521.6890955       -2.6239571252172227
   1432187899.2735395       -2.6241957903234674
   1445439770.7459280       -2.6244343282407216
   1458814260.2753475       -2.6245137472585025
   1472312502.4327164       -2.6245138531612437
   1485935642.2870090       -2.6245673120071435
   1499684835.5023739       -2.6248051575183462
   1513561248.4362071       -2.6250433131641886
   1527566058.2380762       -2.6252813382402111
   1541700452.9495552       -2.6255192329849706
   1555965631.6050751       -2.6257569976643289
   1570362804.3335514       -2.6259946325713144
   1584893192.4611108       -2.6262321380255891
   1599558028.6146712       -2.6262578910748839
   1614358556.8264871       -2.6262579965310948
   1629296032.6397214       -2.6263645449966861
   1644371723.2149358       -2.6266018494961023
   1659586907.4375563       -2.6268390254739917
   1674942876.0264382       -2.6270760733344036
   1690440931.6432631       -2.6273129935006101
   1706082389.0031209       -2.6275497864125028
   1721868574.9860096       -2.6277864525237162
   1737800828.7493763       -2.6279954241733559
   1753880501.8417602       -2.6279955292140964
   1770108958.3174257       -2.6279956342548130
   1786487574.8520463       -2.6281548620858342
   1803017740.8595698       -2.6283912060039669
   1819700858.6099825       -2.6286274247980912
   1836538343.3483436       -2.6288635189424574
   1853531623.4148142       -2.6290994889059824
   1870682140.3658016       -2.6291502169261722
   1887991349.0962925       -2.6291503216959708
   1905460717.9632521       -2.6292310418272642
   1923091728.9101536       -2.6294668192629747
   1940885877.5927794       -2.6297024736685612
   1958844673.5059888       -2.6144622180003516
   1976969640.1118579       -2.5975203894736367
   1995262314.9688828       -2.5881140154930020
   2013724249.8623896       -2.5881141304624848
   2032357010.9362209       -2.5881142454319361
   2051162178.8255708       -2.5881143604013572
   2070141348.7910371       -2.5881144753707472
   2089296130.8540409       -2.5884305082685493
   2108628149.9332886       -2.5889472420545312
   2128139045.9827092       -2.5893775575472229
   2147830474.1305375       -2.5893776721600994
   2167704104.8196964       -2.5893777867729417
   2187761623.9495521       -2.5895643201860303
   2208004733.0189061       -2.5898225134938699
   2228435149.2702985       -2.5900084317929735
   2249054605.8357825       -2.5900085462742752
   2269864851.8838210       -2.5900086607555468
   2290867652.7677698       -2.5902239979171982
   2312064790.1755986       -2.5904815417748144
   2333458062.2810044       -2.5907389343095413
   2355049283.8960090       -2.5909961755517363
   2376840286.6248832       -2.5912532655268050
   2398832919.0194850       -2.5912668332612254
   2421029046.7361798       -2.5912669474139349
   2443430552.6939712       -2.5913965857085741
   2466039337.2343359       -2.5916534444884394
   2488857318.2823954       -2.5919101537320786
   2511886431.5095820       -2.5921667135003545
   2535128630.4979072       -2.5924231240732123
   2558585886.9056530       -2.5925215375836546
   2582260190.6345906       -2.5925216514132612
   2606153549.9988976       -2.5925660663350194
   2630267991.8953815       -2.5928222450954017
   2654605561.9755363       -2.5930782754424571
   2679168324.8190370       -2.5931477256566562
